"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Rights.permission","Name.subject","Coverage.geographic","Name.creator","Subject","Rights.publicationNote","Language","Type.genre","Name.author","Name.contributor","Name.correspondent","Name.repository","Rights.permissionNote","Name.photographer","Title","Date.creation","Date.publication","Description.note","Date.normalized","Description.inscription","Description.abstract","Bucketeer State","IIIF Access URL"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001768kz","ark:/21198/zz00176868","2","Completed","Page","wavav/images/masters/21198-zz001768kz_495155_master.tif","11","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001768kz"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001768mg","ark:/21198/zz00176868","2","Completed","Page","wavav/images/masters/21198-zz001768mg_495162_master.tif","12","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001768mg"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001768n0","ark:/21198/zz00176868","2","Completed","Page","wavav/images/masters/21198-zz001768n0_495167_master.tif","13","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001768n0"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001768ph","ark:/21198/zz00176868","2","Completed","Page","wavav/images/masters/21198-zz001768ph_495173_master.tif","14","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001768ph"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001768q1","ark:/21198/zz00176868","2","Completed","Page","wavav/images/masters/21198-zz001768q1_495198_master.tif","15","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001768q1"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001768rj","ark:/21198/zz00176868","2","Completed","Page","wavav/images/masters/21198-zz001768rj_495206_master.tif","16","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001768rj"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178kzw","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178kzw_500992_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178kzw"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m0w","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m0w_500995_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m0w"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m1d","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m1d_500998_master.tif","3","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m1d"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m2x","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m2x_501001_master.tif","4","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m2x"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m3f","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m3f_501007_master.tif","5","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m3f"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m4z","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m4z_501014_master.tif","6","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m4z"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m5g","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m5g_501020_master.tif","7","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m5g"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m60","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m60_501025_master.tif","8","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m60"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m7h","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m7h_501031_master.tif","9","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m7h"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m81","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m81_501035_master.tif","10","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m81"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178m9j","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178m9j_501040_master.tif","11","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178m9j"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mb2","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mb2_501046_master.tif","12","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mb2"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mck","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mck_501052_master.tif","13","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mck"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178md3","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178md3_501055_master.tif","14","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178md3"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mfm","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mfm_501059_master.tif","15","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mfm"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mg4","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mg4_501064_master.tif","16","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mg4"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mhn","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mhn_501068_master.tif","17","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mhn"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mj5","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mj5_501073_master.tif","18","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 18","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mj5"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mkp","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mkp_501076_master.tif","19","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 19","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mkp"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mm6","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mm6_501082_master.tif","20","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 20","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mm6"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mnq","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mnq_501088_master.tif","21","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 21","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mnq"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mp7","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mp7_501091_master.tif","22","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 22","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mp7"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mqr","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mqr_501094_master.tif","23","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 23","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mqr"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mr8","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mr8_501097_master.tif","24","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 24","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mr8"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178mss","ark:/21198/zz00178kwv","2","Completed","Page","wavav/images/masters/21198-zz00178mss_501100_master.tif","25","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 25","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178mss"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pj4","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pj4_501103_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pj4"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pkn","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pkn_501106_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pkn"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pm5","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pm5_501109_master.tif","3","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pm5"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pnp","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pnp_501112_master.tif","4","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pnp"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pp6","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pp6_501115_master.tif","5","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pp6"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pqq","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pqq_501121_master.tif","6","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pqq"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pr7","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pr7_501124_master.tif","7","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pr7"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178psr","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178psr_501127_master.tif","8","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178psr"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pt8","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pt8_501130_master.tif","9","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pt8"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pvs","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pvs_501136_master.tif","10","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pvs"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pw9","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pw9_501139_master.tif","11","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pw9"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pxt","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pxt_501142_master.tif","12","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pxt"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178pzb","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178pzb_501145_master.tif","13","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178pzb"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178q0b","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178q0b_501148_master.tif","14","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178q0b"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178q1v","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178q1v_501151_master.tif","15","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178q1v"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178q2c","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178q2c_501154_master.tif","16","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178q2c"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178q3w","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178q3w_501157_master.tif","17","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178q3w"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178q4d","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178q4d_501160_master.tif","18","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 18","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178q4d"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178q5x","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178q5x_501163_master.tif","19","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 19","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178q5x"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00178q6f","ark:/21198/zz00178kxc","2","Completed","Page","wavav/images/masters/21198-zz00178q6f_501169_master.tif","20","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 20","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00178q6f"
