"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231117_001.tif","Page","Page 1","1","ark:/21198/z17m2wb8","ark:/21198/z1xw765m","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw765m"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231117_002.tif","Page","Page 2","2","ark:/21198/z17m2wb8","ark:/21198/z1t46ff6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46ff6"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231117_003.tif","Page","Page 3","3","ark:/21198/z17m2wb8","ark:/21198/z1pc5prx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5prx"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231117_004.tif","Page","Page 4","4","ark:/21198/z17m2wb8","ark:/21198/z1jm4z22","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4z22"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231124_001.tif","Page","Page 1","1","ark:/21198/z13v24j1","ark:/21198/z1dz2wq6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2wq6"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231124_002.tif","Page","Page 2","2","ark:/21198/z13v24j1","ark:/21198/z19624zq","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19624zq"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231124_003.tif","Page","Page 3","3","ark:/21198/z13v24j1","ark:/21198/z15f1d8v","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1d8v"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231124_004.tif","Page","Page 4","4","ark:/21198/z13v24j1","ark:/21198/z11p0ng7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0ng7"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231124_005.tif","Page","Page 5","5","ark:/21198/z13v24j1","ark:/21198/z1wx051s","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx051s"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231201_001.tif","Page","Page 1","1","ark:/21198/z1031ctm","ark:/21198/z1s49db8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49db8"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231201_002.tif","Page","Page 2","2","ark:/21198/z1031ctm","ark:/21198/z1nc8nmj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8nmj"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231201_003.tif","Page","Page 3","3","ark:/21198/z1031ctm","ark:/21198/z1hq6mb0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6mb0"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19231201_004.tif","Page","Page 4","4","ark:/21198/z1031ctm","ark:/21198/z1cz5vm8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz5vm8"
