Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,viewingHint,Duplicate,Delete in Title,Thumbnail,Title,Alt ID.local,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Iranian National Baha'i Archives,ark:/21198/z1001pb1,ark:/21198/zz002h5wrg,,,Page,inba/image/21198-zz002h5wrg-1-master_030.tif,30,,,,,,Page 30,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pb1,
Iranian National Baha'i Archives,ark:/21198/z1001pcg,ark:/21198/zz002h5wth,,,Page,inba/image/21198-zz002h5wth-1-master_091.tif,91,,,,,,Page 91,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pcg,
Iranian National Baha'i Archives,ark:/21198/z1001pdx,ark:/21198/zz002h5wv1,,,Page,inba/image/21198-zz002h5wv1-1-master_054.tif,54,,,,,,Page 54,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pdx,
Iranian National Baha'i Archives,ark:/21198/z1001pfc,ark:/21198/zz002h5wwj,,,Page,inba/image/21198-zz002h5wwj-1-master_086.tif,86,,,,,,Page 86,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pfc,
Iranian National Baha'i Archives,ark:/21198/z1001pgt,ark:/21198/zz002h5x2m,,,Page,inba/image/21198-zz002h5x2m-1-master_061.tif,61,,,,,,Page 61,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pgt,
Iranian National Baha'i Archives,ark:/21198/z1001ph8,ark:/21198/zz002h5x4n,,,Page,inba/image/21198-zz002h5x4n-1-master_125.tif,125,,,,,,Page 125,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001ph8,
Iranian National Baha'i Archives,ark:/21198/z1001pjq,ark:/21198/zz002h5x6p,,,Page,inba/image/21198-zz002h5x6p-1-master_033.tif,33,,,,,,Page 33,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pjq,
Iranian National Baha'i Archives,ark:/21198/z1001pk5,ark:/21198/zz002h5x34,,,Page,inba/image/21198-zz002h5x34-1-master_032.tif,32,,,,,,Page 32,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pk5,
Iranian National Baha'i Archives,ark:/21198/z1001pmm,ark:/21198/zz002h5x76,,,Page,inba/image/21198-zz002h5x76-1-master_015.tif,15,,,,,,Page 15,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pmm,
Iranian National Baha'i Archives,ark:/21198/z1001pn2,ark:/21198/zz002h5xbr,,,Page,inba/image/21198-zz002h5xbr-1-master_012.tif,12,,,,,,Page 12,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pn2,
Iranian National Baha'i Archives,ark:/21198/z1001pph,ark:/21198/zz002h5xbr,,,Page,inba/image/21198-zz002h5xbr-1-master_221.tif,221,,,,,,Page 221,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pph,
Iranian National Baha'i Archives,ark:/21198/z1001pqz,ark:/21198/zz002h5xc8,,,Page,inba/image/21198-zz002h5xc8-1-master_101.tif,101,,,,,,Page 101,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pqz,
Iranian National Baha'i Archives,ark:/21198/z1001prd,ark:/21198/zz002h5xds,,,Page,inba/image/21198-zz002h5xds-1-master_054.tif,54,,,,,,Page 54,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001prd,
Iranian National Baha'i Archives,ark:/21198/z1001psv,ark:/21198/zz002h5xgt,,,Page,inba/image/21198-zz002h5xgt-1-master_049.tif,49,,,,,,Page 49,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001psv,
Iranian National Baha'i Archives,ark:/21198/z1001pt9,ark:/21198/zz002h5xjv,,,Page,inba/image/21198-zz002h5xjv-1-master_082.tif,82,,,,,,Page 82,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pt9,
Iranian National Baha'i Archives,ark:/21198/z1001pvr,ark:/21198/zz002h5xmw,,,Page,inba/image/21198-zz002h5xmw-1-master_137.tif,137,,,,,,Page 137,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pvr,
Iranian National Baha'i Archives,ark:/21198/z1001pw6,ark:/21198/zz002h5xpx,,,Page,inba/image/21198-zz002h5xpx-1-master_016.tif,16,,,,,,Page 16,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pw6,
Iranian National Baha'i Archives,ark:/21198/z1001pxn,ark:/21198/zz002h5xpx,,,Page,inba/image/21198-zz002h5xpx-1-master_225.tif,225,,,,,,Page 225,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pxn,
Iranian National Baha'i Archives,ark:/21198/z1001pz3,ark:/21198/zz002h5xsg,,,Page,inba/image/21198-zz002h5xsg-1-master_037.tif,37,,,,,,Page 37,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001pz3,
Iranian National Baha'i Archives,ark:/21198/z1001q0z,ark:/21198/zz002h5xt0,,,Page,inba/image/21198-zz002h5xt0-1-master_134.tif,134,,,,,,Page 134,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001q0z,
Iranian National Baha'i Archives,ark:/21198/z1001q1d,ark:/21198/zz002h5xw1,,,Page,inba/image/21198-zz002h5xw1-1-master_161.tif,161,,,,,,Page 161,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001q1d,
Iranian National Baha'i Archives,ark:/21198/z1001q2v,ark:/21198/zz002h5xz2,,,Page,inba/image/21198-zz002h5xz2-1-master_216.tif,216,,,,,,Page 216,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001q2v,
