File,Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Name.fashionDesigner,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
latimes3_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwdhv,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6232.tif,,,,Judges $z California $z Los Angeles|~|Shaking hands $z California $z Los Angeles,still image,news photographs|~|cellulose nitrate film,"Nye, Clement Dewitt, $d 1894-1963|~|Marchetti, Joseph, $d 1896-1982",copyrighted,The Regents of the University of California,Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6232,"Municipal Court Judges Clement D. Nye and Joseph Marchetti shaking hands, Los Angeles, 1934","Text from negative sleeve: Marchetti, Joseph Judge|~|Handwritten on negative: Judge Joseph Marchetti, Judge Clement D Nye","April 16, 1934",1 photograph,b&w nitrate negative,,1934-04-16,,,"Possibly related to the article,""Marchetti Sworn in As Judge,"" Los Angeles Times, 17 Apr. 1934: A2.|~|Los Angeles Municipal Court Judges Clement D. Nye and Joseph Marchetti shaking hands, with Judge Nye placing his other hand on Judge Marchetti's shoulder. This photograph may have been taken in Judge Nye's courtroom, where Judge Marchetti was sworn in by Justice Stephens of the Appellate Court.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwdhv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwdhv/manifest
latimes4_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwtxv,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6592.tif,,,,School children $z Mexico $z Mexicali|~|Schools $z Mexico $z Mexicali,still image,news photographs|~|panoramas|~|cellulose nitrate film,"Escuela Primaria Benito Juarez (Mexicali, Mexico)",copyrighted,The Regents of the University of California,Mexicali (Mexico),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4987",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6592,"Children pose for a class picture outside of Benito Juarez elementary school (Escuela Primaria Benito Juarez), Mexicali, B.C., Mexico, 1927","Handwritten on negative: Class at Benito Juarez School, Mexicali|~|Text from negative sleeve: Mexicale [sic], Mexico.",[1927],1 photograph,b&w nitrate negative,,1927,,,"Children pose for a picture outside of Escuela Primaria Benito Juarez in Mexicali, Mexico. Photograph is one of two making up a panorama (search zz002cwtzc to see the other).|~|Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwtxv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwtxv/manifest
latimes4_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwtzc,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6593.tif,,,,School children $z Mexico $z Mexicali|~|Schools $z Mexico $z Mexicali,still image,news photographs|~|panoramas|~|cellulose nitrate film,"Escuela Primaria Benito Juarez (Mexicali, Mexico)",copyrighted,The Regents of the University of California,Mexicali (Mexico),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4986",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6593,"Children pose for a class picture outside of Benito Juarez elementary school (Escuela Primaria Benito Juarez), Mexicali, B.C., Mexico, 1927","Handwritten on negative: Class at Benito Juarez School, Mexicali|~|Text from negative sleeve: Mexicale [sic], Mexico.",[1927],1 photograph,b&w nitrate negative,,1927,,,"Children pose for a picture outside of Escuela Primaria Benito Juarez in Mexicali, Mexico. Photograph is one of two making up a panorama (search zz002cwtxv to see the other).|~|Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwtzc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwtzc/manifest
latimes4_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwv0c,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6594.tif,,,,Flour & meal industry $z Mexico $z Mexicali|~|Mills $z Mexico $z Mexicali,still image,news photographs|~|cellulose nitrate film,"Molino Harinero Progreso (Mexicali, Mexico)",copyrighted,The Regents of the University of California,Mexicali (Mexico),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4985",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6594,"Newly constructed flour mill, Molino Harinero Progreso, in Mexicali, B.C., Mexico, 1927","Text from negative sleeve: Mexicale [sic], Mexico.|~|Handwritten on negative: Progresso [sic] Colony Flour Mill",[1927],1 photograph,b&w nitrate negative,,1927,,,"Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwv0c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwv0c/manifest
latimes4_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwv1w,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6595.tif,,,,Cotton industry $z Mexico $z Mexicali|~|Cotton gins,still image,news photographs|~|cellulose nitrate film,"Despepitadora Progreso (Mexicali, Mexico)",copyrighted,The Regents of the University of California,Mexicali (Mexico),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4984",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6595,"Newly constructed cotton gin, Despepitadora Progreso, in Mexicali, B.C., Mexico, 1927","Handwritten on negative: Progress colony cotton gin, Mexicali|~|Text from negative sleeve: Mexicale [sic], Mexico.",[1927],1 photograph,b&w nitrate negative,,1927,,,"Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwv1w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwv1w/manifest
latimes4_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwv2d,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6596.tif,,,,School children $z Mexico $z Mexicali|~|Schools $z Mexico $z Mexicali,still image,news photographs|~|cellulose nitrate film,,copyrighted,The Regents of the University of California,Mexicali (Mexico),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4983",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6596,"Children playing outside a school in the Progreso colony in Mexicali, B.C., Mexico, 1927","Text from negative sleeve: Mexicale [sic], Mexico.|~|Handwritten on negative: Progresso [sic] colony school",[1927],1 photograph,b&w nitrate negative,,1927,,,"Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwv2d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwv2d/manifest
latimes4_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwv4f,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6598.tif,,,,Schools $z Mexico $z Mexicali,still image,news photographs|~|cellulose nitrate film,"Escuela Leona Vicario (Mexicali, Mexico)",copyrighted,The Regents of the University of California,Mexicali (Mexico),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4982",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6598,"Girl walking outside the Leona Vicario school in Mexicali, B.C., Mexico, 1927","Text from negative sleeve: Mexicale [sic], Mexico.|~|Handwritten on negative: Leona Vicario school, Mexicalli [sic]",[1927],1 photograph,b&w nitrate negative,,1927,,,"Photograph of the Leona Vicario school for girls (Escuela Leona Vicario para niñas) in Mexicali.|~|Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwv4f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwv4f/manifest
latimes4_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwv5z,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6599.tif,,,,Houses $z Mexico $z Mexicali,still image,news photographs|~|cellulose nitrate film,,copyrighted,The Regents of the University of California,Mexicali (Mexico),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4981",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6599,"Homes of the Governor and the Treasurer in Mexicali, B.C., Mexico, 1927","Handwritten on negative: Governor's home, treasurer's home, Mexicali|~|Text from negative sleeve: Mexicale [sic], Mexico.",[1927],1 photograph,b&w nitrate negative,,1927,,,"Photograph of two homes, taken from across the street. The Governor is likely Abelardo L. Rodríguez, Governor of the North Territory of Baja California. There is no indication which house belongs to him, and which one belongs to the Treasurer.|~|Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwv5z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwv5z/manifest
latimes4_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwv6g,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6600.tif,,,,Drugstores $z Mexico $z Mexicali|~|Clothing stores $z Mexico $z Mexicali|~|Hotels $z Mexico $z Mexicali,still image,news photographs|~|cellulose nitrate film,,copyrighted,The Regents of the University of California,Mexicali (Mexico),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4980",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6600,"Street view of business district in Mexicali, Mexico, 1927","Handwritten on negative: Ave Francisco Madero, Mexicali|~|Text from negative sleeve: Mexicale [sic], Mexico.",[1927],1 photograph,b&w nitrate negative,,1927,,,"Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.|~|An intersection of the Avenida Francisco I. Madero in Mexicali, Mexico. Visible storefronts include the Botica Mexicali (a drugstore), and a clothing store (tienda de ropa) called La Moctezuma with a hotel on the 2nd floor.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwv6g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwv6g/manifest
latimes4_pending.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002cwv70,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,Work,latimes/masters/uclamss_1429_6601.tif,,,,Banks $z Mexico $z Mexicali,still image,news photographs|~|cellulose nitrate film,"Banco Agrícola Peninsular, S.A. (Mexicali, Mexico)",copyrighted,The Regents of the University of California,Mexicali (Mexico),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4979",zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_6601,"Banco Agrícola Peninsular in Mexicali, B.C., Mexico, 1927","Text from negative sleeve: Mexicale [sic], Mexico.|~|Handwritten on negative: Peninsular agricultural Bank, Mexicali",[1927],1 photograph,b&w nitrate negative,,1927,-115.482315,32.662478,"Photograph of the Banco Agrícola Peninsular, S.A. (Peninsular Agricultural Bank), at the intersection of the streets now named Avenida Alvaro Obregon and Calle Pedro F. Perez y Ramirez, in Mexicali, Mexico. The building is now a school (Instituto de Bellas Artes del Estado de Baja California).|~|Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",,,,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwv70,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwv70/manifest
