File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0001.tif,Page,Page 1,1,ark:/21198/z1qv5n0s,ark:/21198/z108863h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz108863h
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0002.tif,Page,Page 2,2,ark:/21198/z1qv5n0s,ark:/21198/z1vm6d1j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6d1j
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0003.tif,Page,Page 3,3,ark:/21198/z1qv5n0s,ark:/21198/z1qv5nb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5nb8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0004.tif,Page,Page 4,4,ark:/21198/z1qv5n0s,ark:/21198/z1m34whh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34whh
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0005.tif,Page,Page 5,5,ark:/21198/z1qv5n0s,ark:/21198/z1gb44rq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb44rq
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0006.tif,Page,Page 6,6,ark:/21198/z1qv5n0s,ark:/21198/z1bk3d2v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3d2v
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0007.tif,Page,Page 7,7,ark:/21198/z1qv5n0s,ark:/21198/z16t2nd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2nd1
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0008.tif,Page,Page 8,8,ark:/21198/z1qv5n0s,ark:/21198/z1321wpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321wpm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0009.tif,Page,Page 9,9,ark:/21198/z1qv5n0s,ark:/21198/z1zd03ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd03ng
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0010.tif,Page,Page 10,10,ark:/21198/z1qv5n0s,ark:/21198/z1tm9bx6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9bx6
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0043_0011.tif,Page,Page 11,11,ark:/21198/z1qv5n0s,ark:/21198/z1pv8m40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8m40
