File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0001.tif,Page,Page 1,1,ark:/21198/z1sr10v6,ark:/21198/z1rr3zx4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3zx4
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0002.tif,Page,Page 2,2,ark:/21198/z1sr10v6,ark:/21198/z1n0376h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n0376h
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0003.tif,Page,Page 3,3,ark:/21198/z1sr10v6,ark:/21198/z1h72gfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72gfb
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0004.tif,Page,Page 4,4,ark:/21198/z1sr10v6,ark:/21198/z1cg1qr2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1qr2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0005.tif,Page,Page 5,5,ark:/21198/z1sr10v6,ark:/21198/z17q1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1031
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0006.tif,Page,Page 6,6,ark:/21198/z1sr10v6,ark:/21198/z13z079d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z079d
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0007.tif,Page,Page 7,7,ark:/21198/z1sr10v6,ark:/21198/z1059gkf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059gkf
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0008.tif,Page,Page 8,8,ark:/21198/z1sr10v6,ark:/21198/z1vh7pjx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7pjx
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0009.tif,Page,Page 9,9,ark:/21198/z1sr10v6,ark:/21198/z1qr6xsr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6xsr
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0010.tif,Page,Page 10,10,ark:/21198/z1sr10v6,ark:/21198/z1m0663k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m0663k
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0027_0011.tif,Page,Page 11,11,ark:/21198/z1sr10v6,ark:/21198/z1g75fd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g75fd9
