File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0001.tif,Page,Page 1,1,ark:/21198/z1k66jkr,ark:/21198/z1sr113r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr113r
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0002.tif,Page,Page 2,2,ark:/21198/z1k66jkr,ark:/21198/z1p0089f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p0089f
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0003.tif,Page,Page 3,3,ark:/21198/z1k66jkr,ark:/21198/z1j69hjq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69hjq
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0004.tif,Page,Page 4,4,ark:/21198/z1k66jkr,ark:/21198/z1dj7g9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7g9m
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0005.tif,Page,Page 5,5,ark:/21198/z1k66jkr,ark:/21198/z18s6qjf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6qjf
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0006.tif,Page,Page 6,6,ark:/21198/z1k66jkr,ark:/21198/z1515zvg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515zvg
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0007.tif,Page,Page 7,7,ark:/21198/z1k66jkr,ark:/21198/z1185750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185750
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0008.tif,Page,Page 8,8,ark:/21198/z1k66jkr,ark:/21198/z1wh4qp9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4qp9
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0009.tif,Page,Page 9,9,ark:/21198/z1k66jkr,ark:/21198/z1rr3zwp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3zwp
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0010.tif,Page,Page 10,10,ark:/21198/z1k66jkr,ark:/21198/z1n03752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03752
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0011.tif,Page,Page 11,11,ark:/21198/z1k66jkr,ark:/21198/z1hb15w3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb15w3
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0012.tif,Page,Page 12,12,ark:/21198/z1k66jkr,ark:/21198/z1ck0f4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0f4b
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0013.tif,Page,Page 13,13,ark:/21198/z1k66jkr,ark:/21198/z17s9pd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9pd2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0014.tif,Page,Page 14,14,ark:/21198/z1k66jkr,ark:/21198/z1418xrj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418xrj
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0015.tif,Page,Page 15,15,ark:/21198/z1k66jkr,ark:/21198/z1088605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088605
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0016.tif,Page,Page 16,16,ark:/21198/z1k66jkr,ark:/21198/z1vh7phg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7phg
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0017.tif,Page,Page 17,17,ark:/21198/z1k66jkr,ark:/21198/z1qr6xr9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6xr9
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0018.tif,Page,Page 18,18,ark:/21198/z1k66jkr,ark:/21198/z1m34wd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34wd5
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0019.tif,Page,Page 19,19,ark:/21198/z1k66jkr,ark:/21198/z1gb44pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb44pt
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0020.tif,Page,Page 20,20,ark:/21198/z1k66jkr,ark:/21198/z1bk3d0z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3d0z
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0021.tif,Page,Page 21,21,ark:/21198/z1k66jkr,ark:/21198/z16t2nb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2nb4
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0022.tif,Page,Page 22,22,ark:/21198/z1k66jkr,ark:/21198/z1321wk8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321wk8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0023.tif,Page,Page 23,23,ark:/21198/z1k66jkr,ark:/21198/z1z91d2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91d2x
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0024.tif,Page,Page 24,24,ark:/21198/z1k66jkr,ark:/21198/z1tj0n9r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0n9r
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0025.tif,Page,Page 25,25,ark:/21198/z1k66jkr,ark:/21198/z1pv8m1n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8m1n
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0026.tif,Page,Page 26,26,ark:/21198/z1k66jkr,ark:/21198/z1k37v8s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37v8s
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0027.tif,Page,Page 27,27,ark:/21198/z1k66jkr,ark:/21198/z1fb73kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb73kw
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0028.tif,Page,Page 28,28,ark:/21198/z1k66jkr,ark:/21198/z19k6bwm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6bwm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0029.tif,Page,Page 29,29,ark:/21198/z1k66jkr,ark:/21198/z15t5m59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5m59
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0030.tif,Page,Page 30,30,ark:/21198/z1k66jkr,ark:/21198/z1224vc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224vc0
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0031.tif,Page,Page 31,31,ark:/21198/z1k66jkr,ark:/21198/z1x94bwp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94bwp
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0032.tif,Page,Page 32,32,ark:/21198/z1k66jkr,ark:/21198/z1sn29m4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn29m4
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0033.tif,Page,Page 33,33,ark:/21198/z1k66jkr,ark:/21198/z1nw1jwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1jwd
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0034.tif,Page,Page 34,34,ark:/21198/z1k66jkr,ark:/21198/z1j40t6v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40t6v
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0035.tif,Page,Page 35,35,ark:/21198/z1k66jkr,ark:/21198/z1dc02jd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc02jd
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0021_0036.tif,Page,Page 36,36,ark:/21198/z1k66jkr,ark:/21198/z18k99r7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k99r7
