File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0001.tif,Page,Page 1,1,ark:/21198/z1bp2371,ark:/21198/z1q260vk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q260vk
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0002.tif,Page,Page 2,2,ark:/21198/z1bp2371,ark:/21198/z1k9585q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k9585q
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0003.tif,Page,Page 3,3,ark:/21198/z1bp2371,ark:/21198/z1fj4hf0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4hf0
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0004.tif,Page,Page 4,4,ark:/21198/z1bp2371,ark:/21198/z19s3rnc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3rnc
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0005.tif,Page,Page 5,5,ark:/21198/z1bp2371,ark:/21198/z16130xb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16130xb
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0006.tif,Page,Page 6,6,ark:/21198/z1bp2371,ark:/21198/z1282861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282861
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0007.tif,Page,Page 7,7,ark:/21198/z1bp2371,ark:/21198/z1xm0g42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0g42
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0008.tif,Page,Page 8,8,ark:/21198/z1bp2371,ark:/21198/z1st9qf7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9qf7
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0009.tif,Page,Page 9,9,ark:/21198/z1bp2371,ark:/21198/z1p28zsq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28zsq
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0010.tif,Page,Page 10,10,ark:/21198/z1bp2371,ark:/21198/z1j9872s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j9872s
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0011.tif,Page,Page 11,11,ark:/21198/z1bp2371,ark:/21198/z1dj7g85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7g85
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0012.tif,Page,Page 12,12,ark:/21198/z1bp2371,ark:/21198/z18s6qh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6qh0
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0013.tif,Page,Page 13,13,ark:/21198/z1bp2371,ark:/21198/z1544p69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544p69
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0014.tif,Page,Page 14,14,ark:/21198/z1bp2371,ark:/21198/z11c3xgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3xgk
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0015.tif,Page,Page 15,15,ark:/21198/z1bp2371,ark:/21198/z1wm3f2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3f2k
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0016.tif,Page,Page 16,16,ark:/21198/z1bp2371,ark:/21198/z1rv2pdr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2pdr
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0015_0017.tif,Page,Page 17,17,ark:/21198/z1bp2371,ark:/21198/z1n31xmf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31xmf
