File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0001.tif,Page,Page 1,1,ark:/21198/z1515zns,ark:/21198/z1hb15z0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb15z0
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0002.tif,Page,Page 2,2,ark:/21198/z1515zns,ark:/21198/z1ck0f5s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0f5s
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0003.tif,Page,Page 3,3,ark:/21198/z1515zns,ark:/21198/z17s9pfh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9pfh
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0004.tif,Page,Page 4,4,ark:/21198/z1515zns,ark:/21198/z1418xs0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418xs0
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0005.tif,Page,Page 5,5,ark:/21198/z1515zns,ark:/21198/z108861m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz108861m
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0006.tif,Page,Page 6,6,ark:/21198/z1515zns,ark:/21198/z1vh7pkc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7pkc
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0007.tif,Page,Page 7,7,ark:/21198/z1515zns,ark:/21198/z1qv5n8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5n8c
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0008.tif,Page,Page 8,8,ark:/21198/z1515zns,ark:/21198/z1m34wg2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34wg2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0009.tif,Page,Page 9,9,ark:/21198/z1515zns,ark:/21198/z1gb44q8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb44q8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0010.tif,Page,Page 10,10,ark:/21198/z1515zns,ark:/21198/z1bk3d1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3d1d
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0011.tif,Page,Page 11,11,ark:/21198/z1515zns,ark:/21198/z16t2nck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2nck
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0012.tif,Page,Page 12,12,ark:/21198/z1515zns,ark:/21198/z1321wmq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321wmq
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0013.tif,Page,Page 13,13,ark:/21198/z1515zns,ark:/21198/z1z91d4t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91d4t
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0014.tif,Page,Page 14,14,ark:/21198/z1515zns,ark:/21198/z1tm9bv9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9bv9
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0015.tif,Page,Page 15,15,ark:/21198/z1515zns,ark:/21198/z1pv8m3j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8m3j
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0016.tif,Page,Page 16,16,ark:/21198/z1515zns,ark:/21198/z1k37v97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37v97
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0017.tif,Page,Page 17,17,ark:/21198/z1515zns,ark:/21198/z1fb73mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb73mb
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0018.tif,Page,Page 18,18,ark:/21198/z1515zns,ark:/21198/z19k6bx2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6bx2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0019.tif,Page,Page 19,19,ark:/21198/z1515zns,ark:/21198/z15t5m6r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5m6r
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0020.tif,Page,Page 20,20,ark:/21198/z1515zns,ark:/21198/z1224vfw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224vfw
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0021.tif,Page,Page 21,21,ark:/21198/z1515zns,ark:/21198/z1xd32dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd32dr
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0022.tif,Page,Page 22,22,ark:/21198/z1515zns,ark:/21198/z1sn29p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn29p1
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0023.tif,Page,Page 23,23,ark:/21198/z1515zns,ark:/21198/z1nw1jxv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1jxv
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0024.tif,Page,Page 24,24,ark:/21198/z1515zns,ark:/21198/z1j40t79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40t79
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0025.tif,Page,Page 25,25,ark:/21198/z1515zns,ark:/21198/z1dc02kv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc02kv
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0026.tif,Page,Page 26,26,ark:/21198/z1515zns,ark:/21198/z18k99sp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k99sp
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0027.tif,Page,Page 27,27,ark:/21198/z1515zns,ark:/21198/z14t8k3t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8k3t
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0033_0028.tif,Page,Page 28,28,ark:/21198/z1515zns,ark:/21198/z1156hsq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156hsq
