File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0001.tif,Page,Page 1,1,ark:/21198/z1dj7g3x,ark:/21198/z1t174cx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t174cx
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0002.tif,Page,Page 2,2,ark:/21198/z1dj7g3x,ark:/21198/z1p86cmr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86cmr
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0003.tif,Page,Page 3,3,ark:/21198/z1dj7g3x,ark:/21198/z1jm4bcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4bcn
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0004.tif,Page,Page 4,4,ark:/21198/z1dj7g3x,ark:/21198/z1dv3kk1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3kk1
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0005.tif,Page,Page 5,5,ark:/21198/z1dj7g3x,ark:/21198/z1932tt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932tt5
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0006.tif,Page,Page 6,6,ark:/21198/z1dj7g3x,ark:/21198/z15b234p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b234p
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0007.tif,Page,Page 7,7,ark:/21198/z1dj7g3x,ark:/21198/z11k1bgv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1bgv
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0008.tif,Page,Page 8,8,ark:/21198/z1dj7g3x,ark:/21198/z1wt0tx8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0tx8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0009.tif,Page,Page 9,9,ark:/21198/z1dj7g3x,ark:/21198/z1s2036n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s2036n
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0010.tif,Page,Page 10,10,ark:/21198/z1dj7g3x,ark:/21198/z1nc81zk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc81zk
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0031_0011.tif,Page,Page 11,11,ark:/21198/z1dj7g3x,ark:/21198/z1hm795c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm795c
