File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0001.tif,Page,Page 1,1,ark:/21198/z1n60mt2,ark:/21198/z1bk3cxn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3cxn
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0002.tif,Page,Page 2,2,ark:/21198/z1n60mt2,ark:/21198/z16x1bmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1bmn
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0003.tif,Page,Page 3,3,ark:/21198/z1n60mt2,ark:/21198/z1350kz4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350kz4
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0004.tif,Page,Page 4,4,ark:/21198/z1n60mt2,ark:/21198/z1zd03hp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd03hp
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0005.tif,Page,Page 5,5,ark:/21198/z1n60mt2,ark:/21198/z1tm9brz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9brz
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0006.tif,Page,Page 6,6,ark:/21198/z1n60mt2,ark:/21198/z1pv8kzb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8kzb
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0007.tif,Page,Page 7,7,ark:/21198/z1n60mt2,ark:/21198/z1k37v5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37v5f
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0008.tif,Page,Page 8,8,ark:/21198/z1n60mt2,ark:/21198/z1fb73h0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb73h0
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0009.tif,Page,Page 9,9,ark:/21198/z1n60mt2,ark:/21198/z19p5260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5260
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0006_0010.tif,Page,Page 10,10,ark:/21198/z1n60mt2,ark:/21198/z15x49j5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x49j5
