File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0001.tif,Page,Page 1,1,ark:/21198/z1nw1jpq,ark:/21198/z1zg8t1t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8t1t
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0002.tif,Page,Page 2,2,ark:/21198/z1nw1jpq,ark:/21198/z1tq82dt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq82dt
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0003.tif,Page,Page 3,3,ark:/21198/z1nw1jpq,ark:/21198/z1pz79p3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz79p3
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0004.tif,Page,Page 4,4,ark:/21198/z1nw1jpq,ark:/21198/z1k66jzp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66jzp
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0005.tif,Page,Page 5,5,ark:/21198/z1nw1jpq,ark:/21198/z1ff5t5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5t5g
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0006.tif,Page,Page 6,6,ark:/21198/z1nw1jpq,ark:/21198/z19p52dp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p52dp
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0007.tif,Page,Page 7,7,ark:/21198/z1nw1jpq,ark:/21198/z15x49rv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x49rv
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0008.tif,Page,Page 8,8,ark:/21198/z1nw1jpq,ark:/21198/z12828c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12828c8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0009.tif,Page,Page 9,9,ark:/21198/z1nw1jpq,ark:/21198/z1xh1s0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1s0b
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1974_h_0058_0010.tif,Page,Page 10,10,ark:/21198/z1nw1jpq,ark:/21198/z1sr1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1180
