File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0001.tif,Page,Page 1,1,ark:/21198/z1418xjv,ark:/21198/z1jq31q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq31q2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0002.tif,Page,Page 2,2,ark:/21198/z1418xjv,ark:/21198/z1dz2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2933
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0003.tif,Page,Page 3,3,ark:/21198/z1418xjv,ark:/21198/z1961jb7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961jb7
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0004.tif,Page,Page 4,4,ark:/21198/z1418xjv,ark:/21198/z15h9h07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9h07
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0005.tif,Page,Page 5,5,ark:/21198/z1418xjv,ark:/21198/z11r8r8h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8r8h
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0006.tif,Page,Page 6,6,ark:/21198/z1418xjv,ark:/21198/z1x087qm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x087qm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0007.tif,Page,Page 7,7,ark:/21198/z1418xjv,ark:/21198/z1s77h09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77h09
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0008.tif,Page,Page 8,8,ark:/21198/z1418xjv,ark:/21198/z1ng6rbg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6rbg
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0009.tif,Page,Page 9,9,ark:/21198/z1418xjv,ark:/21198/z1hq60p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq60p1
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0010.tif,Page,Page 10,10,ark:/21198/z1418xjv,ark:/21198/z1cz57z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz57z9
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0011.tif,Page,Page 11,11,ark:/21198/z1418xjv,ark:/21198/z18936nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18936nm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0012.tif,Page,Page 12,12,ark:/21198/z1418xjv,ark:/21198/z14j2fwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2fwf
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0013.tif,Page,Page 13,13,ark:/21198/z1418xjv,ark:/21198/z10s1q4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1q4p
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0014.tif,Page,Page 14,14,ark:/21198/z1418xjv,ark:/21198/z1w116m7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w116m7
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0015.tif,Page,Page 15,15,ark:/21198/z1418xjv,ark:/21198/z1r80fzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80fzd
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0016.tif,Page,Page 16,16,ark:/21198/z1418xjv,ark:/21198/z1mg9q80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9q80
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0017.tif,Page,Page 17,17,ark:/21198/z1418xjv,ark:/21198/z1gt7nx4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7nx4
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0018.tif,Page,Page 18,18,ark:/21198/z1418xjv,ark:/21198/z1c26x7k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26x7k
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0019.tif,Page,Page 19,19,ark:/21198/z1418xjv,ark:/21198/z17965fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17965fb
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0020.tif,Page,Page 20,20,ark:/21198/z1418xjv,ark:/21198/z13j5dp5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5dp5
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0021.tif,Page,Page 21,21,ark:/21198/z1418xjv,ark:/21198/z1zs4x7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4x7b
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0022.tif,Page,Page 22,22,ark:/21198/z1418xjv,ark:/21198/z1v145jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v145jr
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0023.tif,Page,Page 23,23,ark:/21198/z1418xjv,ark:/21198/z1q83dwx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83dwx
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0024.tif,Page,Page 24,24,ark:/21198/z1418xjv,ark:/21198/z1km1cjg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1cjg
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0025.tif,Page,Page 25,25,ark:/21198/z1418xjv,ark:/21198/z1fv0ms9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0ms9
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0026.tif,Page,Page 26,26,ark:/21198/z1418xjv,ark:/21198/z1b29w2r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29w2r
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0027.tif,Page,Page 27,27,ark:/21198/z1418xjv,ark:/21198/z169948h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz169948h
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0028.tif,Page,Page 28,28,ark:/21198/z1418xjv,ark:/21198/z12j8cjs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8cjs
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0040_0029.tif,Page,Page 29,29,ark:/21198/z1418xjv,ark:/21198/z1xs7w4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7w4d
