File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0001.tif,Page,Page 1,1,ark:/21198/z1tm9bm5,ark:/21198/z1jx0fqz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0fqz
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0002.tif,Page,Page 2,2,ark:/21198/z1tm9bm5,ark:/21198/z1f49px3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49px3
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0003.tif,Page,Page 3,3,ark:/21198/z1tm9bm5,ark:/21198/z19c8z5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8z5b
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0004.tif,Page,Page 4,4,ark:/21198/z1tm9bm5,ark:/21198/z15m86gf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m86gf
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0005.tif,Page,Page 5,5,ark:/21198/z1tm9bm5,ark:/21198/z11v7fs5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7fs5
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0006.tif,Page,Page 6,6,ark:/21198/z1tm9bm5,ark:/21198/z1x65nqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65nqh
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0007.tif,Page,Page 7,7,ark:/21198/z1tm9bm5,ark:/21198/z1sf4x1n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4x1n
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0008.tif,Page,Page 8,8,ark:/21198/z1tm9bm5,ark:/21198/z1np457d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np457d
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0009.tif,Page,Page 9,9,ark:/21198/z1tm9bm5,ark:/21198/z1hx3dfs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3dfs
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0010.tif,Page,Page 10,10,ark:/21198/z1tm9bm5,ark:/21198/z1d52npx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52npx
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0011.tif,Page,Page 11,11,ark:/21198/z1tm9bm5,ark:/21198/z18d1x02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1x02
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0012.tif,Page,Page 12,12,ark:/21198/z1tm9bm5,ark:/21198/z14n15c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n15c2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0013.tif,Page,Page 13,13,ark:/21198/z1tm9bm5,ark:/21198/z10z942h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z942h
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0014.tif,Page,Page 14,14,ark:/21198/z1tm9bm5,ark:/21198/z1w68mk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68mk4
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0015.tif,Page,Page 15,15,ark:/21198/z1tm9bm5,ark:/21198/z1rf7vvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7vvd
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0050_0016.tif,Page,Page 16,16,ark:/21198/z1tm9bm5,ark:/21198/z1mp7414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7414
