File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0001.tif,Page,Page 1,1,ark:/21198/z1j69hb1,ark:/21198/z1fx9b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9b51
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0002.tif,Page,Page 2,2,ark:/21198/z1j69hb1,ark:/21198/z1b58kfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58kfm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0003.tif,Page,Page 3,3,ark:/21198/z1j69hb1,ark:/21198/z16d7tqw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7tqw
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0004.tif,Page,Page 4,4,ark:/21198/z1j69hb1,ark:/21198/z12n72z3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n72z3
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0005.tif,Page,Page 5,5,ark:/21198/z1j69hb1,ark:/21198/z1z058v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z058v0
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0006.tif,Page,Page 6,6,ark:/21198/z1j69hb1,ark:/21198/z1t74j4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74j4p
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0007.tif,Page,Page 7,7,ark:/21198/z1j69hb1,ark:/21198/z1pg3sch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3sch
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0008.tif,Page,Page 8,8,ark:/21198/z1j69hb1,ark:/21198/z1jq31pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq31pm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0009.tif,Page,Page 9,9,ark:/21198/z1j69hb1,ark:/21198/z1dz2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2916
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0010.tif,Page,Page 10,10,ark:/21198/z1j69hb1,ark:/21198/z1961j8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961j8b
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0011.tif,Page,Page 11,11,ark:/21198/z1j69hb1,ark:/21198/z15f0sjm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0sjm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0012.tif,Page,Page 12,12,ark:/21198/z1j69hb1,ark:/21198/z11r8r6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8r6m
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0030_0013.tif,Page,Page 13,13,ark:/21198/z1j69hb1,ark:/21198/z1x087p5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x087p5
