File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0001.tif,Page,Page 1,1,ark:/21198/z15t5kz6,ark:/21198/z1k09530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09530
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0002.tif,Page,Page 2,2,ark:/21198/z15t5kz6,ark:/21198/z1f78ddq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78ddq
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0003.tif,Page,Page 3,3,ark:/21198/z15t5kz6,ark:/21198/z19g7nnj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7nnj
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0004.tif,Page,Page 4,4,ark:/21198/z15t5kz6,ark:/21198/z15q6wvx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6wvx
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0005.tif,Page,Page 5,5,ark:/21198/z15t5kz6,ark:/21198/z11z655f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z655f
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0006.tif,Page,Page 6,6,ark:/21198/z15t5kz6,ark:/21198/z1x65nrz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65nrz
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0007.tif,Page,Page 7,7,ark:/21198/z15t5kz6,ark:/21198/z1sj3mbm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3mbm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0008.tif,Page,Page 8,8,ark:/21198/z15t5kz6,ark:/21198/z1ns2vq7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2vq7
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0009.tif,Page,Page 9,9,ark:/21198/z15t5kz6,ark:/21198/z1j12412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12412
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0010.tif,Page,Page 10,10,ark:/21198/z15t5kz6,ark:/21198/z1d81c7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81c7f
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0011.tif,Page,Page 11,11,ark:/21198/z15t5kz6,ark:/21198/z18h0mg8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0mg8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0012.tif,Page,Page 12,12,ark:/21198/z15t5kz6,ark:/21198/z14q9vqj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9vqj
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0013.tif,Page,Page 13,13,ark:/21198/z15t5kz6,ark:/21198/z10z943z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z943z
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0014.tif,Page,Page 14,14,ark:/21198/z15t5kz6,ark:/21198/z1w979z0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w979z0
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0015.tif,Page,Page 15,15,ark:/21198/z15t5kz6,ark:/21198/z1rj6k9k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6k9k
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0016.tif,Page,Page 16,16,ark:/21198/z15t5kz6,ark:/21198/z1ms5tm9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5tm9
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0017.tif,Page,Page 17,17,ark:/21198/z15t5kz6,ark:/21198/z1h152tc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h152tc
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0018.tif,Page,Page 18,18,ark:/21198/z15t5kz6,ark:/21198/z1c84b2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84b2m
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0019.tif,Page,Page 19,19,ark:/21198/z15t5kz6,ark:/21198/z17h3kbw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3kbw
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0020.tif,Page,Page 20,20,ark:/21198/z15t5kz6,ark:/21198/z13r2tp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2tp2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0021.tif,Page,Page 21,21,ark:/21198/z15t5kz6,ark:/21198/z1030s9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030s9g
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0022.tif,Page,Page 22,22,ark:/21198/z15t5kz6,ark:/21198/z1vb08xh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb08xh
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0023.tif,Page,Page 23,23,ark:/21198/z15t5kz6,ark:/21198/z1qj9j4r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9j4r
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0024.tif,Page,Page 24,24,ark:/21198/z15t5kz6,ark:/21198/z1ks8sck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8sck
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0025.tif,Page,Page 25,25,ark:/21198/z15t5kz6,ark:/21198/z1g181kn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g181kn
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0026.tif,Page,Page 26,26,ark:/21198/z15t5kz6,ark:/21198/z1b878wc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b878wc
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0027.tif,Page,Page 27,27,ark:/21198/z15t5kz6,ark:/21198/z16h6j7z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6j7z
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0028.tif,Page,Page 28,28,ark:/21198/z15t5kz6,ark:/21198/z12v4gw3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4gw3
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0029.tif,Page,Page 29,29,ark:/21198/z15t5kz6,ark:/21198/z1z340hv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z340hv
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0030.tif,Page,Page 30,30,ark:/21198/z15t5kz6,ark:/21198/z1tb37rp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb37rp
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0031.tif,Page,Page 31,31,ark:/21198/z15t5kz6,ark:/21198/z1pk2gz2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2gz2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0032.tif,Page,Page 32,32,ark:/21198/z15t5kz6,ark:/21198/z1jt1r5v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1r5v
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0033.tif,Page,Page 33,33,ark:/21198/z15t5kz6,ark:/21198/z1f210ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f210ft
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0060_0034.tif,Page,Page 34,34,ark:/21198/z15t5kz6,ark:/21198/z19907tf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19907tf
