File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0001.tif,Page,Page 1,1,ark:/21198/z1z91cw8,ark:/21198/z16t2nfg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2nfg
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0002.tif,Page,Page 2,2,ark:/21198/z1z91cw8,ark:/21198/z1321wq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321wq2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0003.tif,Page,Page 3,3,ark:/21198/z1z91cw8,ark:/21198/z1z91d6q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91d6q
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0004.tif,Page,Page 4,4,ark:/21198/z1z91cw8,ark:/21198/z1tj0nd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0nd3
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0005.tif,Page,Page 5,5,ark:/21198/z1z91cw8,ark:/21198/z1pr9wpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9wpt
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0006.tif,Page,Page 6,6,ark:/21198/z1z91cw8,ark:/21198/z1k0952j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k0952j
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0007.tif,Page,Page 7,7,ark:/21198/z1z91cw8,ark:/21198/z1f78dc8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78dc8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0008.tif,Page,Page 8,8,ark:/21198/z1z91cw8,ark:/21198/z19k6c0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6c0c
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0009.tif,Page,Page 9,9,ark:/21198/z1z91cw8,ark:/21198/z15t5m93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5m93
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0010.tif,Page,Page 10,10,ark:/21198/z1z91cw8,ark:/21198/z1224vhs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224vhs
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0011.tif,Page,Page 11,11,ark:/21198/z1z91cw8,ark:/21198/z1x94c0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94c0f
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0012.tif,Page,Page 12,12,ark:/21198/z1z91cw8,ark:/21198/z1sj3m95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3m95
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0013.tif,Page,Page 13,13,ark:/21198/z1z91cw8,ark:/21198/z1ns2vps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2vps
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0014.tif,Page,Page 14,14,ark:/21198/z1z91cw8,ark:/21198/z1j1240m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j1240m
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0015.tif,Page,Page 15,15,ark:/21198/z1z91cw8,ark:/21198/z1dc02nr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc02nr
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0016.tif,Page,Page 16,16,ark:/21198/z1z91cw8,ark:/21198/z18k99w1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k99w1
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0017.tif,Page,Page 17,17,ark:/21198/z1z91cw8,ark:/21198/z14t8k5q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8k5q
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0018.tif,Page,Page 18,18,ark:/21198/z1z91cw8,ark:/21198/z1127tcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127tcd
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0019.tif,Page,Page 19,19,ark:/21198/z1z91cw8,ark:/21198/z1w979xj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w979xj
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0020.tif,Page,Page 20,20,ark:/21198/z1z91cw8,ark:/21198/z1rj6k84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6k84
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0021.tif,Page,Page 21,21,ark:/21198/z1z91cw8,ark:/21198/z1mw4hwt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4hwt
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0022.tif,Page,Page 22,22,ark:/21198/z1z91cw8,ark:/21198/z1h43s85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43s85
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0049_0023.tif,Page,Page 23,23,ark:/21198/z1z91cw8,ark:/21198/z1cc31jt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc31jt
