File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0001.tif,Page,Page 1,1,ark:/21198/z1n31xdr,ark:/21198/z1573crd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573crd
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0002.tif,Page,Page 2,2,ark:/21198/z1n31xdr,ark:/21198/z11g2n0n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2n0n
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0003.tif,Page,Page 3,3,ark:/21198/z1n31xdr,ark:/21198/z1wt0tzq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0tzq
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0004.tif,Page,Page 4,4,ark:/21198/z1n31xdr,ark:/21198/z1s20373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20373
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0005.tif,Page,Page 5,5,ark:/21198/z1n31xdr,ark:/21198/z1n89bfx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89bfx
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0006.tif,Page,Page 6,6,ark:/21198/z1n31xdr,ark:/21198/z1hh8kq6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8kq6
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0007.tif,Page,Page 7,7,ark:/21198/z1n31xdr,ark:/21198/z1cr7v2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7v2s
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0008.tif,Page,Page 8,8,ark:/21198/z1n31xdr,ark:/21198/z18073br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18073br
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0009.tif,Page,Page 9,9,ark:/21198/z1n31xdr,ark:/21198/z1476bm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476bm1
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0059_0010.tif,Page,Page 10,10,ark:/21198/z1n31xdr,ark:/21198/z10k49bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k49bg
