File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0001.tif,Page,Page 1,1,ark:/21198/z19s3rg4,ark:/21198/z1h152pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h152pk
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0002.tif,Page,Page 2,2,ark:/21198/z19s3rg4,ark:/21198/z1c849zv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c849zv
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0003.tif,Page,Page 3,3,ark:/21198/z19s3rg4,ark:/21198/z17h3k7j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3k7j
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0004.tif,Page,Page 4,4,ark:/21198/z19s3rg4,ark:/21198/z13r2tj8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2tj8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0005.tif,Page,Page 5,5,ark:/21198/z19s3rg4,ark:/21198/z10022t7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10022t7
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0006.tif,Page,Page 6,6,ark:/21198/z19s3rg4,ark:/21198/z1v71k82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71k82
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0007.tif,Page,Page 7,7,ark:/21198/z19s3rg4,ark:/21198/z1qg0tjb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0tjb
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0008.tif,Page,Page 8,8,ark:/21198/z19s3rg4,ark:/21198/z1ks8s7s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8s7s
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0009.tif,Page,Page 9,9,ark:/21198/z19s3rg4,ark:/21198/z1g181g9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g181g9
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0010.tif,Page,Page 10,10,ark:/21198/z19s3rg4,ark:/21198/z1b878s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b878s1
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0011.tif,Page,Page 11,11,ark:/21198/z19s3rg4,ark:/21198/z16h6j35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6j35
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0012.tif,Page,Page 12,12,ark:/21198/z19s3rg4,ark:/21198/z12r5scf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5scf
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0013.tif,Page,Page 13,13,ark:/21198/z19s3rg4,ark:/21198/z1z058tj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z058tj
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0014.tif,Page,Page 14,14,ark:/21198/z19s3rg4,ark:/21198/z1t74j37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74j37
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0015.tif,Page,Page 15,15,ark:/21198/z19s3rg4,ark:/21198/z1pk2gt8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2gt8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0016.tif,Page,Page 16,16,ark:/21198/z19s3rg4,ark:/21198/z1jt1r2h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1r2h
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0017.tif,Page,Page 17,17,ark:/21198/z19s3rg4,ark:/21198/z1f210bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f210bg
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0018.tif,Page,Page 18,18,ark:/21198/z19s3rg4,ark:/21198/z19907pn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19907pn
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0019.tif,Page,Page 19,19,ark:/21198/z19s3rg4,ark:/21198/z15h9gxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9gxx
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0020.tif,Page,Page 20,20,ark:/21198/z19s3rg4,ark:/21198/z11r8r55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8r55
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0021.tif,Page,Page 21,21,ark:/21198/z19s3rg4,ark:/21198/z1x087nq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x087nq
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0022.tif,Page,Page 22,22,ark:/21198/z19s3rg4,ark:/21198/z1sb66dm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb66dm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0023_0023.tif,Page,Page 23,23,ark:/21198/z19s3rg4,ark:/21198/z1nk5fpw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5fpw
