File Name,Title,Object Type,Parent ARK,Item ARK,Item Sequence,AltIdentifier.local,Type.typeOfResource,Date.creation,Date.normalized,Name.creator,Summary,Description.note,Language,Rights.copyrightStatus,Rights.statementLocal,Rights.,Rights.rightsHolderContact,Type.genre,Provenance,Name.repository,Bucketeer State,IIIF Access URL,IIIF Manifest URL
,Newspaper clipping from Evening Outlook,Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z1pk20q4,,ATQ_3_11_EveningOutlook,text,1973,1973,Evening Outlook,,Newspaper clipping from Evening Outlook regarding the murder of Jill Renee Quinn in 1972 with photo.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5977,clippings (information artifacts),Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1818,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk20q4/manifest
,"Alfred T. Quinn Curriculum Vitae, Revised 1994",Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z15q6dnf,,ATQ_1_16_CV1994,text,n.d.,1922/2003,Alfred T. Quinn,,"Alfred Thomas Quinn Curriculum Vitae, Revised 1994",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5903,résumés (personnel records),Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5p01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q6dnf/manifest
,SMC's 'Father Figure' Plans to Close Book on 36 Year Career,Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z1qn7rcn,,ATQ_1_12_SMCFatherFig,text,1988,1988,John Mitchell,,"Santa Monica College's 'Father Figure' Plans to Close Book on 36-Year Career by John Mitchell, Times Staff Writer. First Black Tenured Teacher. Involved in Civic Matters.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5885,clippings (information artifacts),Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw70n9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qn7rcn/manifest
,"Letter from Koshi Ando, Manzanar Internee Camp (copy)",Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z1127b7t,,ATQ_1_01_Manzanar,text,1942,1942,"Ando, Koshi",,"Letter from Koshi Ando to Alfred Quinn dated Wednesday 6 May. Page 1. The letter describes the location of Manzanar near Lone Pine and its layout of barracks and rooms. Ando names several friends: George Izumi, George Hattori, Henry Tanak and Tom Ichien and their activities.  Page 2. Ando continues to describe Manzanar including dust storms, lack of privacy, armed guards on duty and the potential for making Manzanar seem more homelike. Envelope addressed to Mr. Al Quinn in Santa Monica, California from Koshi Ando in Manzanar, California. Block 18 Building 1 Apartment 4. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5880,correspondence,Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5j3z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1127b7t/manifest
Masters/othermasters/dl_quinn/ATQ_3_11_JillMemorial_130.tif,Newspaper clipping about Jill's Memorial Service,Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z1bv9164,,ATQ_3_11_JillMemorial_130,text,1972,1972,,,Newspaper clipping announcing the memorial service for Jill Renee Quinn 11am Saturday December 9th. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5979,clippings (information artifacts),Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9164,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bv9164/manifest
Masters/othermasters/dl_quinn/ATQ_4_05_ATQHeadshotEDIT_187.tif,Alfred Thomas Quinn Professional Headshot ,Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z1418fpv,,ATQ_4_05_ATQHeadshotEDIT_187,still image,1990,1990,,,Alfred Thomas Quinn edited headshot.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6036,black-and-white photographs,Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418fpv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1418fpv/manifest
Masters/othermasters/dl_quinn/ATQ_4_05_ATQTable_191.tif,Alfred Thomas Quinn at a meeting.,Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z1vh76db,,ATQ_4_05_ATQTable_191,still image,1980,1980,,,"Alfred Thomas Quinn (fourth, clockwise) at a meeting.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6040,black-and-white photographs,Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh76db,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh76db/manifest
,Eulogy note for childhood friend Flora-Boswell,Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z1db9kgs,,ATQ_1_01_Boswell,text,undated,1995/2003,"Quinn, Alfred Thomas ",,"Handwritten notes for Flora Boswell memorial service on Al Quinn Santa Monica College Stationary. ""Flora--Boswell. Flora and Bobby Dottie and Al: Memories- beautiful memories, Not with remorse but with thankfulness. Beautiful times, loving times. Hopeful times. Time of challenges and change. Times of pain, of pride, of joy. Times for questions, doubt, high expectations. Time for loving one another boanellessly [sic]. Flora Dora: She did it her way. FLora Dora-Queen for all that's good and right.""",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5849,eulogies (documents),Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k8tp5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1db9kgs/manifest
Masters/othermasters/dl_quinn/ATQ_1_12_BruceSmith_040.tif,"Template Letter for Retirement Party at Filmland Corporate Center June 25, 1988",Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z18d1dtm,,ATQ_1_12_BruceSmith_040,text,1988,1988,"Bruce Smith, SMC Public Information Officer",,Template for letter announcing  Alfred Thomas Quinn retirement and retirement party scheduled for June 25th at the Filmland Center in Culver City.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5883,correspondence,Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1dtm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d1dtm/manifest
Masters/othermasters/dl_quinn/ATQ_1_12_CSReconSMC_034.tif,"Alfred Thomas Quinn awards list, photo, and business card",Work,ark:/21198/z1c83tvb|~|ark:/21198/n11s67,ark:/21198/z14n0p56,,ATQ_1_12_CSReconSMC_034,text,1988,1988,,,"Alfred Thomas Quinn marks 28 Years at Santa Monica College, List of Honors, and business card for SMC Board of Trustees",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5884,printed ephemera,Gift of Carolyne and William Edwards,The Ralph J. Bunche Center for African American Studies,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0p56,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n0p56/manifest
