"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","local ID","Creator","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Abstract","Note.content","Institution/Repository","Subject.place","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss01_Jan1941_012.tif","Page","Page 12","12","ark:/21198/z14q9q3t","ark:/21198/z1xm09r2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm09r2"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss01_Jan1941_013.tif","Page","Page 13","13","ark:/21198/z14q9q3t","ark:/21198/z1st9k16","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9k16"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss01_Jan1941_014.tif","Page","Page 14","14","ark:/21198/z14q9q3t","ark:/21198/z1p28td4","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28td4"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss01_Jan1941_015.tif","Page","Page 15","15","ark:/21198/z14q9q3t","ark:/21198/z1jd6s17","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6s17"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss01_Jan1941_016.tif","Page","Page 16","16","ark:/21198/z14q9q3t","ark:/21198/z1dn61bb","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn61bb"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_001.tif","Page","Page 1","1","ark:/21198/z10z8zf0","ark:/21198/z18w58mm","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w58mm"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_002.tif","Page","Page 2","2","ark:/21198/z10z8zf0","ark:/21198/z1544ht9","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544ht9"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_003.tif","Page","Page 3","3","ark:/21198/z10z8zf0","ark:/21198/z11c3s2j","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3s2j"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_004.tif","Page","Page 4","4","ark:/21198/z10z8zf0","ark:/21198/z1wm38mp","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm38mp"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_005.tif","Page","Page 5","5","ark:/21198/z10z8zf0","ark:/21198/z1rv2j0q","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2j0q"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_006.tif","Page","Page 6","6","ark:/21198/z10z8zf0","ark:/21198/z1n60gn5","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60gn5"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_007.tif","Page","Page 7","7","ark:/21198/z10z8zf0","ark:/21198/z1hd9r06","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9r06"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_008.tif","Page","Page 8","8","ark:/21198/z10z8zf0","ark:/21198/z1cn906z","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn906z"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_009.tif","Page","Page 9","9","ark:/21198/z10z8zf0","ark:/21198/z17w87db","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w87db"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_010.tif","Page","Page 10","10","ark:/21198/z10z8zf0","ark:/21198/z1447gpx","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447gpx"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_011.tif","Page","Page 11","11","ark:/21198/z10z8zf0","ark:/21198/z10c6r02","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6r02"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_012.tif","Page","Page 12","12","ark:/21198/z10z8zf0","ark:/21198/z1vm67j6","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm67j6"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_013.tif","Page","Page 13","13","ark:/21198/z10z8zf0","ark:/21198/z1qz466r","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz466r"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_014.tif","Page","Page 14","14","ark:/21198/z10z8zf0","ark:/21198/z1m63fkp","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63fkp"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_015.tif","Page","Page 15","15","ark:/21198/z10z8zf0","ark:/21198/z1gf2ps2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2ps2"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss02_Feb1941_016.tif","Page","Page 16","16","ark:/21198/z10z8zf0","ark:/21198/z1bp1z19","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp1z19"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_001.tif","Page","Page 1","1","ark:/21198/z1w68fxj","ark:/21198/z16x168h","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x168h"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_002.tif","Page","Page 2","2","ark:/21198/z1w68fxj","ark:/21198/z1350fkj","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350fkj"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_003.tif","Page","Page 3","3","ark:/21198/z1w68fxj","ark:/21198/z1zc9z5m","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9z5m"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_004.tif","Page","Page 4","4","ark:/21198/z1w68fxj","ark:/21198/z1tq7ws9","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7ws9"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_005.tif","Page","Page 5","5","ark:/21198/z1w68fxj","ark:/21198/z1pz753t","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz753t"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_006.tif","Page","Page 6","6","ark:/21198/z1w68fxj","ark:/21198/z1k66dbz","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66dbz"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_007.tif","Page","Page 7","7","ark:/21198/z1w68fxj","ark:/21198/z1ff5njb","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5njb"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_008.tif","Page","Page 8","8","ark:/21198/z1w68fxj","ark:/21198/z19p4wtm","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4wtm"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_009.tif","Page","Page 9","9","ark:/21198/z1w68fxj","ark:/21198/z15x4544","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x4544"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_010.tif","Page","Page 10","10","ark:/21198/z1w68fxj","ark:/21198/z1253dgm","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253dgm"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_011.tif","Page","Page 11","11","ark:/21198/z1w68fxj","ark:/21198/z1xh1mdn","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1mdn"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_012.tif","Page","Page 12","12","ark:/21198/z1w68fxj","ark:/21198/z1sr0vqc","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0vqc"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_013.tif","Page","Page 13","13","ark:/21198/z1w68fxj","ark:/21198/z1p003xf","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p003xf"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_014.tif","Page","Page 14","14","ark:/21198/z1w68fxj","ark:/21198/z1j69c4p","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69c4p"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_015.tif","Page","Page 15","15","ark:/21198/z1w68fxj","ark:/21198/z1df8mdz","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8mdz"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss03_Feb1941_016.tif","Page","Page 16","16","ark:/21198/z1w68fxj","ark:/21198/z18p7vr4","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p7vr4"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_001.tif","Page","Page 1","1","ark:/21198/z1rf7q5s","ark:/21198/z14x742n","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x742n"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_002.tif","Page","Page 2","2","ark:/21198/z1rf7q5s","ark:/21198/z11852rj","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11852rj"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_003.tif","Page","Page 3","3","ark:/21198/z1rf7q5s","ark:/21198/z1wh4k9q","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4k9q"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_004.tif","Page","Page 4","4","ark:/21198/z1rf7q5s","ark:/21198/z1rr3tgn","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3tgn"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_005.tif","Page","Page 5","5","ark:/21198/z1rf7q5s","ark:/21198/z1n032q5","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n032q5"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_006.tif","Page","Page 6","6","ark:/21198/z1rf7q5s","ark:/21198/z1h72b0v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72b0v"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_007.tif","Page","Page 7","7","ark:/21198/z1rf7q5s","ark:/21198/z1cg1kb1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1kb1"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_008.tif","Page","Page 8","8","ark:/21198/z1rf7q5s","ark:/21198/z17q0tqn","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0tqn"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_009.tif","Page","Page 9","9","ark:/21198/z1rf7q5s","ark:/21198/z1418s92","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418s92"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_010.tif","Page","Page 10","10","ark:/21198/z1rf7q5s","ark:/21198/z10881kq","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10881kq"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_011.tif","Page","Page 11","11","ark:/21198/z1rf7q5s","ark:/21198/z1vh7j3f","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7j3f"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_012.tif","Page","Page 12","12","ark:/21198/z1rf7q5s","ark:/21198/z1qr6s9t","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6s9t"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_013.tif","Page","Page 13","13","ark:/21198/z1rf7q5s","ark:/21198/z1m061m7","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m061m7"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_014.tif","Page","Page 14","14","ark:/21198/z1rf7q5s","ark:/21198/z1g758zd","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g758zd"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_015.tif","Page","Page 15","15","ark:/21198/z1rf7q5s","ark:/21198/z1bg4j90","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4j90"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss04_Mar1941_016.tif","Page","Page 16","16","ark:/21198/z1rf7q5s","ark:/21198/z16t2gxp","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2gxp"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_001.tif","Page","Page 1","1","ark:/21198/z1mp6zc5","ark:/21198/z1321r6p","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321r6p"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_002.tif","Page","Page 2","2","ark:/21198/z1mp6zc5","ark:/21198/z1z917px","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z917px"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_003.tif","Page","Page 3","3","ark:/21198/z1mp6zc5","ark:/21198/z1tj0gxr","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0gxr"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_004.tif","Page","Page 4","4","ark:/21198/z1mp6zc5","ark:/21198/z1pr9r6w","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9r6w"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_005.tif","Page","Page 5","5","ark:/21198/z1mp6zc5","ark:/21198/z1k090k6","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k090k6"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_006.tif","Page","Page 6","6","ark:/21198/z1mp6zc5","ark:/21198/z1fb6z5g","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6z5g"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_007.tif","Page","Page 7","7","ark:/21198/z1mp6zc5","ark:/21198/z19k66h1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k66h1"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_008.tif","Page","Page 8","8","ark:/21198/z1mp6zc5","ark:/21198/z15t5ftr","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5ftr"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_009.tif","Page","Page 9","9","ark:/21198/z1mp6zc5","ark:/21198/z1224q1v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224q1v"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_010.tif","Page","Page 10","10","ark:/21198/z1mp6zc5","ark:/21198/z1x946h3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x946h3"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_011.tif","Page","Page 11","11","ark:/21198/z1mp6zc5","ark:/21198/z1sj3ftt","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3ftt"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_012.tif","Page","Page 12","12","ark:/21198/z1mp6zc5","ark:/21198/z1ns2q6v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2q6v"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_013.tif","Page","Page 13","13","ark:/21198/z1mp6zc5","ark:/21198/z1j40nrz","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40nrz"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_014.tif","Page","Page 14","14","ark:/21198/z1mp6zc5","ark:/21198/z1db9x4f","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9x4f"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_015.tif","Page","Page 15","15","ark:/21198/z1mp6zc5","ark:/21198/z18k95cn","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k95cn"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss05_Mar1941_016.tif","Page","Page 16","16","ark:/21198/z1mp6zc5","ark:/21198/z14t8dnx","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8dnx"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss06_Apr1941_001.tif","Page","Page 1","1","ark:/21198/z1h14x4c","ark:/21198/z1127nvm","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127nvm"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss06_Apr1941_002.tif","Page","Page 2","2","ark:/21198/z1h14x4c","ark:/21198/z1w975d5","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w975d5"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss06_Apr1941_003.tif","Page","Page 3","3","ark:/21198/z1h14x4c","ark:/21198/z1rj6drb","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6drb"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss06_Apr1941_004.tif","Page","Page 4","4","ark:/21198/z1h14x4c","ark:/21198/z1mw4cdw","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4cdw"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss06_Apr1941_005.tif","Page","Page 5","5","ark:/21198/z1h14x4c","ark:/21198/z1h43mst","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43mst"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss06_Apr1941_006.tif","Page","Page 6","6","ark:/21198/z1h14x4c","ark:/21198/z1cc2w12","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc2w12"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss06_Apr1941_007.tif","Page","Page 7","7","ark:/21198/z1h14x4c","ark:/21198/z17m246c","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m246c"
"Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss06_Apr1941_008.tif","Page","Page 8","8","ark:/21198/z1h14x4c","ark:/21198/z13v1cf6","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1cf6"
