Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.publicationStatus,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,Subject,Type.genre,Title,Alt ID.local,AltTitle.descriptive,Date.creation,Date.normalized,Format.extent,Description.note,Description.abstract,Publisher.publisherName,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Deutsches Nachrichtenbüro,ark:/21198/zz00294nw7,,2,Completed,Collection,,0,text,,unknown,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",ger,"University of California, Los Angeles. $b Library Special Collections",Germany $x Politics and government $y 1933-1945 $v Periodicals.,newspapers,Deutsches Nachrichtenbüro,,,"May 8 1936 - May 25, 1940",1936-05-08/1940-05-25,,,"An internal serial publication of the German News Agency (Deutsches Nachrichtenbüro) before and during the Second World War. Published three or more times a day, UCLA holdings cover the period May 8 1936 to May 25, 1940. Digitization is under way and the digital copies will be published as completed.",Deutsches Nachrichtenbüro,Berlin,,,http://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fzz00294nw7
Deutsches Nachrichtenbüro,ark:/21198/zz002bqv7b,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-03_0001.tif,2982,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 1, 1938 January 3, Erste Morgen-Ausgabe",6620651_1938-01-03_0001,Erste Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"January 3, 1938",1938-01-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqv7b,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqv7b/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqv8v,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-03_0002.tif,2983,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 2, 1938 January 3,  Zweite Morgen-Ausgabe",6620651_1938-01-03_0002,Deutsches Nachrichtenbüro|~|Zweite Morgen-Ausgabe,"January 3, 1938",1938-01-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqv8v,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqv8v/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqv9c,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-03_0003.tif,2984,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 3, 1938 January 3, Erste Vormittags-Ausgabe",6620651_1938-01-03_0003,Erste Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 3, 1938",1938-01-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqv9c,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqv9c/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvbw,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-03_0004.tif,2985,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 4, 1938 January 3, Zweite Vormittags-Ausgabe",6620651_1938-01-03_0004,Zweite Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 3, 1938",1938-01-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvbw,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvbw/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvcd,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-03_0005.tif,2986,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 5, 1938 January 3, Erste Mittags-Ausgabe",6620651_1938-01-03_0005,Erste Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 3, 1938",1938-01-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvcd,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvcd/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvdx,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-03_0006.tif,2987,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 6, 1938 January 3, Zweite Mittags-Ausgabe",6620651_1938-01-03_0006,Zweite Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 3, 1938",1938-01-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvdx,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvdx/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvff,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-03_0007.tif,2988,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 7, 1938 January 3, Dritte Mittags-Ausgabe",6620651_1938-01-03_0007,Dritte Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 3, 1938",1938-01-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvff,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvff/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvgz,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-03_0008.tif,2989,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 8, 1938 January 3, Nachmittags-Ausgabe",6620651_1938-01-03_0008,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"January 3, 1938",1938-01-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvgz,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvgz/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvhg,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-03_0009.tif,2990,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 9, 1938 January 3, Abend- und Nacht-Ausgabe",6620651_1938-01-03_0009,Deutsches Nachrichtenbüro|~|Abend- und Nacht-Ausgabe,"January 3, 1938",1938-01-03,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvhg,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvhg/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvj0,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-04_0010.tif,2991,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 10, 1938 January 4, Morgen-Ausgabe",6620651_1938-01-04_0010,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"January 4, 1938",1938-01-04,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvj0,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvj0/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvkh,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-04_0011.tif,2992,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 11, 1938 January 4, Vormittags- bis Nachmittags-Ausgabe",6620651_1938-01-04_0011,Vormittags- bis Nachmittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 4, 1938",1938-01-04,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvkh,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvkh/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvm1,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-05_0012.tif,2993,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 12, 1938 January 5, Morgen-Ausgabe",6620651_1938-01-05_0012,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"January 5, 1938",1938-01-05,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvm1,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvm1/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvnj,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-05_0013.tif,2994,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 13, 1938 January 5, Vormittags-Ausgabe",6620651_1938-01-05_0013,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 5, 1938",1938-01-05,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvnj,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvnj/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvp2,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-05_0014.tif,2995,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 14, 1938 January 5, Mittags-Ausgabe",6620651_1938-01-05_0014,Deutsches Nachrichtenbüro|~|Mittags-Ausgabe,"January 5, 1938",1938-01-05,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvp2,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvp2/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvqk,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-05_0015.tif,2996,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 15, 1938, Nachmittags-Ausgabe",6620651_1938-01-05_0015,Nachmittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 5, 1938",1938-01-05,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvqk,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvqk/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvr3,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-05_0016.tif,2997,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 16, 1938 January 5, Abend- und Nacht-Ausgabe",6620651_1938-01-05_0016,Deutsches Nachrichtenbüro|~|Abend- und Nacht-Ausgabe,"January 5, 1938",1938-01-05,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvr3,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvr3/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvsm,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-06_0017.tif,2998,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 17, 1938 January 6, Morgen-Ausgabe",6620651_1938-01-06_0017,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"January 6, 2012",1938-01-06,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvsm,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvsm/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvt4,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-06_0018.tif,2999,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 18, 1938 January 6, Vormittags-Ausgabe",6620651_1938-01-06_0018,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 6, 1938",1938-01-06,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvt4,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvt4/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvvn,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-06_0019.tif,3000,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 19, 1938 January 6, Mittags-Ausgabe",6620651_1938-01-06_0019,Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 6, 1938",1938-01-06,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvvn,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvvn/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvw5,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-06_0020.tif,3001,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 20, 1938 January 6, Nachmittags- bis Nacht-Ausgabe",6620651_1938-01-06_0020,Nachmittags- bis Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"January 6, 1938",1938-01-06,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvw5,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvw5/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvxp,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-07_0021.tif,3002,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 21, 1938 January 7, Morgen-Ausgabe",6620651_1938-01-07_0021,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"January 7, 1938",1938-01-07,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvxp,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvxp/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002bqvz6,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/Jan_1938/6620651_1938-01-07_0022.tif,3003,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 5 Jahrg., Nr. 22, 1938 January 7, Vormittags-Ausgabe",6620651_1938-01-07_0022,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"January 7, 1938",1938-01-07,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bqvz6,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bqvz6/manifest
