"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Subject","Type.typeOfResource","Type.genre","Name.subject","Rights.copyrightStatus","Rights.rightsHolderContact","Coverage.geographic","Name.fashionDesigner","Name.photographer","Name.repository","Name.artist","Name.architect","Name.compiler","Rights.countryCreation","Rights.servicesContact","Language","Relation.hasVersion","Rights.permission","Publisher.publisherName","Relation.isPartOf","Illustrator","Alternate Identifier.local","Title","Description.caption","Date.creation","Format.extent","Format.medium","Format.dimensions","Date.normalized","Description.longitude","Description.latitude","Description.note","Description.adminnote","Description.contents","Description.abstract","Description.fundingNote","Opac url","Finding Aid URL","Alternate Identifier.oclc","License","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4h2","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059506a.tif","","","","Chinese--California--Los Angeles County|~|Vegetable trade--California, Southern|~|Sino-Japanese Conflict, 1937-1945--Civilian relief|~|World War, 1939-1945--Food supply--California, Southern|~|Economic assistance, American--China|~|Activism|~|Business|~|Culture","still image","news photographs","","copyrighted","The Regents of the University of California","La Puente (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4089","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3181_26259-1","Yee Ming and Hing Wong inspect onions to aid in China relief, Los Angeles, Calif., 1942","FOR PRODUCTION: Yee Ming, left, and Hing Wong, Chinese, inspect onions which will be transplanted to help keep vegetables on Southland tables and aid in China relief","April 19, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-04-19","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4h2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4h2/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4jk","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059507a.tif","","","","World War, 1939-1945--Participation, Female|~|Activism|~|War","still image","news photographs","United States. Army. Women's Army Auxiliary Corps","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4088","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3182_26501-1","Thomas Heeney hands out applications for enlistment in Women's Army Auxiliary Corps (WAAC) in Los Angeles, Calif., 1942","WANT TO SERVE: ""Take these home and fill them out,"" Private Thomas Heeney tells applicants for enlistment in Women's Army Auxiliary Corps as he handed out application blanks to yesterday's candidates who waited in line before doors opened.","May 28, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-05-28","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4jk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4jk/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4k3","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059508a.tif","","","","World War, 1939-1945--Participation, Female|~|Women--Clothing & dress--California--Los Angeles--1940-1950|~|Government","still image","news photographs","United States. Army. Women's Army Auxiliary Corps","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4087","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3182_26501-2","Capt. Robert L. Woods administers oath to the first Southland W.A.A.C. inductees, 1942","TAKING OATH: First to be inducted into W.A.A.C. in Southland, these women who were accepted for officers training are shown being administered oath by Capt. Robert L. Woods yesterday. The future officers in the United States auxiliary army for women are, left to right, Mrs. Madelyn Miller, Mrs. Anna W. Wilson, Miss Dorothea Wilson, Mrs. Emily Davis, Miss Kathryn Johnson and Miss Emily Hathaway.","July 8, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-07-08","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4k3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4k3/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4mm","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059509a.tif","","","","Funeral rites and ceremonies|~|Chinese American businesspeople--California--Los Angeles County|~|Culture","still image","news photographs","Chan, Man Gai","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4086","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3182_26610","Funeral service for Chinese district merchant Man Gai Chan in Los Angeles, Calif., 1942","FINAL TRIBUTE: A host of friends and neighbors paid homage yesterday to Man Gai Chan, Chinese district merchant who died May 11. The casket is being removed from the headquarters of his association.","May 25, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-05-25","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4mm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4mm/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4n4","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059510a.tif","","","","Dedications--California--Los Angeles County|~|Asian American Catholics--California--Los Angeles|~|Chinese American children--California--Los Angeles County|~|Religion|~|Youth|~|Culture","still image","news photographs","Cantwell, John Joseph, $d 1874-1947","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4085","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3182_26622","Archbishop John J. Cantwell with children at dedication for Chinese Catholic Social Center, 1942","CENTER FORMALLY BLESSED: Archbishop John J. Cantwell shown with Chinese children at dedication ceremonies yesterday for Chinese Catholic Social Center here.","June 9, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-06-09","-118.247453570365","34.069616998327","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4n4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4n4/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4pn","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059511a.tif","","","","Religious gatherings--California--Los Angeles County|~|Women evangelists--California--Los Angeles|~|Religion","still image","news photographs","International Church of the Foursquare Gospel","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4084","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3183_26735-1","Congregation at Angelus Temple during 14-hour Holy Ghost service led by Aimee Semple McPherson, Los Angeles, Calif., 1942","","June 18, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-06-18","-118.260912895202","34.0764166300169","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4pn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4pn/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4q5","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059512a.tif","","","","Religious gatherings--California--Los Angeles County|~|Women evangelists--California--Los Angeles|~|People|~|Religion","still image","news photographs","McPherson, Aimee Semple, $d 1890-1944","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4083","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3183_26735-2","Aimee Semple McPherson with portion of congregation at Angelus Temple, 1942","","June 18, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-06-18","-118.260880708694","34.0763277639838","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4q5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4q5/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4rp","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059513a.tif","","","","World War, 1939-1945--Japanese Americans--Legal status, laws, etc.|~|Arrest (Police methods)|~|Japanese Americans--Evacuation and relocation, 1942-1945|~|Legal|~|Culture","still image","news photographs","Takahashi, Kaname","copyrighted","The Regents of the University of California","Arcadia (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4082","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3183_26777","Four Japanese Americans arrested for conducting meeting in Japanese while at Santa Anita Assembly Center, 1942","","June 25, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-06-25","","","People identified as: From left, Kaname Takahashi, Jotara Ban, Masaru Kawada, and Shuji Fuji.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4rp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4rp/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4s6","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178777a.tif","","","","World War, 1939-1945--War work--California, Southern|~|Yard ornaments|~|Scrap drives--California--Los Angeles|~|Lifestyle|~|People|~|War","still image","news photographs","MacCaughtry, Joseph F.","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4081","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3184_27155","Walt Disney and General Salvage Chief for Calif. Joseph F. MacCaughtry collecting metal lawn ornaments off Disney's lawn for war effort, 1942","","August 14, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-08-14","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4s6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4s6/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002v4tq","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00325959a.tif","","","","World War, 1939-1945--War work--California, Southern|~|Civil defense--California--Los Angeles|~|Air raid warning systems--California--Los Angeles|~|Education|~|War","still image","news photographs","Occidental College","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4080","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3184_27173","Civilian protection school at Occidental College in Los Angeles, Calif., 1942","","August 14, 1942","1 photograph","b&w negative","10 x 12.5 cm.","1942-08-14","-118.2105015","34.1273523","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v4tq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002v4tq/manifest"
