"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Subject","Type.typeOfResource","Type.genre","Name.subject","Rights.copyrightStatus","Rights.rightsHolderContact","Coverage.geographic","Name.fashionDesigner","Name.photographer","Name.repository","Name.artist","Name.architect","Name.compiler","Rights.countryCreation","Rights.servicesContact","Language","Relation.hasVersion","Rights.permission","Publisher.publisherName","Relation.isPartOf","Illustrator","Alternate Identifier.local","Title","Description.caption","Date.creation","Format.extent","Format.medium","Format.dimensions","Date.normalized","Description.longitude","Description.latitude","Description.note","Description.adminnote","Description.contents","Description.abstract","Description.fundingNote","Opac url","Finding Aid URL","Alternate Identifier.oclc","License","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t6vr","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178707a.tif","","","","Waterworks--California--Los Angeles County|~|Aqueducts $z California, Southern|~|Landmarks","still image","news photographs","Los Angeles Owens River Aqueduct System","copyrighted","The Regents of the University of California","Owens River Watershed (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4689","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950EX-1","Know Your City No.130 View of hills and part of the Owens Valley aqueduct called the Cascades","KNOW YOUR CITY, NO.130 -- This is a river that is a long way from home.  And it has been splashing down this spectacular spillway since 1913.  There's nothing like it in the city.  Yes, it's in the city.  See answer on Page 36, Part l.","March 27, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-03-27","","","ANSWER: Shown in the photo is the Cascades, which tumbles beneath Foothill Blvd. and the Golden State Freeway out beyond San Fernando.  This is Owens River water, pictured at the terminus of the 233-mile Owens River Aqueduct.  It is, of course, a project of the Los Angeles Department of Water and Power and some of that water cascading down there could very well have provided your morning shower.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t6vr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t6vr/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t6w8","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178708a.tif","","","","Baseball fields--California--Los Angeles|~|Landmarks|~|Sports","still image","news photographs","Wrigley Field (Los Angeles, Calif.)","copyrighted","The Regents of the University of California","Los Angeles (Calif.)--Buildings, structures, etc.","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4688","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950EY","Know Your City No.131 Entrance and tower of Los Angeles' Wrigley Field on E 42nd Place at Avalon Blvd","KNOW YOUR CITY, NO.131 -- Just because a lot of hits have been made here, you might think it is a movie studio.  But it isn't, by gum.  And even if cherubs do cavort here, it isn't heaven, either.  No labor trouble, but plenty of strikes.  See Page 28, Part ll.","March 28, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-03-28","","","ANSWER: With all those corny clues, you surely were able to guess that the structure shown in the photo is Wrigley Field on E 42nd Place at Avalon Blvd., home of the Los Angeles Angels baseball club.|~|Los Angeles' Wrigley Field was built by William Wrigley Jr. in the 1920s.  The structure was demolished in 1966.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t6w8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t6w8/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t6xs","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178709a.tif","","","","Landmarks","still image","news photographs","Haggarty, John J., d.1935--Homes and haunts","copyrighted","The Regents of the University of California","Los Angeles (Calif.)--Buildings, structures, etc.","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4687","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950EZ-1","Know Your City No.132 Front entrance of former J.J. Haggarty residence at 3330 W Adams Blvd. Los Angeles, Calif.","KNOW YOUR CITY, NO. 132 -- Here's one that will stump you.  This unique, castle-like structure is on a prominent thoroughfare.  Once a private residence, it has an interior which matches the exterior for unusual medieval design.  Turn to Page 38, Part l.","March 29, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-03-29","","","ANSWER: This fine old former residence, located at 3330 W Adams Blvd., now serves as headquarters for the Church Federation of Los Angeles.  And, if you guessed this one, you really know you city.|~|The house was built for Los Angeles department store merchant John J. Haggarty.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t6xs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t6xs/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t6z9","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178710a.tif","","","","Airport control towers--California--Los Angeles|~|Landmarks","still image","news photographs","Los Angeles International Airport","copyrighted","The Regents of the University of California","Los Angeles (Calif.)--Buildings, structures, etc.","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4686","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950FA-1","Know Your City No.133 Four-legged steel girder control tower at Los Angeles International Airport","KNOW YOUR CITY, NO.133 -- Just because it supervises a lot of take-offs and oversees several strips doesn’t mean that this is headquarters for a bunch of burlesque queens.  With those clues and the photo hints it should be easy.  If not, see Page 28, Part ll.","March 30, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-03-30","","","ANSWER: To be perfectly plane about it, the structure in the photo could be nothing else but the control tower at Los Angeles International Airport.  And if you didn't recognize it, you're just not on the beam.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t6z9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t6z9/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t709","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178711a.tif","","","","Reservoirs--California--Los Angeles County|~|Lakes--California--Los Angeles County|~|Waterworks--California--Los Angeles County|~|Landmarks","still image","news photographs","Los Angeles Owens River Aqueduct System","copyrighted","The Regents of the University of California","Upper Van Norman Lake (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4685","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950FC-1","Know Your City No.135 One of the Van Norman Lakes, Owens River Aqueduct reservoir, Calif.","KNOW YOUR CITY, NO.135 -- Los Angeles residents should recognize this.  It is pretty important to their existence.  Its name was changed not too long ago and it became a lake.  But its function is more vital than boating.  See Page 20, Part lA.","April 1, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-04-01","","","ANSWER: The body of water shown in the photo is one of the Van Norman Lakes.  Known until recently as the Upper San Fernando Reservoir, it is used by the Los Angeles Department of Water and Power as the main storage place for the precious water from the Owens River, arriving here via a 233-mile aqueduct.  It is adjacent to Sepulveda Blvd. in the northwest corner of the San Fernando Valley.  It and a similar nearby reservoir were renamed in honor of late H.A. Van Norman, once general manager of the Department of Water and Power, who played a leading role in construction of the Owens River Aqueduct.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t709","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t709/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t71t","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178712a.tif","","","","Flood dams and reservoirs--California--Los Angeles County|~|Dams $z California $z Los Angeles County|~|Landmarks","still image","news photographs","","copyrighted","The Regents of the University of California","Sepulveda Dam (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4684","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950FE","Know Your City No.137 Sepulveda Dam and a portion of the Sepulveda Flood Control Basin, Calif.","KNOW YOUR CITY, NO. 137 -- There are quite a lot of things this isn't: It isn't a race track, it isn't a polo field, and it isn't a stadium.  Matter of fact there is only one thing it IS.  And, if you can guess, you're good.  See answer, Page 30, Part ll.","April 3, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-04-03","","","ANSWER: What the photo shows is Sepulveda Dam and a portion of the huge Sepulveda Flood Control Basin.  It is situated just west of Sepulveda blvd. and extends between Magnolia and Victory Blvds. In the general vicinity of Van Nuys.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t71t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t71t/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t72b","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178713a.tif","","","","Adoption agencies--California--Los Angeles|~|Homeless children--California--Los Angeles County|~|Landmarks","still image","news photographs","Children's Home Society of California","copyrighted","The Regents of the University of California","Los Angeles (Calif.)--Buildings, structures, etc.","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4683","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950FF-1","Know Your City No.138 Angled view of entrance of Children's Home Society of California at 3100 W Adams Blvd. Los Angeles, Calif.","KNOW YOUR CITY, NO. 138 -- These stately columns comprise a corner of a former residence that now is headquarters for a Community Chest agency.  You can't see it, but there's a building in back where babies come and go.  See Page 29, Part 1.","April 4, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-04-04","","","ANSWER: It probably wasn't fair to show such a small portion of the place, but this is the Children's Home Society of California, a licensed adoption agency at 3100 W Adams Blvd.  But, the portion that was pictured should have been readily recognized because it faces the busy intersection of W Adams Blvd. and Arlington Ave.|~|CHS was founded in the 1890s by Dr. and Mrs. J. R. Townsend to assist homeless and abandoned children.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t72b","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t72b/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t73v","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178714a.tif","","","","World War, 1914-1918--Monuments|~|Historic bridges--California--Los Angeles County|~|Bridges, Concrete--California--Los Angeles|~|Bridges, Arched--California--Los Angeles|~|Landmarks","still image","news photographs","","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4682","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950FH","Know Your City No.140 Eastern end of Hyperion Ave. Bridge and Victory Memorial, Atwater Village (Los Angeles), 1956","KNOW YOUR CITY, NO.140 -- These things keep getting easier and easier.  Surely you recognize this scene.  It isn't a Answer, even if it does have the same name.  See?  Even if it is easy, we keep giving it away.  What is it?  See Page 28, Part ll.","April 6, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-04-06","","","ANSWER: It's the Hyperion Ave. Bridge that swoops down over Riverside Drive and the section of it shown in the photo is near its eastern end where it intersects with Glendale Blvd. out in the Atwater district.  Sewer?  Well, we have a Hyperion sewer, don't' we?  Admittedly pretty far-fetched, but then...|~|Declared Historic-Cultural Monument #164 by the City of Los Angeles in 1976.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t73v","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t73v/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t74c","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178715a.tif","","","","Health resorts--California--Los Angeles County|~|Automobiles--United States--1950-1960|~|Façades--California--Los Angeles|~|Landmarks","still image","news photographs","Bimini Hot Springs (Los Angeles, Calif.)","copyrighted","The Regents of the University of California","Los Angeles (Calif.)--Buildings, structures, etc.","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4681","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950FI","Know Your City No.141 Entrance and façade of old Bimini Hot Springs and Bath Los Angeles, Calif.","KNOW YOUR CITY, NO.141 -- Lots of people used to get all steamed up in this place.  Long closed, it once was world famous and one of the top tourist attractions.  It wasn't a billiard parlor, but there was plenty of pool.  See the answer on Page 28, Part ll.","April 7, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-04-07","","","ANSWER: Shown in the photo is the entrance to the old Bimini Hot Springs and Bath.  Situated at 180 Bimini Place, just east of Vermont Ave., ""Bimini"" enjoyed years of great popularity as a health spot-- had mineral baths, steam baths and no less than three swimming pools.|~|Bimini Baths feed by hot mineral springs, 2,000 feet underground was founded by Dr. David W. Edwards in 1902.   The baths closed in the 1950s.  In the 1990s Los Angeles Eco-Village bought the buildings and grounds.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t74c","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t74c/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002t75w","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178716a.tif","","","","Railroads--Track|~|Dwellings $z California $z Los Angeles|~|Tunneling--California--Los Angeles County|~|Landmarks|~|Transportation","still image","news photographs","Pacific Electric Railway Company","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4680","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b257_95950FK","Know Your City No.143 View looking down train tracks at the abandoned Pacific Electric tunnel and hillside Los Angeles, Calif.","KNOW YOUR CITY, NO.143 -- This could be one you'll recognize right away -- or will puzzle you for hours.  Only one in town; used to be a busy place and has had a lot of people temporarily in the dark.  For the answer see Page 36, Part 1.","April 9, 1956","1 photograph","b&w negative","10 x 12.5 cm.","1956-04-09","","","ANSWER: Yep, it's the old abandoned Pacific Electric tunnel through which interurban cars used to rumble from Glendale Blvd. to the Subway Terminal.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t75w","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002t75w/manifest"
