"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Subject","Type.typeOfResource","Type.genre","Name.subject","Rights.copyrightStatus","Rights.rightsHolderContact","Coverage.geographic","Name.fashionDesigner","Name.photographer","Name.repository","Name.artist","Name.architect","Name.compiler","Rights.countryCreation","Rights.servicesContact","Language","Relation.hasVersion","Rights.permission","Publisher.publisherName","Relation.isPartOf","Illustrator","Alternate Identifier.local","Title","Description.caption","Date.creation","Format.extent","Format.medium","Format.dimensions","Date.normalized","Description.longitude","Description.latitude","Description.note","Description.adminnote","Description.contents","Description.abstract","Description.fundingNote","Opac url","Finding Aid URL","Alternate Identifier.oclc","License","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002skw4","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326381a.tif","","","","Outdoor recreation--California--Los Angeles County|~|Motion picture actors and actresses--California--Los Angeles|~|Television actors and actresses--California--Los Angeles|~|Lifestyle|~|People","still image","news photographs","Bean, Orson","copyrighted","The Regents of the University of California","Venice (Los Angeles, Calif.)--Social life and customs","","Barnard, Tony","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2008_300694-3","Actor Orson Bean on the Carroll Canal in Venice Beach, Calif., 1984","Los Angeles at ease: actor-oarsman Orson Bean and ducks on the Carroll Canal in Venice.","August 5, 1984","1 photograph","b&w negative","35 mm.","1984-08-05","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002skw4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002skw4/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002skxn","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326382a.tif","","","","Bricklayers--California--Los Angeles|~|Brothers and sisters|~|African Americans--Employment--California--Los Angeles County|~|People","still image","news photographs","","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Barnard, Tony","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2008_300694-4","Bricklayer Steve Conners with his young brother Malborn Shaw in Los Angeles, Calif., 1984","At work: a moment of rest during a bricklaying lesson, being given to young Malborn Shaw, by his brother, Steve Conners, right.","August 5, 1984","1 photograph","b&w negative","35 mm.","1984-08-05","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002skxn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002skxn/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002skz5","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326383a.tif","","","","African Americans--Collectors and collecting--California--Los Angeles|~|African Americans--Museums--California--Los Angeles|~|People|~|Culture","still image","news photographs","Breye, Brian","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Rynearson, Mike","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4987","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2008_300698-1","Brian Breye displaying black memorabilia at the Museum in Black in Leimert Park, Los Angeles, Calif., 1984","","August 6, 1984","1 photograph","b&w negative","35 mm.","1984-08-06","-118.3314897","34.0049519","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002skz5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002skz5/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002sm05","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326384a.tif","","","","African Americans--Ethnic identity|~|African American neighborhoods--California--Los Angeles County|~|Lifestyle|~|People","still image","news photographs","","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Rynearson, Mike","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4986","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2008_300698-2","Samuel Bassey serving barbecued chicken to Joan Murray at booth in Leimert Park in Los Angeles, Calif., 1984","","August 6, 1984","1 photograph","b&w negative","35 mm.","1984-08-06","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sm05","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002sm05/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002sm1p","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326386a.tif","","","","Drill teams--California--Los Angeles County|~|Wheelchair sports--California--Los Angeles County|~|Sports for people with disabilities--California--Los Angeles County|~|Sports","still image","news photographs|~|Group portraits","Olympic Games (23rd : 1984 : Los Angeles, Calif.)","copyrighted","The Regents of the University of California","Northridge (Los Angeles, Calif.)","","Lugavere, Joel P.","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4985","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2009_300708-1","Group portrait of Totally Confident Disabled Drill Team at Cal State Northridge, Calif., 1984","","August 8, 1984","1 photograph","b&w negative","35 mm.","1984-08-08","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sm1p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002sm1p/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002sm26","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326387a.tif","","","","Mothers and sons|~|Drill teams--California--Los Angeles County|~|Wheelchair sports--California--Los Angeles County|~|Sports for people with disabilities--California--Los Angeles County|~|Sports|~|People","still image","news photographs","","copyrighted","The Regents of the University of California","Northridge (Los Angeles, Calif.)","","Lugavere, Joel P.","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4984","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2009_300708-2","Totally Confident Disabled Drill Team member Magdalena Wodke with her son in Northridge, Calif., 1984","Magdalena Wodke with her son, Walter, 2, before a performance of Totally Confident Disabled Drill Team at Cal State Northridge.","August 8, 1984","1 photograph","b&w negative","35 mm.","1984-08-08","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sm26","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002sm26/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002sm3q","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326388a.tif","","","","African American singers|~|Singers $z United States|~|People","still image","news photographs|~|Portrait photographs","Richie, Lionel","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Gladstone, Penni","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4983","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2009_300718","3/4 length portrait of singer Lionel Richie, 1984","Lionel Richie: He'll headline the Closing Ceremony","August 10, 1984","1 photograph","b&w negative","35 mm.","1984-08-10","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sm3q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002sm3q/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002sm47","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326389a.tif","","","","Street entertainers--California--Los Angeles|~|Jugglers--California--Los Angeles County|~|Plazas $z California $z Los Angeles|~|Entertainment|~|People|~|Pershing Square (Los Angeles, Calif.)","still image","news photographs","Performing Tree, Inc","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Diamos, Marianna","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4982","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2010_300735","Susan Kirby performing juggling act at Pershing Square in Los Angeles, Calif., 1984","Susan Kirby entertains downtown audience with a juggling act.","August 14, 1984","1 photograph","b&w negative","35 mm.","1984-08-14","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sm47","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002sm47/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002sm5r","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326390a.tif","","","","Japanese American women--California--Los Angeles County|~|World War, 1939-1945--Reparations|~|Japanese Americans--Evacuation and relocation, 1942-1945|~|People|~|Legal","still image","news photographs|~|Portrait photographs","","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Galvez, Jose","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4981","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2010_300744","Katsu Saegusa, 88 years old, at hearing on reparations for World War II Japanese American Internees, 1984","Katsu Saegusa, 88--who was interned at Topaz, Utah, during the war--was present at the reparations hearing chaired by Sen. Ted Stevens","August 17, 1984","1 photograph","b&w negative","35 mm.","1984-08-17","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sm5r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002sm5r/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002sm68","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00326391a.tif","","","","Trials (Child sexual abuse)--California--Los Angeles|~|McMartin Preschool Abuse Trial, Los Angeles, Calif., 1987-1990|~|People|~|Legal","still image","news photographs","McMartin, Virginia, 1907-1995--Trials, litigation, etc.","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Melcon, Mel","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4980","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b2011_300752","Virginia McMartin at preliminary hearing of McMartin Preschool molestation case in Los Angeles, Calif., 1984","McMartin trial--Virginia McMartin, top, founder of McMartin Pre-School in Manhattan Beach, and grand-daughter Peggy Ann Buckley in Los Angeles courtroom, where they appeared with five other defendants for a preliminary hearing in child-molestation case. Municipal Judge Aviva K. Bobb rejected continuance motions.","August 18, 1984","1 photograph","b&w negative","35 mm.","1984-08-18","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sm68","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002sm68/manifest"
