"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Subject","Type.typeOfResource","Type.genre","Name.subject","Rights.copyrightStatus","Rights.rightsHolderContact","Coverage.geographic","Name.fashionDesigner","Name.photographer","Name.repository","Name.artist","Name.architect","Name.compiler","Rights.countryCreation","Rights.servicesContact","Language","Relation.hasVersion","Rights.permission","Publisher.publisherName","Relation.isPartOf","Illustrator","Alternate Identifier.local","Title","Description.caption","Date.creation","Format.extent","Format.medium","Format.dimensions","Date.normalized","Description.longitude","Description.latitude","Description.note","Description.adminnote","Description.contents","Description.abstract","Description.fundingNote","Opac url","Finding Aid URL","Alternate Identifier.oclc","License","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vv6j","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00328790a.tif","","","","African American basketball players|~|College athletes--California, Southern|~|Women basketball players--California, Southern|~|Sports|~|People","still image","news photographs","Nelson, Cherie","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Kelsey, Thomas","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3489","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3369_303446-4","Basketball players Cherie Nelson and Sharla Muralt during USC vs Montana game in Los Angeles, Calif., 1986","USC's Cherie Nelson, who scored 12 points in 81-50 victory over Montana Sunday, has her shot blocked from behind by Sharla Muralt.","March 17, 1986","1 photograph","b&w negative","35 mm.","1986-03-17","-118.2879257","34.0141658","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vv6j","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vv6j/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vv72","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00328791a.tif","","","","Arctostaphylos--California--Santa Catalina Island|~|Plants--California--Santa Catalina Island|~|Environment","still image","news photographs","","copyrighted","The Regents of the University of California","Santa Catalina Island (Calif.)","","Gabriel, Robert","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3488","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3369_303453-1","Close-up of leaves and berries of Catalina Manzanita tree on Santa Catalina Island, Calif., 1986","Catalina manzanita, a rare tree that grows only on the island.","March 19, 1986","1 photograph","b&w negative","35 mm.","1986-03-19","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vv72","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vv72/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vv8k","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00328792a.tif","","","","Inlets--California--Los Angeles County|~|Wildlife conservationists--California--Los Angeles County|~|People|~|Environment","still image","news photographs","Propst, Doug","copyrighted","The Regents of the University of California","Santa Catalina Island (Calif.)","","Gabriel, Robert","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3487","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3369_303453-2","Doug Propst, head of Catalina Conservancy, standing on hill overlooking inlet of Santa Catalina Island, Calif., 1986","Doug Propst, head of Catalina Conservancy, came to the island 33 years ago from a Montana ranch.","March 19, 1986","1 photograph","b&w negative","35 mm.","1986-03-19","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vv8k","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vv8k/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vv93","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00328793a.tif","","","","Computers--1980-1990|~|Stock exchanges--Computer networks|~|Computers, Special purpose|~|Science","still image","news photographs","Quotron Systems Inc","copyrighted","The Regents of the University of California","","","Meyer, Rick","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3486","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3369_303459-1","Quotron, stock quotient computer, 1986","","March 20, 1986","1 photograph","b&w negative","35 mm.","1986-03-20","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vv93","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vv93/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vvbm","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178588a.tif","","","","People","still image","news photographs","Stompanato, Johnny, d.1958--Death and burial","copyrighted","The Regents of the University of California","Beverly Hills (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3485","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b337_109806-A","Cheryl Crane with her father Stephen Crane leaving police station in Beverly Hills, Calif., 1958","CHERYL AND FATHER-- Lana Turner's daughter, Cheryl, with her father, Restaurateur Stephen Crane, at Beverly Hills police station to undergo questioning.","April 6, 1958","1 photograph","b&w negative","10 x 12.5 cm.","1958-04-06","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vvbm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vvbm/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vvc4","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00328795a.tif","","","","African American basketball players|~|College athletes--California, Southern|~|Women basketball players--California, Southern|~|Sports|~|People","still image","news photographs","Ward, Melissa","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Kamin, Jayne","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3484","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3370_303479-1","Basketball players Kalen Wright, Paula Pyers, Melissa Ward and teammates rejoicing after qualifying for Final Four, Calif., 1986","Final Four qualifiers--Kalen Wright, Paula Pyers, Melissa Ward (from left) and Trojan teamates [sic] rejoice after win Saturday.","March 24, 1986","1 photograph","b&w negative","35 mm.","1986-03-24","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vvc4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vvc4/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vvdn","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00328796a.tif","","","","Spectators--California--Los Angeles County|~|Fans (Persons)--California--Los Angeles|~|Academy Awards (Motion pictures)|~|Entertainment|~|Events|~|Culture","still image","news photographs","","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","Kennedy, Joe","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3483","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3370_303483","Spectators waving and taking photographs outside the 59th Academy Awards in Los Angeles, Calif., 1986","","March 25, 1986","1 photograph","b&w negative","35 mm.","1986-03-25","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vvdn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vvdn/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vvf5","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00328797a.tif","","","","African American basketball players|~|College athletes--California, Southern|~|Women basketball players--California, Southern|~|Sports|~|People","still image","news photographs","Miller, Cheryl, 1964-","copyrighted","The Regents of the University of California","","","Kamin, Jayne","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3482","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3371_303500-3","Basketball player Cheryl Miller in Final Four game against Tennessee, 1986","Cheryl Miller will lead USC against Texas in today's title game.","March 30, 1986","1 photograph","b&w negative","35 mm.","1986-03-30","-84.5027911663055","38.0493076976578","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vvf5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vvf5/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vvgp","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00328798a.tif","","","","Office buildings--California--Los Angeles|~|Skyscrapers--California--Los Angeles--1980-1990|~|Urban growth--California--Los Angeles|~|Business|~|Environment","still image","news photographs","","copyrighted","The Regents of the University of California","Westwood (Los Angeles, Calif.)--Buildings, structures, etc.","","Barnard, Tony","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3481","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3371_303506","High-rise buildings surrounding Acapulco restaurant and Haagen-Dazs shop on Kinross Ave and Glendon in Westwood, Calif., 1986","High-rises tower over older section of Kinross Avenue in Westwood.","March 30, 1986","1 photograph","b&w negative","35 mm.","1986-03-30","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vvgp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vvgp/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002vvh6","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00328799a.tif","","","","City planning--California--Torrance|~|Oil wells--California--Torrance|~|Urban growth--California--Torrance|~|Environment","still image","news photographs","","copyrighted","The Regents of the University of California","Madrona Marsh (Calif.)","","Chase, Harry","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-3480","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3371_303509-3","Madrona Marsh with oil wells and condominiums in Torrance, Calif., 1986","","March 18, 1986","1 photograph","b&w negative","35 mm.","1986-03-18","-118.345305919647","33.826371189241","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vvh6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002vvh6/manifest"
