"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Subject","Type.typeOfResource","Type.genre","Name.subject","Rights.copyrightStatus","Rights.rightsHolderContact","Coverage.geographic","Name.fashionDesigner","Name.photographer","Name.repository","Name.artist","Name.architect","Name.compiler","Rights.countryCreation","Rights.servicesContact","Language","Relation.hasVersion","Rights.permission","Publisher.publisherName","Relation.isPartOf","Illustrator","Alternate Identifier.local","Title","Description.caption","Date.creation","Format.extent","Format.medium","Format.dimensions","Date.normalized","Description.longitude","Description.latitude","Description.note","Description.adminnote","Description.contents","Description.abstract","Description.fundingNote","Opac url","Finding Aid URL","Alternate Identifier.oclc","License","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025j7qk","ark:/21198/zz0002np7z","1","In progress","Work","latimes/masters/21198-zz0025j7qk_1697783_master.tif","","","","","still image","","","copyrighted","The Regents of the University of California","","","","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2589","zxx","","","","","","C1429_b606_238017_frame 13.tif","1967","","1967","","","","","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j7qk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025j7qk/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025j869","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/21198-zz0025j869_1832921_master.tif","","","","Mudflows $z California $z Glendora","still image","news photographs|~|black-and-white photographs","Schultz, Robert","copyrighted","The Regents of the University of California","Glendora (Calif.)","","Malmin, John","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2588","zxx","","","","","","c1429_b627_250246_High Floor_frame 29A_1-31-1969.tif","Robert Schultz stands in his mud-filled living room, Glendora, 1969","Text from newspaper caption: HIGH FLOOR, LOW CEILING --- Robert Schultz has to bend low to survey the living room of his Glendora home, filed by mudslide.","circa January 31, 1969","1 photograph","b&w negative","","1969-01-31","","","Photo appears with the article ""Glendora faces long road back,"" Los Angeles Times, 31 Jan. 1969: 1.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j869","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025j869/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025j87t","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/21198-zz0025j87t_1697791_master.tif","","","","Disaster victims $z California $z Los Angeles|~|Mudflows $z California $z Los Angeles","still image","news photographs|~|black-and-white photographs","Berry, Marie","copyrighted","The Regents of the University of California","Mount Washington (Los Angeles, Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2587","zxx","","","Los Angeles Times","","","c1429_b627_250246_Dream Crumbling_frame 10A_2-25-1969.tif","Wrecked Garage of Marie Berry after rain storm, Mount Washington (Los Angeles), 1969","Text from newspaper caption: A DREAM IS CRUMBLING --- Mrs. Marie Berry surveys her wrecked garage which has fallen into a chasm in Mt. Washington. In rear are neighbors' houses.Mrs. Berry wanted her home for old age.","circa February 25, 1969","1 photograph","b&w nitrate negative","","1969-02-25","","","Photo appears with the article ""6,000 flee homes. Storm disaster,"" Los Angeles Times, 25 Feb. 1969: 1.","","","","Access to this collection is generously supported by Haynes Foundation funds.","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j87t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025j87t/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025j88b","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/21198-zz0025j88b_1697794_master.tif","","","","Flood damage $z California $z Ventura","still image","news photographs|~|black-and-white photographs","","copyrighted","The Regents of the University of California","Ventura (Calif.)","","Malmin, John","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2586","zxx","","","Los Angeles Times","","","c1429_b627_250246_Log Jam_frame 36_2-26-1969.tif","Workers clearing debris around damaged boats after a flood, Ventura, 1969","","circa February 26, 1969","1 photograph","b&w negative","","1969-02-26","","","Text from newspaper caption: LOG JAM --- Workers try to push away debris that collected around boats at Ventura. About 200 sank.|~|Photo on standalone page with title ""Rampaging river destroys Ventura Marina,"" Los Angeles Times, 26 Feb. 1969: A12.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j88b","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025j88b/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025jf2n","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/21198-zz0025jf2n_1698364_master.tif","","","","Flood damage $z California $z Los Angeles|~|Mudflows $z California $z Los Angeles","still image","news photographs|~|black-and-white photographs","","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2585","zxx","","","Los Angeles Times","","","c1429_b627_250246_Mud Flow_frame D_1-23-1969.tif","Mud and car in garage or living room after mudslide, Los Angeles, 1969","","1969","1 photograph","b&w negative","","1969","","","A man in a rain coat looks at a car in a mud-filled garage of living room after a heavy rain storm and mudslide.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jf2n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025jf2n/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025jf35","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/21198-zz0025jf35_1698361_master.tif","","","","Mudflows $z California $z Glendora","still image","news photographs|~|black-and-white photographs","","copyrighted","The Regents of the University of California","Glendora (Calif.)","","Oliver, R. L.","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2584","zxx","","","Los Angeles Times","","","c1429_b627_250246_Mud Flow_frame 6_1-23-1969.tif","Mud flow on Calabria Drive, Glendora 1969","Text from newspaper caption: MUD FLO IN GLENDORA --- Mud and boulders that cascaded down the foothills partially cover car and spread over street and lawns on Calabria Drive at the base of Glencoe Heights Drive. Hills above this area were scene of a fire last August that claimed eight lives.","circa January 23, 1969","1 photograph","b&w negative","","1969-01-23","-117.854008","34.150154","Photograph appears with the article ""Sudden last blow of storm destroys 15 foothill homes,"" Los Angeles Times, 12 Jan. 1969: A1.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jf35","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025jf35/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025jf4p","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/21198-zz0025jf4p_1698367_master.tif","","","","Floods $z California $z Glendora","still image","news photographs|~|black-and-white photographs","","copyrighted","The Regents of the University of California","Glendora (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2583","zxx","","","Los Angeles Times","","","c1429_b627_250246_Regular Chore_frame 7_2-20-1969.tif","People transported across swollen waters in Dalton Canyon during a storm, Glendora, 1969","","February 1969","1 photograph","b&w negative","","1969-02","","","Related story ""Mother, 3 children rescued in basket as flood closes in,"" Los Angeles Times, 26 Feb. 1969: A3.|~|Two people pull on a cable to bring someone across Dalton Canyon in a basket. A creek swollen with rain water is below.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jf4p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025jf4p/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025jf56","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/21198-zz0025jf56_1698370_master.tif","","","","Los Angeles River  (Calif.)|~|Griffith Park (Los Angeles, Calif.)|~|Mudflows $z California $z Los Angeles","still image","","","copyrighted","The Regents of the University of California","Los Feliz (Los Angeles, Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2582","zxx","","","Los Angeles Times","","","c1429_b627_250246_Roiling Mad_frame 19_1-27-1969.tif","Los Angeles River filled with a muddy torrent after a rainstorm, Los Feliz (Los Agneles), 1969","Text from newspaper caption: ANGELES RIVER ROILING MAD --- Wild currents thrust into the air in this view of Los Angeles River with the Los Feliz bridge and Griffith Park in the background.","circa January 26, 1969","1 photograph","b&w negative","","1969-01-26","","","Photo appears with the article ""Mudslides kill 9; rain damage grows,"" Los Angeles Times, 26 Jan. 1969: 1.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jf56","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025jf56/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025jf6q","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/21198-zz0025jf6q_1698373_master.tif","","","","Flood damage $z California $z Los Angeles|~|Mudflows $z California $z Los Angeles","still image","news photographs|~|black-and-white photographs","","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2581","zxx","","","Los Angeles Times","","","c1429_b627_250246_Scenes of Tragedy_frame 5a_1-26-1969.tif","Cleanup or rescue in a canyon neighborhood after a mudslide, Los Angeles, 1969","","1969","1 photograph","b&w negative","","1969","","","Workers in helmets work to rescue residents or cleanup damage in a residential area of a canyon after a mudslide.","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jf6q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025jf6q/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0025jf77","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/21198-zz0025jf77_1698376_master.tif","","","","Flood damage $z California $ Los Angeles County","still image","news photographs","","copyrighted","The Regents of the University of California","","","","University of California, Los Angeles. Library. Department of Special Collections","","","","","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2580","zxx","","","Los Angeles Times","","","c1429_b627_250246_Slide Damage_frame 8_2-26-1969.tif","Flood damage in a residential neighborhood after a rain storm, Los Angeles County, 1969","","1969","1 photograph","b&w negative","","1969","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025jf77","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025jf77/manifest"
