Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Name.fashionDesigner,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002dh7cv,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9208.tif,,,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9208,uclamss_1429_9208,,,1 photograph,b&w nitrate negative,,,,,,,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dh7cv,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dh7cv/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dh7dc,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9209.tif,,,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9209,uclamss_1429_9209,,,1 photograph,b&w nitrate negative,,,,,,,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dh7dc,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dh7dc/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dh7fw,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9210.tif,,,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9210,uclamss_1429_9210,"Text from negative sleeve: 2685 - Dr Ray Hastings musician 10-27-35 [stamped:] Nov 4- 1935|~|Text from newspaper caption: CONSTANCE KRONKOWSKI AND DR. RAY HASTINGS Constance Kronkowski, 13-year-old violinist, will be heard in the Music Room of the Biltmore, Friday night, in joint recital with Valdemar Bar-band. tenor. Dr. Ray Hastings will play the Saint-Saens organ concerto with the Philharmonic, November 14 and 15.","November 4, 1935",1 photograph,b&w nitrate negative,,1935-11-04,,,"Photograph appears with the,"""", 27 Oct 1935: A10.",,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dh7fw,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dh7fw/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dh80n,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9226.tif,,,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9226,uclamss_1429_9226,,,1 photograph,b&w nitrate negative,,,,,,,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dh80n,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dh80n/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dh82p,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9228i.tif,,,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9228i,zzz - - uclamss_1429_9228i,,,1 photograph,b&w nitrate negative,,,,,Actual photograph cataloged.,,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dh82p,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dh82p/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dh8ng,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9245i.tif,,,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9245i,zzz_uclamss_1429_9245i_used for metadata,,,1 photograph,b&w nitrate negative,,,,,used for metadata for uclamss_1429_9244,,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dh8ng,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dh8ng/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dhb77,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9291.tif,,,,Clubwomen $z California $z Los Angeles,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9291,uclamss_1429_9291,"Handwritten on negative: LtR Dorothy Wysor Smith-Dorothy B. de la Pole 10-31-35|~|Text from newspaper caption: Dorothy Wysor Smith, chief of the Los Angeles Travelers' Aid Bureau, reads report as Dorothy B. de La Pole, field expert from New York headquarters, looks on.|~|Text from negative sleeve: 2783 - (field expert from N.Y.H.a.) (w/hat) Dorothy B. de la Pole Dorothy Wysor Smith 10-31-35 (chief of LA Burlay) of Society Traveler's Aid Society (transient care) [stamped:] Nov 11 1935","November 11, 1935",1 photograph,b&w nitrate negative,,1935-11-11,,,"Photograph appears with the article, ""Transients Crisis Seen,"" Los Angeles Times, 01 Nov 1935: 5.",,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dhb77,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dhb77/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dhckw,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9330.tif,,,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9330,uclamss_1429_9330,Handwritten on negative: Beatrice Humes Luhmann Herbert Lowndes 11-3-35|~|Text from negative sleeve: 2814 - Beatrice Humes Luhmann Napa Herbert Lowndes LA Bro finds Lost Sister 11-3-35 [stamped:] Nov 22 1935,"November 22, 1935",1 photograph,b&w nitrate negative,,1935-11-22,,,"Similar photograph appears with the article, ""Brooklyn Doctor Robs Rum Noses of Stigma,"" Los Angeles Times, 04 Nov 1935: 7.",,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dhckw,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dhckw/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dhd34,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9345.tif,,,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9345,uclamss_1429_9345,,,1 photograph,b&w nitrate negative,,,,,,,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dhd34,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dhd34/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dhd4n,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_9346.tif,,,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_9346,uclamss_1429_9346,,,1 photograph,b&w nitrate negative,,,,,,,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dhd4n,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dhd4n/manifest
