"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Subject","Type.typeOfResource","Type.genre","Name.subject","Rights.copyrightStatus","Rights.rightsHolderContact","Coverage.geographic","Name.fashionDesigner","Name.photographer","Name.repository","Name.artist","Name.architect","Name.compiler","Rights.countryCreation","Rights.servicesContact","Language","Relation.hasVersion","Rights.permission","Publisher.publisherName","Relation.isPartOf","Illustrator","Alternate Identifier.local","Title","Description.caption","Date.creation","Format.extent","Format.medium","Format.dimensions","Date.normalized","Description.longitude","Description.latitude","Description.note","Description.adminnote","Description.contents","Description.abstract","Description.fundingNote","Opac url","Finding Aid URL","Alternate Identifier.oclc","License","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002ts5m","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059274a.tif","","","","Strikes and lockouts--Motion picture industry--United States|~|Picketing--California--Los Angeles County|~|Activism|~|Business|~|Legal","still image","news photographs","Metro-Goldwyn-Mayer","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4389","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3_43021-1","M.G.M. studio, fighting between A.F.L. strikers and A.F.L. nonstrikers in 1946","NO SAFE PLACE: Scuffle develops at Washington Blvd. entrance of M.G.M. studio. Furious fighting soon broke out between A.F.L. strikers and A.F.L. nonstrikers with 200 persons engaging in the melee. There were injuries.","September 28, 1946","1 photograph","b&w negative","10 x 12.5 cm.","1946-09-28","-118.40032339096","34.0197989779973","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002ts5m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002ts5m/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002ts64","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059275a.tif","","","","Strikes and lockouts--Motion picture industry--United States|~|Arrest (Police methods)|~|Activism|~|Legal|~|War","still image","news photographs","Metro-Goldwyn-Mayer","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4388","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3_43021-2","Los Angeles police dragging three studio strikers off to jail in 1946","OFF TO JAIL: Deputies drag three studio strikers to waiting police wagon when pickets conducted sitdown in attempt to block Metro-Goldwyn-Mayer studio entrance.","September 30, 1946","1 photograph","b&w negative","10 x 12.5 cm.","1946-09-30","-118.398478031158","34.0203058509506","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002ts64","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002ts64/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002ts7n","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059276a.tif","","","","Strikes and lockouts--Motion picture industry--United States|~|Picketing--California--Los Angeles County|~|Activism|~|Legal","still image","news photographs","","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4387","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3_43021-3","Women pickets seated in jail after being arrested during film studio strike in Los Angeles, Calif., 1946","JAILED: Police moved in yesterday to make first mass arrests in current film studio strike -- arresting more than 200 pickets. Here are some of the women taken into custody. They clearly aren't displeased about it.","October 15, 1946","1 photograph","b&w negative","10 x 12.5 cm.","1946-10-15","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002ts7n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002ts7n/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002ts85","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178503a.tif","","","","Labor unions--California--Los Angeles County|~|Strikes and lockouts--Motion picture industry--United States|~|Activism|~|Entertainment","still image","news photographs","Skelton, James","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4386","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3_43021-4","Seven actors and studio workers during telephone conference with A.F.L. officials in Los Angeles, Calif., 1946","PARLEY-- From left, James Skelton and Herb Sorrell of Conference of Studio Unions, Ronald Reagan and Edward Arnold of Screen Actor's Guild, Roy Tindall of C.S.U., and George Murphy and Gene Kelly of Actor's Guild shown in telephone conference in which A.F.L. officials denied issuing ""clarification"" which set off film strike.","October 26, 1946","1 photograph","b&w negative","10 x 12.5 cm.","1946-10-26","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002ts85","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002ts85/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002ts9p","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059277a.tif","","","","Police recruits--California--Los Angeles|~|Policewomen--California--Los Angeles|~|Police--administration--California|~|Women--Clothing & dress--California--Los Angeles--1940-1950|~|Legal","still image","news photographs","Albro, Agnes S., 1893-1950","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4385","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3_43080","Agnes S. Albro, newly appointed police commissioner, inspects policewomen training in Los Angeles, Calif., 1946","HITS THE DECK: Mrs. Curtis Albro, right, newly appointed Police Commissioner, saw demonstration of art of self-defense when she inspected new class of policewomen yesterday. Miss Audrey Melane uses combination of speed and skill to throw Sgt. George Danbacher, instructor, as other trainees study Audrey's technique.","October 3, 1946","1 photograph","b&w negative","10 x 12.5 cm.","1946-10-03","-118.241579532623","34.0821394061973","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002ts9p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002ts9p/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002tsb6","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00059278a.tif","","","","Chinese Americans--California--Los Angeles County--Societies, etc.|~|China--History--Revolution, 1911-1912--Anniversaries etc.|~|Culture","still image","news photographs","Kiang, Yi-seng, $d b. 1908","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4384","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b3_43155","Consul-Gen. Yi-seng Kiang and Dr. T. B. Chew observe historic ""Double Ten"" date in Los Angeles, Calif., 1946","CELEBRATION: Consul-Gen. Yi-seng Kiang, right, and Dr. T. B. Chew, president of the Chinese Consolidated Benevolent Association, were among local Chinese who observed historic ""Double Ten"" date here yesterday.","October 11, 1946","1 photograph","b&w negative","10 x 12.5 cm.","1946-10-11","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tsb6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002tsb6/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002tscq","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00060799a.tif","","","","Christmas lights|~|Environment","still image","news photographs","Los Angeles City Hall (Los Angeles, Calif.)","copyrighted","The Regents of the University of California","Los Angeles (Calif.)--Buildings, structures, etc.","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4383","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b30_49349","Los Angeles City Hall at night with office lights turned on in the form on a cross for Christmas, 1947","CITY HALL CROSS -- As has been the custom for more than 10 years, windows of offices in the City Hall tower were illuminated in the form of a cross Christmas Eve and last night. The event is repeated at Easter Time.","December 26, 1947","1 photograph","b&w negative","10 x 12.5 cm.","1947-12-26","-118.242856264114","34.054730554147","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tscq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002tscq/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002tsd7","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00060800a.tif","","","","Sunbathing|~|Boardwalks--California--Los Angeles County|~|Bathing beaches|~|Bathing beauties|~|Beaches--California--Los Angeles County|~|Jetties--California--Los Angeles County|~|Lifestyle","still image","news photographs","","copyrighted","The Regents of the University of California","San Pedro (Los Angeles, Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4382","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b30_49382","Eight girls lying in the sand while tanning  with jetty in the background at Cabrillo Beach, Calif., 1947","","December 28, 1947","1 photograph","b&w negative","10 x 12.5 cm.","1947-12-28","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tsd7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002tsd7/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002tsfr","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00060801a.tif","","","","Parade floats|~|Beauty contestants--California--Pasadena|~|Spectators--California--Pasadena|~|Parades--California--Pasadena|~|Events|~|Culture","still image","news photographs","Tournament of Roses. Rose Queen and Royal Court","copyrighted","The Regents of the University of California","Pasadena (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4381","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b30_49446-1","Rose Queen Virginia Goodhue and her court riding in Rose Parade in Pasadena, Calif., 1948","DELICATE -- Rose Queen Virginia Goodhue reigned from a towering floral throne, flanked by her six princesses.  Four huge roses formed from a mass of blossoms outlined the outer edges of the beautiful float.","January 2, 1948","1 photograph","b&w negative","10 x 12.5 cm.","1948-01-02","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tsfr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002tsfr/manifest"
"Los Angeles Times Photographic Archive","ark:/21198/zz0002tsg8","ark:/21198/zz0002np7z","2","Completed","Work","latimes/masters/clusc_8_1_00178581a.tif","","","","Motion picture actors and actresses--California--Los Angeles|~|Arrivals & departures $x American $z California $z Los Angeles|~|Husband and wife--California, Southern|~|Motion picture producers and directors--United States|~|Transportation|~|People","still image","news photographs","Selznick, David O., $d 1902-1965","copyrighted","The Regents of the University of California","Los Angeles (Calif.)","","","University of California, Los Angeles. Library. Department of Special Collections","","","","US","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4380","zxx","","Y","Los Angeles Times","Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","","uclalat_1429_b302_103874-1","Actress Jennifer Jones and husband, producer David O. Selznick disembarking plane in Los Angeles, Calif., 1957","ARRIVING SELZNICKS-- Actress Jennifer Jones and her husband, Producer David O. Selznick, leave plane after arrival at International Airport here.  They flew from Rome to be with his 78-year-old mother who undergoes surgery tomorrow.","April 8, 1957","1 photograph","b&w negative","10 x 12.5 cm.","1957-04-08","","","","","","","","","","","https://creativecommons.org/licenses/by/4.0/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002tsg8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002tsg8/manifest"
