"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z15m7wsc","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m7wsc",""
"American College of Neuropsychopharmacology","ark:/21198/z11v752f","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v752f",""
"American College of Neuropsychopharmacology","ark:/21198/z1x36njm","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36njm",""
"American College of Neuropsychopharmacology","ark:/21198/z1sb5wr0","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5wr0",""
"American College of Neuropsychopharmacology","ark:/21198/z1nk552h","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk552h",""
"American College of Neuropsychopharmacology","ark:/21198/z1hx33p6","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx33p6",""
"American College of Neuropsychopharmacology","ark:/21198/z1d52c0n","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52c0n",""
"American College of Neuropsychopharmacology","ark:/21198/z18d1m9c","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1m9c",""
"American College of Neuropsychopharmacology","ark:/21198/z14n0vnj","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0vnj",""
"American College of Neuropsychopharmacology","ark:/21198/z10w03v9","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w03v9",""
"American College of Neuropsychopharmacology","ark:/21198/z1w39mbb","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39mbb",""
"American College of Neuropsychopharmacology","ark:/21198/z1rb8vmm","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8vmm",""
"American College of Neuropsychopharmacology","ark:/21198/z1mp6t85","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6t85",""
"American College of Neuropsychopharmacology","ark:/21198/z1gx62k8","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx62k8",""
"American College of Neuropsychopharmacology","ark:/21198/z1c559w9","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c559w9",""
"American College of Neuropsychopharmacology","ark:/21198/z17d4k7w","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4k7w",""
"American College of Neuropsychopharmacology","ark:/21198/z13n3tgq","ark:/21198/zz001hm30f","","","Page","acnp/image/21198-zz001hm30f-1-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3tgq",""
