"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1321m3p","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321m3p",""
"American College of Neuropsychopharmacology","ark:/21198/z1zc9t32","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9t32",""
"American College of Neuropsychopharmacology","ark:/21198/z1tm92b8","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm92b8",""
"American College of Neuropsychopharmacology","ark:/21198/z1pv89jn","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv89jn",""
"American College of Neuropsychopharmacology","ark:/21198/z1k37jss","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37jss",""
"American College of Neuropsychopharmacology","ark:/21198/z1fb6t3x","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6t3x",""
"American College of Neuropsychopharmacology","ark:/21198/z19k62d1","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k62d1",""
"American College of Neuropsychopharmacology","ark:/21198/z15t59qr","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t59qr",""
"American College of Neuropsychopharmacology","ark:/21198/z12538d2","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12538d2",""
"American College of Neuropsychopharmacology","ark:/21198/z1xd2rwx","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2rwx",""
"American College of Neuropsychopharmacology","ark:/21198/z1sn214j","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn214j",""
"American College of Neuropsychopharmacology","ark:/21198/z1nw18cc","ark:/21198/zz001nff16/nh33xz9h","","","Page","acnp/image/21198-zz001nff16-2-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw18cc",""
