"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1bp1stj","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp1stj",""
"American College of Neuropsychopharmacology","ark:/21198/z16x1242","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1242",""
"American College of Neuropsychopharmacology","ark:/21198/z13509f3","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13509f3",""
"American College of Neuropsychopharmacology","ark:/21198/z1zc9t0q","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9t0q",""
"American College of Neuropsychopharmacology","ark:/21198/z1tm926g","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm926g",""
"American College of Neuropsychopharmacology","ark:/21198/z1pv89dv","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv89dv",""
"American College of Neuropsychopharmacology","ark:/21198/z1k37jpf","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37jpf",""
"American College of Neuropsychopharmacology","ark:/21198/z1ff5hcf","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5hcf",""
"American College of Neuropsychopharmacology","ark:/21198/z19p4rp5","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4rp5",""
"American College of Neuropsychopharmacology","ark:/21198/z15x410p","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x410p",""
"American College of Neuropsychopharmacology","ark:/21198/z125389q","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz125389q",""
"American College of Neuropsychopharmacology","ark:/21198/z1xd2rr4","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2rr4",""
"American College of Neuropsychopharmacology","ark:/21198/z1sn210r","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn210r",""
"American College of Neuropsychopharmacology","ark:/21198/z1nw1881","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1881",""
"American College of Neuropsychopharmacology","ark:/21198/z1j696xx","ark:/21198/zz001hm241","","","Page","acnp/image/21198-zz001hm241-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j696xx",""
