"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z13v1789","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1789",""
"American College of Neuropsychopharmacology","ark:/21198/z105960h","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz105960h",""
"American College of Neuropsychopharmacology","ark:/21198/z1vd8pht","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8pht",""
"American College of Neuropsychopharmacology","ark:/21198/z1qn7xv0","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn7xv0",""
"American College of Neuropsychopharmacology","ark:/21198/z1kw7642","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7642",""
"American College of Neuropsychopharmacology","ark:/21198/z1g46fc6","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46fc6",""
"American College of Neuropsychopharmacology","ark:/21198/z1bc5pkk","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5pkk",""
"American College of Neuropsychopharmacology","ark:/21198/z16q3n91","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3n91",""
"American College of Neuropsychopharmacology","ark:/21198/z12z2wk9","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2wk9",""
"American College of Neuropsychopharmacology","ark:/21198/z1z62d45","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62d45",""
"American College of Neuropsychopharmacology","ark:/21198/z1tf1nfw","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1nfw",""
"American College of Neuropsychopharmacology","ark:/21198/z1pp0ws2","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp0ws2",""
"American College of Neuropsychopharmacology","ark:/21198/z1jx0507","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0507",""
"American College of Neuropsychopharmacology","ark:/21198/z1f49d7t","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49d7t",""
"American College of Neuropsychopharmacology","ark:/21198/z19g7bwz","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7bwz",""
"American College of Neuropsychopharmacology","ark:/21198/z15q6m46","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6m46",""
"American College of Neuropsychopharmacology","ark:/21198/z11z5vgc","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5vgc",""
"American College of Neuropsychopharmacology","ark:/21198/z1x65c17","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_018.tif","18","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65c17",""
"American College of Neuropsychopharmacology","ark:/21198/z1sf4m9h","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_019.tif","19","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4m9h",""
"American College of Neuropsychopharmacology","ark:/21198/z1np3vgf","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_020.tif","20","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3vgf",""
"American College of Neuropsychopharmacology","ark:/21198/z1hx33qn","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx33qn",""
"American College of Neuropsychopharmacology","ark:/21198/z1d812gv","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_022.tif","22","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d812gv",""
"American College of Neuropsychopharmacology","ark:/21198/z18h09r4","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_023.tif","23","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h09r4",""
"American College of Neuropsychopharmacology","ark:/21198/z14q9k18","ark:/21198/zz001hm3f5","","","Page","acnp/image/21198-zz001hm3f5-1-master_024.tif","24","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9k18",""
