"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z12c0p2g","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0p2g",""
"American College of Neuropsychopharmacology","ark:/21198/z1xm05k5","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm05k5",""
"American College of Neuropsychopharmacology","ark:/21198/z1sx8475","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8475",""
"American College of Neuropsychopharmacology","ark:/21198/z1p57cj6","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57cj6",""
"American College of Neuropsychopharmacology","ark:/21198/z1jd6mvx","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6mvx",""
"American College of Neuropsychopharmacology","ark:/21198/z1dn5w4m","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn5w4m",""
"American College of Neuropsychopharmacology","ark:/21198/z18w54ct","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w54ct",""
"American College of Neuropsychopharmacology","ark:/21198/z1544cmz","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544cmz",""
"American College of Neuropsychopharmacology","ark:/21198/z11c3mxp","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3mxp",""
"American College of Neuropsychopharmacology","ark:/21198/z1wq1tst","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1tst",""
"American College of Neuropsychopharmacology","ark:/21198/z1rz133b","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz133b",""
"American College of Neuropsychopharmacology","ark:/21198/z1n60bft","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60bft",""
"American College of Neuropsychopharmacology","ark:/21198/z1hd9kr0","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9kr0",""
"American College of Neuropsychopharmacology","ark:/21198/z1cn8tzc","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn8tzc",""
"American College of Neuropsychopharmacology","ark:/21198/z17w8360","ark:/21198/zz001hm393","","","Page","acnp/image/21198-zz001hm393-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8360",""
