"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1sb5wvb","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5wvb",""
"American College of Neuropsychopharmacology","ark:/21198/z1nk554d","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk554d",""
"American College of Neuropsychopharmacology","ark:/21198/z1ht4df4","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4df4",""
"American College of Neuropsychopharmacology","ark:/21198/z1d23nr5","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23nr5",""
"American College of Neuropsychopharmacology","ark:/21198/z1892x29","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892x29",""
"American College of Neuropsychopharmacology","ark:/21198/z14j2582","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2582",""
"American College of Neuropsychopharmacology","ark:/21198/z10w03x6","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w03x6",""
"American College of Neuropsychopharmacology","ark:/21198/z1w39mfp","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39mfp",""
"American College of Neuropsychopharmacology","ark:/21198/z1rb8vph","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8vph",""
"American College of Neuropsychopharmacology","ark:/21198/z1mk8401","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8401",""
"American College of Neuropsychopharmacology","ark:/21198/z1gt7c9r","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7c9r",""
"American College of Neuropsychopharmacology","ark:/21198/z1c26mms","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26mms",""
"American College of Neuropsychopharmacology","ark:/21198/z1795vt5","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795vt5",""
"American College of Neuropsychopharmacology","ark:/21198/z13n3tjm","ark:/21198/zz001nf9nk","","","Page","acnp/image/21198-zz001nf9nk-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3tjm",""
