"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z14n0vrw","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0vrw",""
"American College of Neuropsychopharmacology","ark:/21198/z10w040h","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w040h",""
"American College of Neuropsychopharmacology","ark:/21198/z1w39mg4","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39mg4",""
"American College of Neuropsychopharmacology","ark:/21198/z1rb8vqz","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8vqz",""
"American College of Neuropsychopharmacology","ark:/21198/z1mk841g","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk841g",""
"American College of Neuropsychopharmacology","ark:/21198/z1gt7ccn","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7ccn",""
"American College of Neuropsychopharmacology","ark:/21198/z1c26mpp","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26mpp",""
"American College of Neuropsychopharmacology","ark:/21198/z17d4kb7","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4kb7",""
"American College of Neuropsychopharmacology","ark:/21198/z13n3tmh","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3tmh",""
"American College of Neuropsychopharmacology","ark:/21198/z1zw3b2q","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3b2q",""
"American College of Neuropsychopharmacology","ark:/21198/z1v42kb9","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42kb9",""
"American College of Neuropsychopharmacology","ark:/21198/z1qc1tn1","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1tn1",""
"American College of Neuropsychopharmacology","ark:/21198/z1km131f","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km131f",""
"American College of Neuropsychopharmacology","ark:/21198/z1fx91nk","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx91nk",""
"American College of Neuropsychopharmacology","ark:/21198/z1b588zm","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b588zm",""
"American College of Neuropsychopharmacology","ark:/21198/z16d7j79","ark:/21198/zz001nff9b","","","Page","acnp/image/21198-zz001nff9b-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7j79",""
