"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1rn4zsp","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn4zsp",""
"American College of Neuropsychopharmacology","ark:/21198/z1mw474n","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw474n",""
"American College of Neuropsychopharmacology","ark:/21198/z1h725s3","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h725s3",""
"American College of Neuropsychopharmacology","ark:/21198/z1cg1f4p","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1f4p",""
"American College of Neuropsychopharmacology","ark:/21198/z17q0pgv","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0pgv",""
"American College of Neuropsychopharmacology","ark:/21198/z13x9xpp","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13x9xpp",""
"American College of Neuropsychopharmacology","ark:/21198/z10595x6","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10595x6",""
"American College of Neuropsychopharmacology","ark:/21198/z1vd8pdg","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8pdg",""
"American College of Neuropsychopharmacology","ark:/21198/z1qn7xs3","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn7xs3",""
"American College of Neuropsychopharmacology","ark:/21198/z1m05wdh","ark:/21198/zz001hg0bc","","","Page","acnp/image/21198-zz001hg0bc-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05wdh",""
