"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1bz7x3t","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz7x3t",""
"American College of Neuropsychopharmacology","ark:/21198/z1795vqt","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795vqt",""
"American College of Neuropsychopharmacology","ark:/21198/z13j540w","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j540w",""
"American College of Neuropsychopharmacology","ark:/21198/z1zs4mk3","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4mk3",""
"American College of Neuropsychopharmacology","ark:/21198/z1v13vw4","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13vw4",""
"American College of Neuropsychopharmacology","ark:/21198/z1q8346n","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q8346n",""
"American College of Neuropsychopharmacology","ark:/21198/z1kh2cck","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2cck",""
"American College of Neuropsychopharmacology","ark:/21198/z1fr1mnv","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1mnv",""
"American College of Neuropsychopharmacology","ark:/21198/z1b29kbm","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29kbm",""
"American College of Neuropsychopharmacology","ark:/21198/z1698tmw","ark:/21198/zz001hm351","","","Page","acnp/image/21198-zz001hm351-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698tmw",""
