"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z12z2wjv","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2wjv",""
"American College of Neuropsychopharmacology","ark:/21198/z1z62d3q","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62d3q",""
"American College of Neuropsychopharmacology","ark:/21198/z1tj0bpz","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0bpz",""
"American College of Neuropsychopharmacology","ark:/21198/z1pr9m0j","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9m0j",""
"American College of Neuropsychopharmacology","ark:/21198/z1k08vb1","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08vb1",""
"American College of Neuropsychopharmacology","ark:/21198/z1f783mp","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f783mp",""
"American College of Neuropsychopharmacology","ark:/21198/z19g7bvh","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7bvh",""
"American College of Neuropsychopharmacology","ark:/21198/z15q6m3r","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6m3r",""
"American College of Neuropsychopharmacology","ark:/21198/z11z5vfx","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5vfx",""
"American College of Neuropsychopharmacology","ark:/21198/z1x9429r","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x9429r",""
"American College of Neuropsychopharmacology","ark:/21198/z1sj39nx","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj39nx",""
"American College of Neuropsychopharmacology","ark:/21198/z1ns2k0h","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2k0h",""
"American College of Neuropsychopharmacology","ark:/21198/z1j11t83","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11t83",""
"American College of Neuropsychopharmacology","ark:/21198/z1d812fd","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d812fd",""
"American College of Neuropsychopharmacology","ark:/21198/z18h09qp","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h09qp",""
"American College of Neuropsychopharmacology","ark:/21198/z14t88d4","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t88d4",""
"American College of Neuropsychopharmacology","ark:/21198/z1127hpq","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127hpq",""
"American College of Neuropsychopharmacology","ark:/21198/z1w9718q","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_018.tif","18","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w9718q",""
"American College of Neuropsychopharmacology","ark:/21198/z1rj68kf","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_019.tif","19","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj68kf",""
"American College of Neuropsychopharmacology","ark:/21198/z1ms5hw5","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_020.tif","20","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5hw5",""
"American College of Neuropsychopharmacology","ark:/21198/z1h14s2t","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14s2t",""
"American College of Neuropsychopharmacology","ark:/21198/z1c841bg","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_022.tif","22","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c841bg",""
"American College of Neuropsychopharmacology","ark:/21198/z17m1zzs","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_023.tif","23","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m1zzs",""
"American College of Neuropsychopharmacology","ark:/21198/z13v177v","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_024.tif","24","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v177v",""
"American College of Neuropsychopharmacology","ark:/21198/z1030gkb","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_025.tif","25","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030gkb",""
"American College of Neuropsychopharmacology","ark:/21198/z1vb005b","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_026.tif","26","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb005b",""
"American College of Neuropsychopharmacology","ark:/21198/z1qj97c5","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_027.tif","27","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj97c5",""
"American College of Neuropsychopharmacology","ark:/21198/z1ks8gkj","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_028.tif","28","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8gkj",""
"American College of Neuropsychopharmacology","ark:/21198/z1g17qv4","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_029.tif","29","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17qv4",""
"American College of Neuropsychopharmacology","ark:/21198/z1bc5pj4","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_030.tif","30","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5pj4",""
"American College of Neuropsychopharmacology","ark:/21198/z16m4xvv","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_031.tif","31","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m4xvv",""
"American College of Neuropsychopharmacology","ark:/21198/z12v465c","ark:/21198/zz001hm2vw","","","Page","acnp/image/21198-zz001hm2vw-1-master_032.tif","32","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v465c",""
