"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1vb004w","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb004w",""
"American College of Neuropsychopharmacology","ark:/21198/z1qj97bq","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj97bq",""
"American College of Neuropsychopharmacology","ark:/21198/z1ks8gj3","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8gj3",""
"American College of Neuropsychopharmacology","ark:/21198/z1g17qs7","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17qs7",""
"American College of Neuropsychopharmacology","ark:/21198/z1b87046","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87046",""
"American College of Neuropsychopharmacology","ark:/21198/z16m4xsz","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m4xsz",""
"American College of Neuropsychopharmacology","ark:/21198/z12v464x","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v464x",""
"American College of Neuropsychopharmacology","ark:/21198/z1z33pqf","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33pqf",""
"American College of Neuropsychopharmacology","ark:/21198/z1tb2xz8","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb2xz8",""
"American College of Neuropsychopharmacology","ark:/21198/z1pk2640","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2640",""
"American College of Neuropsychopharmacology","ark:/21198/z1jt1fct","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1fct",""
"American College of Neuropsychopharmacology","ark:/21198/z1f20ppv","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20ppv",""
"American College of Neuropsychopharmacology","ark:/21198/z19c8ndr","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8ndr",""
"American College of Neuropsychopharmacology","ark:/21198/z15m7wrx","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m7wrx",""
"American College of Neuropsychopharmacology","ark:/21198/z11v7510","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7510",""
"American College of Neuropsychopharmacology","ark:/21198/z1x36nh5","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36nh5",""
"American College of Neuropsychopharmacology","ark:/21198/z1sb5wqj","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5wqj",""
"American College of Neuropsychopharmacology","ark:/21198/z1nk550m","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_018.tif","18","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk550m",""
"American College of Neuropsychopharmacology","ark:/21198/z1ht4dbs","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_019.tif","19","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4dbs",""
"American College of Neuropsychopharmacology","ark:/21198/z1d52bxb","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_020.tif","20","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52bxb",""
"American College of Neuropsychopharmacology","ark:/21198/z18d1m8x","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1m8x",""
"American College of Neuropsychopharmacology","ark:/21198/z14n0vm3","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_022.tif","22","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0vm3",""
"American College of Neuropsychopharmacology","ark:/21198/z10w03tv","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_023.tif","23","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w03tv",""
"American College of Neuropsychopharmacology","ark:/21198/z1w39m9w","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_024.tif","24","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39m9w",""
"American College of Neuropsychopharmacology","ark:/21198/z1rb8vjq","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_025.tif","25","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8vjq",""
"American College of Neuropsychopharmacology","ark:/21198/z1mk83w8","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_026.tif","26","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk83w8",""
"American College of Neuropsychopharmacology","ark:/21198/z1gx62hc","ark:/21198/zz001hg0jg","","","Page","acnp/image/21198-zz001hg0jg-1-master_027.tif","27","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx62hc",""
