"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1g754r2","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g754r2",""
"American College of Neuropsychopharmacology","ark:/21198/z1bg4d26","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4d26",""
"American College of Neuropsychopharmacology","ark:/21198/z16q3n74","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3n74",""
"American College of Neuropsychopharmacology","ark:/21198/z12z2wgz","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2wgz",""
"American College of Neuropsychopharmacology","ark:/21198/z1z62d1t","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62d1t",""
"American College of Neuropsychopharmacology","ark:/21198/z1tf1nc0","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1nc0",""
"American College of Neuropsychopharmacology","ark:/21198/z1pr9kx7","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9kx7",""
"American College of Neuropsychopharmacology","ark:/21198/z1k08v9k","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08v9k",""
"American College of Neuropsychopharmacology","ark:/21198/z1f783k7","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f783k7",""
"American College of Neuropsychopharmacology","ark:/21198/z19g7bt2","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7bt2",""
"American College of Neuropsychopharmacology","ark:/21198/z15q6m1v","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6m1v",""
"American College of Neuropsychopharmacology","ark:/21198/z11z5vc1","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5vc1",""
"American College of Neuropsychopharmacology","ark:/21198/z1x65bzx","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65bzx",""
"American College of Neuropsychopharmacology","ark:/21198/z1sj39k1","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj39k1",""
"American College of Neuropsychopharmacology","ark:/21198/z1ns2jzn","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2jzn",""
"American College of Neuropsychopharmacology","ark:/21198/z1j11t7n","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11t7n",""
"American College of Neuropsychopharmacology","ark:/21198/z1d812dz","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d812dz",""
"American College of Neuropsychopharmacology","ark:/21198/z18h09ns","ark:/21198/zz001hg0fx","","","Page","acnp/image/21198-zz001hg0fx-1-master_018.tif","18","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h09ns",""
