"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1wh4f3c","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4f3c",""
"American College of Neuropsychopharmacology","ark:/21198/z1rr3p89","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3p89",""
"American College of Neuropsychopharmacology","ark:/21198/z1n02xhf","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n02xhf",""
"American College of Neuropsychopharmacology","ark:/21198/z1h725tj","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h725tj",""
"American College of Neuropsychopharmacology","ark:/21198/z1ck04g3","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck04g3",""
"American College of Neuropsychopharmacology","ark:/21198/z17s9cs8","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9cs8",""
"American College of Neuropsychopharmacology","ark:/21198/z1418n45","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418n45",""
"American College of Neuropsychopharmacology","ark:/21198/z1087wc0","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087wc0",""
"American College of Neuropsychopharmacology","ark:/21198/z1vh7cwp","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7cwp",""
"American College of Neuropsychopharmacology","ark:/21198/z1qr6n3g","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6n3g",""
"American College of Neuropsychopharmacology","ark:/21198/z1m05wfz","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05wfz",""
"American College of Neuropsychopharmacology","ark:/21198/z1gb3v1m","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb3v1m",""
"American College of Neuropsychopharmacology","ark:/21198/z1bk33c5","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk33c5",""
"American College of Neuropsychopharmacology","ark:/21198/z16t2bqb","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2bqb",""
"American College of Neuropsychopharmacology","ark:/21198/z1321kzg","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321kzg",""
"American College of Neuropsychopharmacology","ark:/21198/z1z913dp","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z913dp",""
"American College of Neuropsychopharmacology","ark:/21198/z1tj0bnh","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0bnh",""
"American College of Neuropsychopharmacology","ark:/21198/z1pr9kzp","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_018.tif","18","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9kzp",""
"American College of Neuropsychopharmacology","ark:/21198/z1k37jn0","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_019.tif","19","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37jn0",""
"American College of Neuropsychopharmacology","ark:/21198/z1fb6t0k","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_020.tif","20","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6t0k",""
"American College of Neuropsychopharmacology","ark:/21198/z19k629p","ark:/21198/zz001hm1xf","","","Page","acnp/image/21198-zz001hm1xf-1-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k629p",""
