"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1184xjt","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184xjt",""
"American College of Neuropsychopharmacology","ark:/21198/z1wh4f2x","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4f2x",""
"American College of Neuropsychopharmacology","ark:/21198/z1rr3p7v","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3p7v",""
"American College of Neuropsychopharmacology","ark:/21198/z1n02xg0","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n02xg0",""
"American College of Neuropsychopharmacology","ark:/21198/z1h725rn","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h725rn",""
"American College of Neuropsychopharmacology","ark:/21198/z1cg1f37","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1f37",""
"American College of Neuropsychopharmacology","ark:/21198/z17s9cqc","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9cqc",""
"American College of Neuropsychopharmacology","ark:/21198/z1418n3q","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418n3q",""
"American College of Neuropsychopharmacology","ark:/21198/z1087wbj","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087wbj",""
"American College of Neuropsychopharmacology","ark:/21198/z1vh7cv7","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7cv7",""
"American College of Neuropsychopharmacology","ark:/21198/z1qr6n21","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6n21",""
"American College of Neuropsychopharmacology","ark:/21198/z1m05wc2","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05wc2",""
"American College of Neuropsychopharmacology","ark:/21198/z1g754qm","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g754qm",""
"American College of Neuropsychopharmacology","ark:/21198/z1bk3398","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3398",""
"American College of Neuropsychopharmacology","ark:/21198/z16t2bpw","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2bpw",""
"American College of Neuropsychopharmacology","ark:/21198/z1321kx1","ark:/21198/zz001hd74r","","","Page","acnp/image/21198-zz001hd74r-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321kx1",""
