"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1515pcw","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515pcw",""
"American College of Neuropsychopharmacology","ark:/21198/z1184xpm","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184xpm",""
"American College of Neuropsychopharmacology","ark:/21198/z1wh4f75","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4f75",""
"American College of Neuropsychopharmacology","ark:/21198/z1rv2cxr","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2cxr",""
"American College of Neuropsychopharmacology","ark:/21198/z1n31n59","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31n59",""
"American College of Neuropsychopharmacology","ark:/21198/z1hb0wcp","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb0wcp",""
"American College of Neuropsychopharmacology","ark:/21198/z1ck04mw","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck04mw",""
"American College of Neuropsychopharmacology","ark:/21198/z17s9cwm","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9cwm",""
"American College of Neuropsychopharmacology","ark:/21198/z1418n7h","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418n7h",""
"American College of Neuropsychopharmacology","ark:/21198/z1087whs","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087whs",""
"American College of Neuropsychopharmacology","ark:/21198/z1vm63f6","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm63f6",""
"American College of Neuropsychopharmacology","ark:/21198/z1qv5brx","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5brx",""
"American College of Neuropsychopharmacology","ark:/21198/z1m34kx5","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34kx5",""
"American College of Neuropsychopharmacology","ark:/21198/z1gb3v5d","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb3v5d",""
"American College of Neuropsychopharmacology","ark:/21198/z1bk33gh","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk33gh",""
"American College of Neuropsychopharmacology","ark:/21198/z16t2btp","ark:/21198/zz001nff16/q1247j8w","","","Page","acnp/image/21198-zz001nff16-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2btp",""
