"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1gm9z81","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9z81",""
"American College of Neuropsychopharmacology","ark:/21198/z1bv96n1","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv96n1",""
"American College of Neuropsychopharmacology","ark:/21198/z1738fz2","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738fz2",""
"American College of Neuropsychopharmacology","ark:/21198/z13b7q5v","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7q5v",""
"American College of Neuropsychopharmacology","ark:/21198/z1zk76n3","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk76n3",""
"American College of Neuropsychopharmacology","ark:/21198/z1tt6fwx","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6fwx",""
"American College of Neuropsychopharmacology","ark:/21198/z1q25q7t","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25q7t",""
"American College of Neuropsychopharmacology","ark:/21198/z1kd3nwz","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3nwz",""
"American College of Neuropsychopharmacology","ark:/21198/z1fn2x7j","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2x7j",""
"American College of Neuropsychopharmacology","ark:/21198/z19w25k3","ark:/21198/zz001hk1wg","","","Page","acnp/image/21198-zz001hk1wg-1-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w25k3",""
