"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1vm63dr","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_001.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm63dr",""
"American College of Neuropsychopharmacology","ark:/21198/z1qv5bqg","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_002.tif","2","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5bqg",""
"American College of Neuropsychopharmacology","ark:/21198/z1m639f7","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_003.tif","3","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m639f7",""
"American College of Neuropsychopharmacology","ark:/21198/z1gf2jp2","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_004.tif","4","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2jp2",""
"American College of Neuropsychopharmacology","ark:/21198/z1bp1sxw","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_005.tif","5","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp1sxw",""
"American College of Neuropsychopharmacology","ark:/21198/z16x126z","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_006.tif","6","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x126z",""
"American College of Neuropsychopharmacology","ark:/21198/z13509h0","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_007.tif","7","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13509h0",""
"American College of Neuropsychopharmacology","ark:/21198/z1zc9t2m","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_008.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9t2m",""
"American College of Neuropsychopharmacology","ark:/21198/z1tm929t","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_009.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm929t",""
"American College of Neuropsychopharmacology","ark:/21198/z1pz710t","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_010.tif","10","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz710t",""
"American College of Neuropsychopharmacology","ark:/21198/z1k6688d","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k6688d",""
"American College of Neuropsychopharmacology","ark:/21198/z1ff5hgs","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5hgs",""
"American College of Neuropsychopharmacology","ark:/21198/z19p4rr2","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4rr2",""
"American College of Neuropsychopharmacology","ark:/21198/z15x412k","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x412k",""
"American College of Neuropsychopharmacology","ark:/21198/z12538cm","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12538cm",""
"American College of Neuropsychopharmacology","ark:/21198/z1xd2rvg","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2rvg",""
"American College of Neuropsychopharmacology","ark:/21198/z1sr0qkx","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0qkx",""
"American College of Neuropsychopharmacology","ark:/21198/z1nz9zt6","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_018.tif","18","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nz9zt6",""
"American College of Neuropsychopharmacology","ark:/21198/z1j6971p","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_019.tif","19","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j6971p",""
"American College of Neuropsychopharmacology","ark:/21198/z1df8g9z","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_020.tif","20","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8g9z",""
"American College of Neuropsychopharmacology","ark:/21198/z18p7qn4","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p7qn4",""
"American College of Neuropsychopharmacology","ark:/21198/z14x6zxd","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_022.tif","22","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x6zxd",""
"American College of Neuropsychopharmacology","ark:/21198/z115676s","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_023.tif","23","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz115676s",""
"American College of Neuropsychopharmacology","ark:/21198/z1wh4f6q","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_024.tif","24","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4f6q",""
"American College of Neuropsychopharmacology","ark:/21198/z1rr3pd3","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_025.tif","25","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3pd3",""
"American College of Neuropsychopharmacology","ark:/21198/z1n02xn7","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_026.tif","26","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n02xn7",""
"American College of Neuropsychopharmacology","ark:/21198/z1h725xw","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_027.tif","27","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h725xw",""
"American College of Neuropsychopharmacology","ark:/21198/z1cg1f71","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_028.tif","28","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1f71",""
"American College of Neuropsychopharmacology","ark:/21198/z17q0pk6","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_029.tif","29","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0pk6",""
"American College of Neuropsychopharmacology","ark:/21198/z13x9xtg","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_030.tif","30","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13x9xtg",""
"American College of Neuropsychopharmacology","ark:/21198/z1087wgb","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_031.tif","31","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087wgb",""
"American College of Neuropsychopharmacology","ark:/21198/z1vh7d1w","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_032.tif","32","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7d1w",""
"American College of Neuropsychopharmacology","ark:/21198/z1qr6n78","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_033.tif","33","","","","","","","","","","","","","","","","","","","Page 33","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6n78",""
"American College of Neuropsychopharmacology","ark:/21198/z1m05wj9","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_034.tif","34","","","","","","","","","","","","","","","","","","","Page 34","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05wj9",""
"American College of Neuropsychopharmacology","ark:/21198/z1g754vd","ark:/21198/zz001nfc2r/bj684q2k","","","Page","acnp/image/21198-zz001nfc2r-3-master_035.tif","35","","","","","","","","","","","","","","","","","","","Page 35","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g754vd",""
