"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/zz001nf6f1","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001nf6f1_1309628_master.tif","1","","","","still image","","unknown","","Drug Evaluation","","","","Lasagna, Louis C.","","","","eng","","","Louis C. Lasagna ca. 1995","1995","","","UCLA Center for the Study of the History of Neuropsychopharmacology","John C. Liebeskind History of Pain Collection, UCLA","1 photo","Louis Lasagna is shown here at an unknown date, but near the time of his interview in 1995.","John C. Liebeskind History of Pain Collection, UCLA","Oral History Interview of Louis Lasagna","","","Boston","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf6f1",""
"American College of Neuropsychopharmacology","ark:/21198/z11z5vbk","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_001.tif","2","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5vbk",""
"American College of Neuropsychopharmacology","ark:/21198/z1x65bxg","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_002.tif","3","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65bxg",""
"American College of Neuropsychopharmacology","ark:/21198/z1sf4m7m","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_003.tif","4","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4m7m",""
"American College of Neuropsychopharmacology","ark:/21198/z1np3vdj","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_004.tif","5","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3vdj",""
"American College of Neuropsychopharmacology","ark:/21198/z1hx33m9","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_005.tif","6","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx33m9",""
"American College of Neuropsychopharmacology","ark:/21198/z1d52bww","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_006.tif","7","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52bww",""
"American College of Neuropsychopharmacology","ark:/21198/z18d1m7g","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_007.tif","8","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1m7g",""
"American College of Neuropsychopharmacology","ark:/21198/z14q9jxh","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_008.tif","9","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9jxh",""
"American College of Neuropsychopharmacology","ark:/21198/z10z8t9j","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_009.tif","10","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8t9j",""
"American College of Neuropsychopharmacology","ark:/21198/z1w689s3","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_010.tif","11","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w689s3",""
"American College of Neuropsychopharmacology","ark:/21198/z1rf7k1b","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_011.tif","12","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7k1b",""
"American College of Neuropsychopharmacology","ark:/21198/z1mp6t68","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_012.tif","13","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6t68",""
"American College of Neuropsychopharmacology","ark:/21198/z1gx62gx","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_013.tif","14","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx62gx",""
"American College of Neuropsychopharmacology","ark:/21198/z1c559td","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_014.tif","15","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c559td",""
"American College of Neuropsychopharmacology","ark:/21198/z17h38jv","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_015.tif","16","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h38jv",""
"American College of Neuropsychopharmacology","ark:/21198/z13r2hw1","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_016.tif","17","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2hw1",""
"American College of Neuropsychopharmacology","ark:/21198/z1001s51","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_017.tif","18","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001s51",""
"American College of Neuropsychopharmacology","ark:/21198/z1v718kc","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_018.tif","19","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v718kc",""
"American College of Neuropsychopharmacology","ark:/21198/z1qg0ht6","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_019.tif","20","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0ht6",""
"American College of Neuropsychopharmacology","ark:/21198/z1kp9s3b","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_020.tif","21","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9s3b",""
"American College of Neuropsychopharmacology","ark:/21198/z1fx91gb","ark:/21198/zz001hd7w4","","","Page","acnp/image/21198-zz001hd7w4-1-master_021.tif","22","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx91gb",""
