"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0001.tif","Page","Page 1","1","ark:/21198/z1ff5stk","ark:/21198/z14t8k1x","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8k1x",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0002.tif","Page","Page 2","2","ark:/21198/z1ff5stk","ark:/21198/z1127t82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127t82",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0003.tif","Page","Page 3","3","ark:/21198/z1ff5stk","ark:/21198/z1wd616g","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd616g",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0004.tif","Page","Page 4","4","ark:/21198/z1ff5stk","ark:/21198/z1rn58gr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn58gr",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0005.tif","Page","Page 5","5","ark:/21198/z1ff5stk","ark:/21198/z1mw4hsg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4hsg",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0006.tif","Page","Page 6","6","ark:/21198/z1ff5stk","ark:/21198/z1h43s4c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43s4c",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0007.tif","Page","Page 7","7","ark:/21198/z1ff5stk","ark:/21198/z1cc31ck","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc31ck",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0008.tif","Page","Page 8","8","ark:/21198/z1ff5stk","ark:/21198/z17m28kz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m28kz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0009.tif","Page","Page 9","9","ark:/21198/z1ff5stk","ark:/21198/z13v1hv7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1hv7",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0010.tif","Page","Page 10","10","ark:/21198/z1ff5stk","ark:/21198/z1059gj0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059gj0",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0011.tif","Page","Page 11","11","ark:/21198/z1ff5stk","ark:/21198/z1vd9023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9023",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0012.tif","Page","Page 12","12","ark:/21198/z1ff5stk","ark:/21198/z1qn87d8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn87d8",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0013.tif","Page","Page 13","13","ark:/21198/z1ff5stk","ark:/21198/z1kw7gpj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7gpj",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0014.tif","Page","Page 14","14","ark:/21198/z1ff5stk","ark:/21198/z1g46qz4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46qz4",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0015.tif","Page","Page 15","15","ark:/21198/z1ff5stk","ark:/21198/z1bc6059","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6059",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0016.tif","Page","Page 16","16","ark:/21198/z1ff5stk","ark:/21198/z16m57fk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m57fk",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0017.tif","Page","Page 17","17","ark:/21198/z1ff5stk","ark:/21198/z12z3651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3651",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0018.tif","Page","Page 18","18","ark:/21198/z1ff5stk","ark:/21198/z1z62ppn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62ppn",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0019.tif","Page","Page 19","19","ark:/21198/z1ff5stk","ark:/21198/z1tf1z0s","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1z0s",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0020.tif","Page","Page 20","20","ark:/21198/z1ff5stk","ark:/21198/z1pp16bb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp16bb",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0021.tif","Page","Page 21","21","ark:/21198/z1ff5stk","ark:/21198/z1jx0fk5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0fk5",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0022_0022.tif","Page","Page 22","22","ark:/21198/z1ff5stk","ark:/21198/z1f49ptr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49ptr",""
