"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0001.tif","Page","Page 1","1","ark:/21198/z1k37v23","ark:/21198/z1hm7978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm7978",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0002.tif","Page","Page 2","2","ark:/21198/z1k37v23","ark:/21198/z1cv6jg3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6jg3",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0003.tif","Page","Page 3","3","ark:/21198/z1k37v23","ark:/21198/z1835ss4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835ss4",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0004.tif","Page","Page 4","4","ark:/21198/z1k37v23","ark:/21198/z14b5243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5243",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0005.tif","Page","Page 5","5","ark:/21198/z1k37v23","ark:/21198/z10p30s7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p30s7",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0006.tif","Page","Page 6","6","ark:/21198/z1k37v23","ark:/21198/z1vx2hcv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2hcv",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0007.tif","Page","Page 7","7","ark:/21198/z1k37v23","ark:/21198/z1r51rkj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51rkj",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0008.tif","Page","Page 8","8","ark:/21198/z1k37v23","ark:/21198/z1md10s9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md10s9",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0009.tif","Page","Page 9","9","ark:/21198/z1k37v23","ark:/21198/z1gn081j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn081j",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0052_0010.tif","Page","Page 10","10","ark:/21198/z1k37v23","ark:/21198/z1bv9hc5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9hc5",""
