"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0001.tif","Page","Page 1","1","ark:/21198/z1qz4bd3","ark:/21198/z1sf4wv0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4wv0",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0002.tif","Page","Page 2","2","ark:/21198/z1qz4bd3","ark:/21198/z1np4525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4525",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0003.tif","Page","Page 3","3","ark:/21198/z1qz4bd3","ark:/21198/z1hx3d8j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3d8j",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0004.tif","Page","Page 4","4","ark:/21198/z1qz4bd3","ark:/21198/z1d52nj4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52nj4",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0005.tif","Page","Page 5","5","ark:/21198/z1qz4bd3","ark:/21198/z18h0m8k","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0m8k",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0006.tif","Page","Page 6","6","ark:/21198/z1qz4bd3","ark:/21198/z14q9vj9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9vj9",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0007.tif","Page","Page 7","7","ark:/21198/z1qz4bd3","ark:/21198/z10z93x9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z93x9",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0008.tif","Page","Page 8","8","ark:/21198/z1qz4bd3","ark:/21198/z1w68mdw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68mdw",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0009.tif","Page","Page 9","9","ark:/21198/z1qz4bd3","ark:/21198/z1rf7vp5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7vp5",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0010.tif","Page","Page 10","10","ark:/21198/z1qz4bd3","ark:/21198/z1mp73vg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp73vg",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0011.tif","Page","Page 11","11","ark:/21198/z1qz4bd3","ark:/21198/z1gx6c45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6c45",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0012.tif","Page","Page 12","12","ark:/21198/z1qz4bd3","ark:/21198/z1c849wz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c849wz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0013.tif","Page","Page 13","13","ark:/21198/z1qz4bd3","ark:/21198/z17h3k63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3k63",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0014.tif","Page","Page 14","14","ark:/21198/z1qz4bd3","ark:/21198/z13r2tht","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2tht",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0015.tif","Page","Page 15","15","ark:/21198/z1qz4bd3","ark:/21198/z10022ss","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10022ss",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0016.tif","Page","Page 16","16","ark:/21198/z1qz4bd3","ark:/21198/z1qg0tgf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0tgf",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0017.tif","Page","Page 17","17","ark:/21198/z1qz4bd3","ark:/21198/z1kq02r3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq02r3",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0018.tif","Page","Page 18","18","ark:/21198/z1qz4bd3","ark:/21198/z1g181dd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g181dd",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0019.tif","Page","Page 19","19","ark:/21198/z1qz4bd3","ark:/21198/z1b878rk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b878rk",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0020.tif","Page","Page 20","20","ark:/21198/z1qz4bd3","ark:/21198/z16h6j2q","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6j2q",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0021.tif","Page","Page 21","21","ark:/21198/z1qz4bd3","ark:/21198/z12r5sb0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5sb0",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0022.tif","Page","Page 22","22","ark:/21198/z1qz4bd3","ark:/21198/z1z058s3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z058s3",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0023.tif","Page","Page 23","23","ark:/21198/z1qz4bd3","ark:/21198/z1t74j1b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74j1b",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0024.tif","Page","Page 24","24","ark:/21198/z1qz4bd3","ark:/21198/z1pg3s9m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3s9m",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0025.tif","Page","Page 25","25","ark:/21198/z1qz4bd3","ark:/21198/z1jt1r0m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1r0m",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0026.tif","Page","Page 26","26","ark:/21198/z1qz4bd3","ark:/21198/z1f21091","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21091",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0027.tif","Page","Page 27","27","ark:/21198/z1qz4bd3","ark:/21198/z19907n6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19907n6",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0028.tif","Page","Page 28","28","ark:/21198/z1qz4bd3","ark:/21198/z15h9gwg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9gwg",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0029.tif","Page","Page 29","29","ark:/21198/z1qz4bd3","ark:/21198/z11r8r4q","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8r4q",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0030.tif","Page","Page 30","30","ark:/21198/z1qz4bd3","ark:/21198/z1x087kt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x087kt",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0031.tif","Page","Page 31","31","ark:/21198/z1qz4bd3","ark:/21198/z1s77gwj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77gwj",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0032.tif","Page","Page 32","32","ark:/21198/z1qz4bd3","ark:/21198/z1nk5fm0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5fm0",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0033.tif","Page","Page 33","33","ark:/21198/z1qz4bd3","ark:/21198/z1ht4pz5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4pz5",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0034.tif","Page","Page 34","34","ark:/21198/z1qz4bd3","ark:/21198/z1d23z8m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23z8m",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0035.tif","Page","Page 35","35","ark:/21198/z1qz4bd3","ark:/21198/z18936j8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18936j8",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0013_0036.tif","Page","Page 36","36","ark:/21198/z1qz4bd3","ark:/21198/z14j2frn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2frn",""
