"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0001.tif","Page","Page 1","1","ark:/21198/z1m34w6g","ark:/21198/z1bg4psx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4psx",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0002.tif","Page","Page 2","2","ark:/21198/z1m34w6g","ark:/21198/z16q3z15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3z15",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0003.tif","Page","Page 3","3","ark:/21198/z1m34w6g","ark:/21198/z12z368c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z368c",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0004.tif","Page","Page 4","4","ark:/21198/z1m34w6g","ark:/21198/z1z62prj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62prj",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0005.tif","Page","Page 5","5","ark:/21198/z1m34w6g","ark:/21198/z1tf1z2p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1z2p",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0006.tif","Page","Page 6","6","ark:/21198/z1m34w6g","ark:/21198/z1pp16fp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp16fp",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0007.tif","Page","Page 7","7","ark:/21198/z1m34w6g","ark:/21198/z1k09513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09513",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0008.tif","Page","Page 8","8","ark:/21198/z1m34w6g","ark:/21198/z1f78dbt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78dbt",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0009.tif","Page","Page 9","9","ark:/21198/z1m34w6g","ark:/21198/z19g7nm3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7nm3",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0044_0010.tif","Page","Page 10","10","ark:/21198/z1m34w6g","ark:/21198/z15q6wtg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6wtg",""
