"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0001.tif","Page","Page 1","1","ark:/21198/z1544p12","ark:/21198/z12v4gnz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4gnz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0002.tif","Page","Page 2","2","ark:/21198/z1544p12","ark:/21198/z1z3408q","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z3408q",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0003.tif","Page","Page 3","3","ark:/21198/z1544p12","ark:/21198/z1tf1xw1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1xw1",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0004.tif","Page","Page 4","4","ark:/21198/z1544p12","ark:/21198/z1pp168f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp168f",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0005.tif","Page","Page 5","5","ark:/21198/z1544p12","ark:/21198/z1jx0fh8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0fh8",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0006.tif","Page","Page 6","6","ark:/21198/z1544p12","ark:/21198/z1f49pqd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49pqd",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0007.tif","Page","Page 7","7","ark:/21198/z1544p12","ark:/21198/z19c8xz7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8xz7",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0008.tif","Page","Page 8","8","ark:/21198/z1544p12","ark:/21198/z15m8696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8696",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0009.tif","Page","Page 9","9","ark:/21198/z1544p12","ark:/21198/z11z64xw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z64xw",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0002_0010.tif","Page","Page 10","10","ark:/21198/z1544p12","ark:/21198/z1x65nht","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65nht",""
