"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0001.tif","Page","Page 1","1","ark:/21198/z1pz798q","ark:/21198/z1kd3zhr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3zhr",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0002.tif","Page","Page 2","2","ark:/21198/z1pz798q","ark:/21198/z1fn36tv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn36tv",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0003.tif","Page","Page 3","3","ark:/21198/z1pz798q","ark:/21198/z19w2g5f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2g5f",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0004.tif","Page","Page 4","4","ark:/21198/z1pz798q","ark:/21198/z1641qc4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641qc4",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0005.tif","Page","Page 5","5","ark:/21198/z1pz798q","ark:/21198/z12c0znd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0znd",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0006.tif","Page","Page 6","6","ark:/21198/z1pz798q","ark:/21198/z1xm0g5h","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0g5h",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0007.tif","Page","Page 7","7","ark:/21198/z1pz798q","ark:/21198/z1sx8dt3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8dt3",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0008.tif","Page","Page 8","8","ark:/21198/z1pz798q","ark:/21198/z1p57p4j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57p4j",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0009.tif","Page","Page 9","9","ark:/21198/z1pz798q","ark:/21198/z1jd6xf8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6xf8",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0010.tif","Page","Page 10","10","ark:/21198/z1pz798q","ark:/21198/z1dn65qx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn65qx",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0011.tif","Page","Page 11","11","ark:/21198/z1pz798q","ark:/21198/z18w5f0m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5f0m",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0012.tif","Page","Page 12","12","ark:/21198/z1pz798q","ark:/21198/z1544p7r","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544p7r",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0013.tif","Page","Page 13","13","ark:/21198/z1pz798q","ark:/21198/z11c3xh1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3xh1",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0014.tif","Page","Page 14","14","ark:/21198/z1pz798q","ark:/21198/z1wq24d0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq24d0",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0015.tif","Page","Page 15","15","ark:/21198/z1pz798q","ark:/21198/z1rz1cp8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1cp8",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0016.tif","Page","Page 16","16","ark:/21198/z1pz798q","ark:/21198/z1n60n15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60n15",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0017.tif","Page","Page 17","17","ark:/21198/z1pz798q","ark:/21198/z1hd9wbb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9wbb",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0018.tif","Page","Page 18","18","ark:/21198/z1pz798q","ark:/21198/z1cn94kj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn94kj",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0019.tif","Page","Page 19","19","ark:/21198/z1pz798q","ark:/21198/z17w8ctc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8ctc",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0020_0020.tif","Page","Page 20","20","ark:/21198/z1pz798q","ark:/21198/z1447n3c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447n3c",""
