"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0001.tif","Page","Page 1","1","ark:/21198/z1zg8sng","ark:/21198/z1w39wzq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39wzq",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0002.tif","Page","Page 2","2","ark:/21198/z1zg8sng","ark:/21198/z1rb956b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb956b",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0003.tif","Page","Page 3","3","ark:/21198/z1zg8sng","ark:/21198/z1mp73wx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp73wx",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0004.tif","Page","Page 4","4","ark:/21198/z1zg8sng","ark:/21198/z1gx6c5m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6c5m",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0005.tif","Page","Page 5","5","ark:/21198/z1zg8sng","ark:/21198/z1c55mgn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55mgn",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0006.tif","Page","Page 6","6","ark:/21198/z1zg8sng","ark:/21198/z17d4vtt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4vtt",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0007.tif","Page","Page 7","7","ark:/21198/z1zg8sng","ark:/21198/z13n442f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n442f",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0008.tif","Page","Page 8","8","ark:/21198/z1zg8sng","ark:/21198/z1zw3mhv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3mhv",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0009.tif","Page","Page 9","9","ark:/21198/z1zg8sng","ark:/21198/z1v42vsf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42vsf",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0018_0010.tif","Page","Page 10","10","ark:/21198/z1zg8sng","ark:/21198/z1qg0thw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0thw",""
