"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0001.tif","Page","Page 1","1","ark:/21198/z1gb44g4","ark:/21198/z1pk2gxm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2gxm",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0002.tif","Page","Page 2","2","ark:/21198/z1gb44g4","ark:/21198/z1jt1r4d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1r4d",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0003.tif","Page","Page 3","3","ark:/21198/z1gb44g4","ark:/21198/z1f210dc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f210dc",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0004.tif","Page","Page 4","4","ark:/21198/z1gb44g4","ark:/21198/z19907rj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19907rj",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0005.tif","Page","Page 5","5","ark:/21198/z1gb44g4","ark:/21198/z15h9h1p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9h1p",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0006.tif","Page","Page 6","6","ark:/21198/z1gb44g4","ark:/21198/z11v7frq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7frq",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0007.tif","Page","Page 7","7","ark:/21198/z1gb44g4","ark:/21198/z1x36z96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36z96",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0008.tif","Page","Page 8","8","ark:/21198/z1gb44g4","ark:/21198/z1sb66hz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb66hz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0009.tif","Page","Page 9","9","ark:/21198/z1gb44g4","ark:/21198/z1nk5frs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5frs",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0010.tif","Page","Page 10","10","ark:/21198/z1gb44g4","ark:/21198/z1ht4q2x","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4q2x",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0045_0011.tif","Page","Page 11","11","ark:/21198/z1gb44g4","ark:/21198/z1d23zcz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23zcz",""
