"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0001.tif","Page","Page 1","1","ark:/21198/z1379945","ark:/21198/z1d81c1r","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81c1r",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0002.tif","Page","Page 2","2","ark:/21198/z1379945","ark:/21198/z18h0m91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0m91",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0003.tif","Page","Page 3","3","ark:/21198/z1379945","ark:/21198/z14q9vkr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9vkr",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0004.tif","Page","Page 4","4","ark:/21198/z1379945","ark:/21198/z1127t7m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127t7m",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0005.tif","Page","Page 5","5","ark:/21198/z1379945","ark:/21198/z1w979t6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w979t6",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0006.tif","Page","Page 6","6","ark:/21198/z1379945","ark:/21198/z1rj6k4b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6k4b",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0007.tif","Page","Page 7","7","ark:/21198/z1379945","ark:/21198/z1ms5tf2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5tf2",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0008.tif","Page","Page 8","8","ark:/21198/z1379945","ark:/21198/z1h152n4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h152n4",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0009.tif","Page","Page 9","9","ark:/21198/z1379945","ark:/21198/z1c849xd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c849xd",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0017_0010.tif","Page","Page 10","10","ark:/21198/z1379945","ark:/21198/z17m28jh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m28jh",""
