"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0001.tif","Page","Page 1","1","ark:/21198/z1fb73c6","ark:/21198/z1vq53dd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq53dd",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0002.tif","Page","Page 2","2","ark:/21198/z1fb73c6","ark:/21198/z1qz4brk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4brk",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0003.tif","Page","Page 3","3","ark:/21198/z1fb73c6","ark:/21198/z1m929df","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m929df",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0004.tif","Page","Page 4","4","ark:/21198/z1fb73c6","ark:/21198/z1gj1js2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1js2",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0005.tif","Page","Page 5","5","ark:/21198/z1fb73c6","ark:/21198/z1bs0t19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0t19",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0006.tif","Page","Page 6","6","ark:/21198/z1fb73c6","ark:/21198/z171028t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz171028t",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0007.tif","Page","Page 7","7","ark:/21198/z1fb73c6","ark:/21198/z13799gn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13799gn",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0008.tif","Page","Page 8","8","ark:/21198/z1fb73c6","ark:/21198/z1zg8t0c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8t0c",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0009.tif","Page","Page 9","9","ark:/21198/z1fb73c6","ark:/21198/z1tq82cc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq82cc",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0010.tif","Page","Page 10","10","ark:/21198/z1fb73c6","ark:/21198/z1q2610s","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q2610s",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0011.tif","Page","Page 11","11","ark:/21198/z1fb73c6","ark:/21198/z1k958bz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k958bz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0012.tif","Page","Page 12","12","ark:/21198/z1fb73c6","ark:/21198/z1fj4hnp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4hnp",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0013.tif","Page","Page 13","13","ark:/21198/z1fb73c6","ark:/21198/z19s3rv2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3rv2",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0014.tif","Page","Page 14","14","ark:/21198/z1fb73c6","ark:/21198/z1613130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613130",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0015.tif","Page","Page 15","15","ark:/21198/z1fb73c6","ark:/21198/z12828bt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12828bt",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0016.tif","Page","Page 16","16","ark:/21198/z1fb73c6","ark:/21198/z1xh1rzg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1rzg",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0017.tif","Page","Page 17","17","ark:/21198/z1fb73c6","ark:/21198/z1st9qk1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9qk1",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0018.tif","Page","Page 18","18","ark:/21198/z1fb73c6","ark:/21198/z1p28zzz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28zzz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0019.tif","Page","Page 19","19","ark:/21198/z1fb73c6","ark:/21198/z1j98771","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98771",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0020.tif","Page","Page 20","20","ark:/21198/z1fb73c6","ark:/21198/z1dj7gfd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7gfd",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0021.tif","Page","Page 21","21","ark:/21198/z1fb73c6","ark:/21198/z18s6qns","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6qns",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0022.tif","Page","Page 22","22","ark:/21198/z1fb73c6","ark:/21198/z1515zzt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515zzt",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0023.tif","Page","Page 23","23","ark:/21198/z1fb73c6","ark:/21198/z118579s","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz118579s",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0024.tif","Page","Page 24","24","ark:/21198/z1fb73c6","ark:/21198/z1wm3f6c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3f6c",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0025.tif","Page","Page 25","25","ark:/21198/z1fb73c6","ark:/21198/z1rv2pk0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2pk0",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0026.tif","Page","Page 26","26","ark:/21198/z1fb73c6","ark:/21198/z1n31xsp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31xsp",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0027.tif","Page","Page 27","27","ark:/21198/z1fb73c6","ark:/21198/z1hb1619","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1619",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0028.tif","Page","Page 28","28","ark:/21198/z1fb73c6","ark:/21198/z1ck0f7p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0f7p",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0029.tif","Page","Page 29","29","ark:/21198/z1fb73c6","ark:/21198/z17s9phd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9phd",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0030.tif","Page","Page 30","30","ark:/21198/z1fb73c6","ark:/21198/z1418xwb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418xwb",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0031.tif","Page","Page 31","31","ark:/21198/z1fb73c6","ark:/21198/z10c6wjw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6wjw",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0032.tif","Page","Page 32","32","ark:/21198/z1fb73c6","ark:/21198/z1vm6d3f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6d3f",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0033.tif","Page","Page 33","33","ark:/21198/z1fb73c6","ark:/21198/z1qv5ncq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5ncq",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0034.tif","Page","Page 34","34","ark:/21198/z1fb73c6","ark:/21198/z1m34wjz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34wjz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0035.tif","Page","Page 35","35","ark:/21198/z1fb73c6","ark:/21198/z1gb44s5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb44s5",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0053_0036.tif","Page","Page 36","36","ark:/21198/z1fb73c6","ark:/21198/z1bk3d39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3d39",""
