"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0001.tif","Page","Page 1","1","ark:/21198/z1gf2tzz","ark:/21198/z1bz86m7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz86m7",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0002.tif","Page","Page 2","2","ark:/21198/z1gf2tzz","ark:/21198/z1767fx8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767fx8",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0003.tif","Page","Page 3","3","ark:/21198/z1gf2tzz","ark:/21198/z13f6q8v","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6q8v",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0004.tif","Page","Page 4","4","ark:/21198/z1gf2tzz","ark:/21198/z1zp66r3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp66r3",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0005.tif","Page","Page 5","5","ark:/21198/z1gf2tzz","ark:/21198/z1tx5g1s","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5g1s",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0006.tif","Page","Page 6","6","ark:/21198/z1gf2tzz","ark:/21198/z1q54q61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54q61",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0007.tif","Page","Page 7","7","ark:/21198/z1gf2tzz","ark:/21198/z1kd3zg9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3zg9",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0008.tif","Page","Page 8","8","ark:/21198/z1gf2tzz","ark:/21198/z1fr1x76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1x76",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0009.tif","Page","Page 9","9","ark:/21198/z1gf2tzz","ark:/21198/z1b015h5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b015h5",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0010.tif","Page","Page 10","10","ark:/21198/z1gf2tzz","ark:/21198/z1670dvb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670dvb",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0011.tif","Page","Page 11","11","ark:/21198/z1gf2tzz","ark:/21198/z12f9p4g","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9p4g",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0012.tif","Page","Page 12","12","ark:/21198/z1gf2tzz","ark:/21198/z1xp95k8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp95k8",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0013.tif","Page","Page 13","13","ark:/21198/z1gf2tzz","ark:/21198/z1sx8dsn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8dsn",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0014.tif","Page","Page 14","14","ark:/21198/z1gf2tzz","ark:/21198/z1p57p33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57p33",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0015.tif","Page","Page 15","15","ark:/21198/z1gf2tzz","ark:/21198/z1jh5mr7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5mr7",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0016.tif","Page","Page 16","16","ark:/21198/z1gf2tzz","ark:/21198/z1dr4w3t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4w3t",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0017.tif","Page","Page 17","17","ark:/21198/z1gf2tzz","ark:/21198/z19044d7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19044d7",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0018.tif","Page","Page 18","18","ark:/21198/z1gf2tzz","ark:/21198/z1573cph","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573cph",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0019.tif","Page","Page 19","19","ark:/21198/z1gf2tzz","ark:/21198/z11g2mww","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2mww",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0020.tif","Page","Page 20","20","ark:/21198/z1gf2tzz","ark:/21198/z1wq24cj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq24cj",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0021.tif","Page","Page 21","21","ark:/21198/z1gf2tzz","ark:/21198/z1rz1cnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1cnt",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0022.tif","Page","Page 22","22","ark:/21198/z1gf2tzz","ark:/21198/z1n89bbk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89bbk",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0023.tif","Page","Page 23","23","ark:/21198/z1gf2tzz","ark:/21198/z1hh8kn9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8kn9",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0024.tif","Page","Page 24","24","ark:/21198/z1gf2tzz","ark:/21198/z1cr7v0w","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7v0w",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0025.tif","Page","Page 25","25","ark:/21198/z1gf2tzz","ark:/21198/z180738v","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz180738v",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0026.tif","Page","Page 26","26","ark:/21198/z1gf2tzz","ark:/21198/z1476bhp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476bhp",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0027.tif","Page","Page 27","27","ark:/21198/z1gf2tzz","ark:/21198/z10g5kq2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5kq2",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0028.tif","Page","Page 28","28","ark:/21198/z1gf2tzz","ark:/21198/z1vq538m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq538m",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1971_h_0029_0029.tif","Page","Page 29","29","ark:/21198/z1gf2tzz","ark:/21198/z1r231zh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r231zh",""
