"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0001.tif","Page","Page 1","1","ark:/21198/z11856zw","ark:/21198/z1vd903j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd903j",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0002.tif","Page","Page 2","2","ark:/21198/z11856zw","ark:/21198/z1qn87fq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn87fq",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0003.tif","Page","Page 3","3","ark:/21198/z11856zw","ark:/21198/z1kw7gq0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7gq0",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0004.tif","Page","Page 4","4","ark:/21198/z11856zw","ark:/21198/z1g46r1f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46r1f",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0005.tif","Page","Page 5","5","ark:/21198/z11856zw","ark:/21198/z1bc6076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6076",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0006.tif","Page","Page 6","6","ark:/21198/z11856zw","ark:/21198/z16q3xzv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3xzv",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0007.tif","Page","Page 7","7","ark:/21198/z11856zw","ark:/21198/z12z367x","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z367x",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0008.tif","Page","Page 8","8","ark:/21198/z11856zw","ark:/21198/z1z62pq3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62pq3",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0009.tif","Page","Page 9","9","ark:/21198/z11856zw","ark:/21198/z1tf1z17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1z17",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0010.tif","Page","Page 10","10","ark:/21198/z11856zw","ark:/21198/z1pp16cs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp16cs",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0011.tif","Page","Page 11","11","ark:/21198/z11856zw","ark:/21198/z1jx0fn2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0fn2",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0012.tif","Page","Page 12","12","ark:/21198/z11856zw","ark:/21198/z1f78d8x","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78d8x",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0013.tif","Page","Page 13","13","ark:/21198/z11856zw","ark:/21198/z19g7nj6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7nj6",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0014.tif","Page","Page 14","14","ark:/21198/z11856zw","ark:/21198/z15q6ws1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6ws1",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0015.tif","Page","Page 15","15","ark:/21198/z11856zw","ark:/21198/z11z653j","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z653j",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0016.tif","Page","Page 16","16","ark:/21198/z11856zw","ark:/21198/z1x65nnm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65nnm",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0017.tif","Page","Page 17","17","ark:/21198/z11856zw","ark:/21198/z1sf4wxw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4wxw",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0018.tif","Page","Page 18","18","ark:/21198/z11856zw","ark:/21198/z1np455h","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np455h",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0019.tif","Page","Page 19","19","ark:/21198/z11856zw","ark:/21198/z1j123wv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j123wv",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0020.tif","Page","Page 20","20","ark:/21198/z11856zw","ark:/21198/z1d81c43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81c43",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0021.tif","Page","Page 21","21","ark:/21198/z11856zw","ark:/21198/z18h0mdc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0mdc",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0022.tif","Page","Page 22","22","ark:/21198/z11856zw","ark:/21198/z14q9vnn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9vnn",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0023.tif","Page","Page 23","23","ark:/21198/z11856zw","ark:/21198/z10z940m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z940m",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0024.tif","Page","Page 24","24","ark:/21198/z11856zw","ark:/21198/z1w68mgs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68mgs",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0025.tif","Page","Page 25","25","ark:/21198/z11856zw","ark:/21198/z1rf7vsh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7vsh",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0026.tif","Page","Page 26","26","ark:/21198/z11856zw","ark:/21198/z1ms5thz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5thz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0027.tif","Page","Page 27","27","ark:/21198/z11856zw","ark:/21198/z1h152rg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h152rg",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0028.tif","Page","Page 28","28","ark:/21198/z11856zw","ark:/21198/z1c84b0q","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84b0q",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0029.tif","Page","Page 29","29","ark:/21198/z11856zw","ark:/21198/z17h3k80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3k80",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0030.tif","Page","Page 30","30","ark:/21198/z11856zw","ark:/21198/z13r2tkq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2tkq",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0031.tif","Page","Page 31","31","ark:/21198/z11856zw","ark:/21198/z10022vp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10022vp",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0032.tif","Page","Page 32","32","ark:/21198/z11856zw","ark:/21198/z1v71kbz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71kbz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0033.tif","Page","Page 33","33","ark:/21198/z11856zw","ark:/21198/z1qj9j1d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9j1d",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0034.tif","Page","Page 34","34","ark:/21198/z11856zw","ark:/21198/z1ks8s9p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8s9p",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0034_0035.tif","Page","Page 35","35","ark:/21198/z11856zw","ark:/21198/z1g181hr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g181hr",""
