"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Original language title","Translated Title","Alternative title","Creator","Contributor","Publisher","Publisher.place","Date.created","Date.created (single)","Language | code","TypeOfResource","Genre","Extent","Dimensions","Insitution/Repository","collection name","collection number","box number","folder number","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Abstract | eng","Note.content","Subject.topic","Subject.temporal","Digital Collection Title","Latitude/longitude","Subject.place","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0001.tif","Page","Page 1","1","ark:/21198/z17101wg","ark:/21198/z1253jwn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253jwn",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0002.tif","Page","Page 2","2","ark:/21198/z17101wg","ark:/21198/z1xd32bv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd32bv",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0003.tif","Page","Page 3","3","ark:/21198/z17101wg","ark:/21198/z1sn29kp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn29kp",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0004.tif","Page","Page 4","4","ark:/21198/z17101wg","ark:/21198/z1nw1jvz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1jvz",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0005.tif","Page","Page 5","5","ark:/21198/z17101wg","ark:/21198/z1j69hh8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69hh8",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0006.tif","Page","Page 6","6","ark:/21198/z17101wg","ark:/21198/z1df8rt0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8rt0",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0007.tif","Page","Page 7","7","ark:/21198/z17101wg","ark:/21198/z18p815z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p815z",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0008.tif","Page","Page 8","8","ark:/21198/z17101wg","ark:/21198/z14x78f7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x78f7",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0009.tif","Page","Page 9","9","ark:/21198/z17101wg","ark:/21198/z1156hqt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156hqt",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0010.tif","Page","Page 10","10","ark:/21198/z17101wg","ark:/21198/z1wd6151","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6151",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0011.tif","Page","Page 11","11","ark:/21198/z17101wg","ark:/21198/z1rn58f9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn58f9",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0012.tif","Page","Page 12","12","ark:/21198/z17101wg","ark:/21198/z1n0374m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n0374m",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0013.tif","Page","Page 13","13","ark:/21198/z17101wg","ark:/21198/z1h72gdw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72gdw",""
"Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0016_0014.tif","Page","Page 14","14","ark:/21198/z17101wg","ark:/21198/z1cg1qqm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1qqm",""
