Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,Subject.uniformTitle,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmqj2/0224575b,ark:/21198/zz001nmqj2,,,Page,mpstills/masters/21198-zz001nmqj2-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmqj2/4w10p468,ark:/21198/zz001nmqj2,,,Page,mpstills/masters/21198-zz001nmqj2-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmqkk/2s86pv3f,ark:/21198/zz001nmqkk,,,Page,mpstills/masters/21198-zz001nmqkk-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmqkk/s454bd6k,ark:/21198/zz001nmqkk,,,Page,mpstills/masters/21198-zz001nmqkk-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmqp4/fm69344b,ark:/21198/zz001nmqp4,,,Page,mpstills/masters/21198-zz001nmqp4_1692648_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmqp4/zm240913,ark:/21198/zz001nmqp4,,,Page,mpstills/masters/21198-zz001nmqp4_1692643_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmrcz/3s75q21r,ark:/21198/zz001nmrcz,,,Page,mpstills/masters/21198-zz001nmrcz-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmrcz/pn25495r,ark:/21198/zz001nmrcz,,,Page,mpstills/masters/21198-zz001nmrcz_1692654_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmrgh/fs45f49h,ark:/21198/zz001nmrgh,,,Page,mpstills/masters/21198-zz001nmrgh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmrgh/s532z905,ark:/21198/zz001nmrgh,,,Page,mpstills/masters/21198-zz001nmrgh_1692660_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmshh/rk12zd1w,ark:/21198/zz001nmshh,,,Page,mpstills/masters/21198-zz001nmshh_1692684_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmshh/vt81v07d,ark:/21198/zz001nmshh,,,Page,mpstills/masters/21198-zz001nmshh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmsj1/h185t60w,ark:/21198/zz001nmsj1,,,Page,mpstills/masters/21198-zz001nmsj1-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmsj1/sr43j417,ark:/21198/zz001nmsj1,,,Page,mpstills/masters/21198-zz001nmsj1_1692678_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmt49/w5779b5t,ark:/21198/zz001nmt49,,,Page,mpstills/masters/21198-zz001nmt49_1692690_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmt49/xd78v389,ark:/21198/zz001nmt49,,,Page,mpstills/masters/21198-zz001nmt49-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmtpk/k506vs8p,ark:/21198/zz001nmtpk,,,Page,mpstills/masters/21198-zz001nmtpk-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmtpk/wg924h88,ark:/21198/zz001nmtpk,,,Page,mpstills/masters/21198-zz001nmtpk-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmtwp/b957fn17,ark:/21198/zz001nmtwp,,,Page,mpstills/masters/21198-zz001nmtwp_1692741_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmtwp/vp870v1g,ark:/21198/zz001nmtwp,,,Page,mpstills/masters/21198-zz001nmtwp_1692744_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvr3/5328pk64,ark:/21198/zz001nmvr3,,,Page,mpstills/masters/21198-zz001nmvr3-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvr3/jw679j97,ark:/21198/zz001nmvr3,,,Page,mpstills/masters/21198-zz001nmvr3-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvsm/6309nd58,ark:/21198/zz001nmvsm,,,Page,mpstills/masters/21198-zz001nmvsm_1692772_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvsm/dt60f12c,ark:/21198/zz001nmvsm,,,Page,mpstills/masters/21198-zz001nmvsm_1692777_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvt4/5x003k68,ark:/21198/zz001nmvt4,,,Page,mpstills/masters/21198-zz001nmvt4_1692780_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvt4/xk37kg0r,ark:/21198/zz001nmvt4,,,Page,mpstills/masters/21198-zz001nmvt4_1692784_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvw5/9g11d75f,ark:/21198/zz001nmvw5,,,Page,mpstills/masters/21198-zz001nmvw5_1692801_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvw5/v075jf5j,ark:/21198/zz001nmvw5,,,Page,mpstills/masters/21198-zz001nmvw5_1692804_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvxp/kx71p698,ark:/21198/zz001nmvxp,,,Page,mpstills/masters/21198-zz001nmvxp-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvxp/sh35vz6k,ark:/21198/zz001nmvxp,,,Page,mpstills/masters/21198-zz001nmvxp-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvz6/88732p90,ark:/21198/zz001nmvz6,,,Page,mpstills/masters/21198-zz001nmvz6_1692807_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmvz6/mh72qq0t,ark:/21198/zz001nmvz6,,,Page,mpstills/masters/21198-zz001nmvz6_1692810_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmw06/5278fx5k,ark:/21198/zz001nmw06,,,Page,mpstills/masters/21198-zz001nmw06-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmw06/r641fg3f,ark:/21198/zz001nmw06,,,Page,mpstills/masters/21198-zz001nmw06-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmw1q/tj47z02m,ark:/21198/zz001nmw1q,,,Page,mpstills/masters/21198-zz001nmw1q_1692795_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmw1q/wx59b96f,ark:/21198/zz001nmw1q,,,Page,mpstills/masters/21198-zz001nmw1q_1692790_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmw48/3n87q61w,ark:/21198/zz001nmw48,,,Page,mpstills/masters/21198-zz001nmw48-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmw48/jx25w37r,ark:/21198/zz001nmw48,,,Page,mpstills/masters/21198-zz001nmw48-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmw5s/5s70jv34,ark:/21198/zz001nmw5s,,,Page,mpstills/masters/21198-zz001nmw5s-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmw5s/gd15k27f,ark:/21198/zz001nmw5s,,,Page,mpstills/masters/21198-zz001nmw5s_1692816_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmx8t/2k13m36p,ark:/21198/zz001nmx8t,,,Page,mpstills/masters/21198-zz001nmx8t_1692862_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmx8t/cd564d1n,ark:/21198/zz001nmx8t,,,Page,mpstills/masters/21198-zz001nmx8t_1692858_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxbv/sr85jz6b,ark:/21198/zz001nmxbv,,,Page,mpstills/masters/21198-zz001nmxbv-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxbv/tq93kq26,ark:/21198/zz001nmxbv,,,Page,mpstills/masters/21198-zz001nmxbv_1692828_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxcc/9n36980h,ark:/21198/zz001nmxcc,,,Page,mpstills/masters/21198-zz001nmxcc_1692867_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxcc/gs28hr7g,ark:/21198/zz001nmxcc,,,Page,mpstills/masters/21198-zz001nmxcc-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxgx/9q48xw1x,ark:/21198/zz001nmxgx,,,Page,mpstills/masters/21198-zz001nmxgx-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxgx/k4489j1w,ark:/21198/zz001nmxgx,,,Page,mpstills/masters/21198-zz001nmxgx_1692841_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxkg/3g09w22m,ark:/21198/zz001nmxkg,,,Page,mpstills/masters/21198-zz001nmxkg-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxkg/rg82276w,ark:/21198/zz001nmxkg,,,Page,mpstills/masters/21198-zz001nmxkg_1692855_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxqj/6m59sx2r,ark:/21198/zz001nmxqj,,,Page,mpstills/masters/21198-zz001nmxqj-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxqj/qd383d83,ark:/21198/zz001nmxqj,,,Page,mpstills/masters/21198-zz001nmxqj-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxr2/23258x95,ark:/21198/zz001nmxr2,,,Page,mpstills/masters/21198-zz001nmxr2-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxr2/vj89sh8w,ark:/21198/zz001nmxr2,,,Page,mpstills/masters/21198-zz001nmxr2-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxsk/0c77p95v,ark:/21198/zz001nmxsk,,,Page,mpstills/masters/21198-zz001nmxsk-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmxsk/m496vb2c,ark:/21198/zz001nmxsk,,,Page,mpstills/masters/21198-zz001nmxsk_1692900_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzgd/pv95m03t,ark:/21198/zz001nmzgd,,,Page,mpstills/masters/21198-zz001nmzgd-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzgd/zb72m60g,ark:/21198/zz001nmzgd,,,Page,mpstills/masters/21198-zz001nmzgd_1692966_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzhx/6j87n52r,ark:/21198/zz001nmzhx,,,Page,mpstills/masters/21198-zz001nmzhx_1692960_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzhx/np58t09p,ark:/21198/zz001nmzhx,,,Page,mpstills/masters/21198-zz001nmzhx_1692957_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzjf/nt629t5r,ark:/21198/zz001nmzjf,,,Page,mpstills/masters/21198-zz001nmzjf-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzjf/v032ft17,ark:/21198/zz001nmzjf,,,Page,mpstills/masters/21198-zz001nmzjf_1692975_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzkz/90146g5g,ark:/21198/zz001nmzkz,,,Page,mpstills/masters/21198-zz001nmzkz-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzkz/qz78v78x,ark:/21198/zz001nmzkz,,,Page,mpstills/masters/21198-zz001nmzkz-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzmg/8q004z7x,ark:/21198/zz001nmzmg,,,Page,mpstills/masters/21198-zz001nmzmg-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzmg/dm73vx38,ark:/21198/zz001nmzmg,,,Page,mpstills/masters/21198-zz001nmzmg-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzn0/2r79r265,ark:/21198/zz001nmzn0,,,Page,mpstills/masters/21198-zz001nmzn0_1692969_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nmzn0/t505v097,ark:/21198/zz001nmzn0,,,Page,mpstills/masters/21198-zz001nmzn0-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn01m/b723p782,ark:/21198/zz001nn01m,,,Page,mpstills/masters/21198-zz001nn01m-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn01m/sj17jv8x,ark:/21198/zz001nn01m,,,Page,mpstills/masters/21198-zz001nn01m-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn024/4g45s26m,ark:/21198/zz001nn024,,,Page,mpstills/masters/21198-zz001nn024-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn024/6z621g36,ark:/21198/zz001nn024,,,Page,mpstills/masters/21198-zz001nn024-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn03n/d6161r30,ark:/21198/zz001nn03n,,,Page,mpstills/masters/21198-zz001nn03n-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn03n/qb39fv88,ark:/21198/zz001nn03n,,,Page,mpstills/masters/21198-zz001nn03n-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn045/t562ps34,ark:/21198/zz001nn045,,,Page,mpstills/masters/21198-zz001nn045-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn045/zz46rh1x,ark:/21198/zz001nn045,,,Page,mpstills/masters/21198-zz001nn045-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn05p/6t51sc2b,ark:/21198/zz001nn05p,,,Page,mpstills/masters/21198-zz001nn05p-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn05p/tm51qt1j,ark:/21198/zz001nn05p,,,Page,mpstills/masters/21198-zz001nn05p-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn066/hd45hm70,ark:/21198/zz001nn066,,,Page,mpstills/masters/21198-zz001nn066-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn066/jn43m51t,ark:/21198/zz001nn066,,,Page,mpstills/masters/21198-zz001nn066-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn07q/30804m5p,ark:/21198/zz001nn07q,,,Page,mpstills/masters/21198-zz001nn07q-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn07q/vj78rx9f,ark:/21198/zz001nn07q,,,Page,mpstills/masters/21198-zz001nn07q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn087/bj34qr56,ark:/21198/zz001nn087,,,Page,mpstills/masters/21198-zz001nn087-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn087/mp60z524,ark:/21198/zz001nn087,,,Page,mpstills/masters/21198-zz001nn087-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn09r/bq28zd3b,ark:/21198/zz001nn09r,,,Page,mpstills/masters/21198-zz001nn09r-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn09r/d104t81h,ark:/21198/zz001nn09r,,,Page,mpstills/masters/21198-zz001nn09r-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nn0b8/2t184z7p,ark:/21198/zz001nn0b8,,,Page,mpstills/masters/21198-zz001nn0b8-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
