"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Rights.copyrightStatus","Rights.notice","Rights.countryCreation","Rights.creatorCorporate","Name.creator","Subject.descriptiveTopic","Type.typeOfResource","Type.genre","Name.repository","Name.performer","Name.composer","Rights.generalNote","Rights.servicesContact","Description.note","Title","AltIdentifier.local","Date.creation","Format.dimensions","Format.medium","Relation.isPartOf","Date.digitized","Format.extent","Description.tableOfContents","Description.abstract","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwcc","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwcc-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/cc/21198=zz0008bwcc/ark%2B=21198=zz0008bwcc.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Vern Partlow|~|Performer: Vern Partlow|~|Title from tape: Vern Partlow #1|~|Location: Denver, Colorado.","Gypsy Daisy","clym200203acwf_srf001-62_side2-01","1958-05","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","00m 30s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwcc%2Faudiowaveform.dat","","","30.08","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwcc/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwdw","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwdw-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/dw/21198=zz0008bwdw/ark%2B=21198=zz0008bwdw.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performer: Eva Grossman|~|Recorded by: Barbara Steinberg|~|Title from tape: Jewish Songs * Steinberg|~|Collection of Jewish Sweatshop and Work Songs","Fannyle & Life Story in U.S.","clym200203acwf_srf001B-61_side1-01","1961","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","32m 13s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwdw%2Faudiowaveform.dat","","","1933.653333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwdw/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwfd","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwfd-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/fd/21198=zz0008bwfd/ark%2B=21198=zz0008bwfd.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Vern Partlow|~|Introduction;No Title (about tobacco);Song About Driving Horses;Old Lady Flanigan;One Legged Soldier;Barbery Allen.|~|Location: Denver, Colorado.|~|Title from tape: Vern Partlow #1|~|Performer: Vern Partlow","Vern Partlow #1","clym200203acwf_srf001-62_side1-01","1958-05","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","10m 06s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwfd%2Faudiowaveform.dat","","","606.464","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwfd/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwgx","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwgx-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/gx/21198=zz0008bwgx/ark%2B=21198=zz0008bwgx.mp4{}","copyrighted","","","","","","sound recording","","","","","","","Recorded by: Barbara Steinberg|~|Performer: Regina Cutler|~|Collection of Jewish Sweatshop and Work Songs|~|Title from tape: Jewish Songs * Steinberg","Klappen Die Machinin","clym200203acwf_srf001B-61_side1-14","1961","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","01m 50s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwgx%2Faudiowaveform.dat","","","110.421333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwgx/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwhf","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwhf-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/hf/21198=zz0008bwhf/ark%2B=21198=zz0008bwhf.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Barbara Steinberg|~|Performer: Regina Cutler|~|Title from tape: Jewish Songs * Steinberg|~|Collection of Jewish Sweatshop and Work Songs","Auf Ois Die Oigen","clym200203acwf_srf001B-61_side1-13","1961","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","04m 39s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwhf%2Faudiowaveform.dat","","","279.381333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwhf/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwjz","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwjz-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/jz/21198=zz0008bwjz/ark%2B=21198=zz0008bwjz.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Vern Partlow|~|Location: Denver, Colorado.|~|Title from tape: Vern Partlow #1|~|Performer: Vern Partlow","Gypsy Daisy (tune of Yankee Doodle)","clym200203acwf_srf001-62_side1-08","1958-05","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","00m 36s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwjz%2Faudiowaveform.dat","","","36.864","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwjz/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwkg","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwkg-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/kg/21198=zz0008bwkg/ark%2B=21198=zz0008bwkg.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Performers: Del Baker; Buddy E. McDowell.|~|Jack O’Diamonds;Arkansas Traveler;Glow Worm;Humoresque;Over the Waves;Turkey in the Straw;Orange Blossom Special.|~|Title from tape: Kernville * Baker * Trammell * Cunningham * Moshier * Paul * Edna * McDowell * McClellan|~|Location: Kernville, California, Fiddling Contest.","Fiddling Contest Part 2","clym200203acwf001-65_side1-02","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","07m 32s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwkg%2Faudiowaveform.dat","","","452.906667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwkg/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwm0","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwm0-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/m0/21198=zz0008bwm0/ark%2B=21198=zz0008bwm0.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Title from tape: Tom Aiklen * Voodoo New Orleans|~|Performer: Tom Aicklen|~|Location: New Orleans.","Voodoo, Misc. Part 2","clym200203acwf001-58_side2-01","1958","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","35m 26s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwm0%2Faudiowaveform.dat","","","2126.902854","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwm0/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwnh","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwnh-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/nh/21198=zz0008bwnh/ark%2B=21198=zz0008bwnh.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Barbara Steinberg|~|Performer: Regina Cutler|~|Title from tape: Jewish Songs * Steinberg|~|Collection of Jewish Sweatshop and Work Songs","Mein Ruhe Platz","clym200203acwf_srf001B-61_side1-12","1961","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","02m 17s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwnh%2Faudiowaveform.dat","","","137.045333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwnh/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwp1","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwp1-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/p1/21198=zz0008bwp1/ark%2B=21198=zz0008bwp1.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performer: Regina Cutler|~|Recorded by: Barbara Steinberg|~|Title from tape: Jewish Songs * Steinberg|~|Collection of Jewish Sweatshop and Work Songs","Ich Ver A Machin","clym200203acwf_srf001B-61_side1-11","1961","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","03m 23s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwp1%2Faudiowaveform.dat","","","203.264","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwp1/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwqj","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwqj-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/qj/21198=zz0008bwqj/ark%2B=21198=zz0008bwqj.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Vern Partlow|~|Title from tape: Vern Partlow #1|~|Location: Denver, Colorado.|~|Performer: Vern Partlow","Sucking Cider Through a Straw","clym200203acwf_srf001-62_side1-07","1958-05","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 08s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwqj%2Faudiowaveform.dat","","","68.650667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwqj/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwr2","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwr2-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/r2/21198=zz0008bwr2/ark%2B=21198=zz0008bwr2.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Performers: Del Baker; Dean E. Tramwell; Buddy E. McDowell; Marilyn Cunningham; L.D. Moshier; Louis E. Paul; Cherokee Edna; “Fiddling Van” Cunningham; Art Chambers; Mike McClellan; Kajsa Ohman.|~|Black Mountain Rag;Walking the Floor;Boil Them Cabbage Down;Old Joe Clark;Black Mountain Rag;??;Arkansas Traveler;Sookie Pied (Black Mountain Rag);Crooked Stovepipe.|~|Title from tape: Kernville * Baker * Trammell * Cunningham * Moshier * Paul * Edna * McDowell * McClellan.|~|Location: Kernville, California, Fiddling Contest.","Fiddling Contest Part 1","clym200203acwf001-65_side1-01","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, full track, mono.","Archive of California and Western Folklore","","24m 18s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwr2%2Faudiowaveform.dat","","","1458.261333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwr2/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwsk","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwsk-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/sk/21198=zz0008bwsk/ark%2B=21198=zz0008bwsk.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Title from tape: Tom Aiklen * Voodoo New Orleans|~|Performer: Tom Aicklen","Voodoo, Misc. Part 1","clym200203acwf001-58_side1-01","1958","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","01h 05m 12s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwsk%2Faudiowaveform.dat","","","3912.099302","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwsk/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwt3","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwt3-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/t3/21198=zz0008bwt3/ark%2B=21198=zz0008bwt3.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Barbara Steinberg|~|Performer: Regina Cutler|~|Collection of Jewish Sweatshop and Work Songs|~|Title from tape: Jewish Songs * Steinberg","Schlof Main Kind","clym200203acwf_srf001B-61_side1-10","1961","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","02m 18s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwt3%2Faudiowaveform.dat","","","138.922667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwt3/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwvm","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwvm-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/vm/21198=zz0008bwvm/ark%2B=21198=zz0008bwvm.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Barbara Steinberg|~|Performer: Regina Cutler|~|Collection of Jewish Sweatshop and Work Songs|~|Title from tape: Jewish Songs * Steinberg","Kirchn Glokn","clym200203acwf_srf001B-61_side1-09","1961","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","01m 55s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwvm%2Faudiowaveform.dat","","","115.370667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwvm/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bww4","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bww4-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/w4/21198=zz0008bww4/ark%2B=21198=zz0008bww4.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Vern Partlow|~|Location: Denver, Colorado.|~|Performer: Vern Partlow|~|Title from tape: Vern Partlow #1","Lizzy Up In A 'Simmon Tree","clym200203acwf_srf001-62_side1-06","1958-05","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 33s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bww4%2Faudiowaveform.dat","","","153.344","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bww4/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwxn","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwxn-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/xn/21198=zz0008bwxn/ark%2B=21198=zz0008bwxn.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Vern Partlow|~|Performer: Vern Partlow|~|Title from tape: Vern Partlow #1|~|Location: Denver, Colorado.","Be It Ever So Humble, There's No Place (Old Paint)","clym200203acwf_srf001-62_side2-06","1958-05","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","04m 40s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwxn%2Faudiowaveform.dat","","","280.085333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwxn/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bwz5","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bwz5-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bw/z5/21198=zz0008bwz5/ark%2B=21198=zz0008bwz5.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Location: Fresno, California.|~|Collected by: Wayland Hand; Don B.|~|Performer: Ardash Hoogasian|~|Title from tape: Ardash Hoogasian * Innocent Lady.|~|Turkish Armenian Folktales; Mythological History of Armenia.","Another ending to Ara the Beautiful and the Shamiran Queen","clym200203acwf_srf001-56_side2-01","1956-11-12","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","15m 29s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwz5%2Faudiowaveform.dat","","","929.536","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bwz5/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bx05","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bx05-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bx/05/21198=zz0008bx05/ark%2B=21198=zz0008bx05.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Barbara Steinberg|~|Performer: Regina Cutler|~|Collection of Jewish Sweatshop and Work Songs|~|Title from tape: Jewish Songs * Steinberg","Schnell Loifen Die Reder","clym200203acwf_srf001B-61_side1-08","1961","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","02m 16s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bx05%2Faudiowaveform.dat","","","136.021333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bx05/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bx1p","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bx1p-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bx/1p/21198=zz0008bx1p/ark%2B=21198=zz0008bx1p.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Barbara Steinberg|~|Performer: Esther Steinberg|~|Collection of Jewish Sweatshop and Work Songs|~|Title from tape: Jewish Songs * Steinberg","Ich Sizt In Shop","clym200203acwf_srf001B-61_side1-07","1961","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","00m 55s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bx1p%2Faudiowaveform.dat","","","55.530667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bx1p/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bx9t","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bx9t-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bx/9t/21198=zz0008bx9t/ark%2B=21198=zz0008bx9t.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Wayland Hand; Charles R. Cutts; Robert G. Wylder|~|Tape contains dubs made in 1965 of 8"", 10"", and 12"" acetate discs which were originally recorded in 1948.|~|Performer: John Dell Duffy (worked in the Anselmo Mine)|~|Title from tape: Butte Material * Hand * Cutts * Wylder.","The Big Diamond Mine","clym200203acwf_srf002-48_side1-10","1948-07-15","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 25s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bx9t%2Faudiowaveform.dat","","","85.889281","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bx9t/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bxbb","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bxbb-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bx/bb/21198=zz0008bxbb/ark%2B=21198=zz0008bxbb.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","clym200203acwf_srf002-55_side2-03","clym200203acwf_srf002-55_side2-03","1955-12","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","08m 33s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bxbb%2Faudiowaveform.dat","","","513.834667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bxbb/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bxcv","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bxcv-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bx/cv/21198=zz0008bxcv/ark%2B=21198=zz0008bxcv.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Wayland Hand; Charles R. Cutts; Robert G. Wylder|~|Tape contains dubs made in 1965 of 8"", 10"", and 12"" acetate discs which were originally recorded in 1948.|~|John Dell Duffy (worked in the Anselmo Mine)|~|Title from tape: Butte Material * Hand * Cutts * Wylder.","Casey Jones on the S. P. Line","clym200203acwf_srf002-48_side1-11","1948-07-15","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 03s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bxcv%2Faudiowaveform.dat","","","123.121323","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bxcv/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bxdc","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bxdc-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bx/dc/21198=zz0008bxdc/ark%2B=21198=zz0008bxdc.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Wayland Hand; Charles R. Cutts; Robert G. Wylder|~|Tape contains dubs made in 1965 of 8"", 10"", and 12"" acetate discs which were originally recorded in 1948.|~|Performer: John Dell Duffy (worked in the Anselmo Mine)|~|Title from tape: Butte Material * Hand * Cutts * Wylder.","Homestake Strike","clym200203acwf_srf002-48_side1-09","1948-07-15","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 04s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bxdc%2Faudiowaveform.dat","","","64.241573","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bxdc/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0008bxfw","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0008bxfw-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/08/bx/fw/21198=zz0008bxfw/ark%2B=21198=zz0008bxfw.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Wayland Hand; Charles R. Cutts; Robert G. Wylder|~|Performer: William Crowley|~|Tape contains dubs made in 1965 of 8"", 10"", and 12"" acetate discs which were originally recorded in 1948.|~|Title from tape: Butte Material * Hand * Cutts * Wylder.","Wanderlust (poem)","clym200203acwf_srf002-48_side2-12","1948-07-15","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","04m 10s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0008bxfw%2Faudiowaveform.dat","","","250.652375","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0008bxfw/manifest"
