"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Relation.textDirection","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Format.extent","Relation.pageNumber","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz001dxxnn","ark:/21198/zz00153cmr","2","Completed","Page","","1","","","","","","","","","","pd","","","","","MS 51 front cover","r","","","","","No image.","","","","","","","","","","","","missing","",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153cn8","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153cn8-1-master.tif","2","","","","","","","","still image|~|text","","pd","","","","","MS 51 inside front cover endpaper","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153cn8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153cps","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153cps-1-master.tif","3","","","","","","","","text","","pd","","","","","MS 51 endpaper","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153cps",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153cq9","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153cq9-1-master.tif","4","","","","","","","","text","","pd","","","","","MS 51 endpaper","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153cq9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153crt","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153crt-1-master.tif","5","","","","","","","","text","","pd","","","","","MS 51 flyleave","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153crt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153csb","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153csb-1-master.tif","6","","","","","","","","text","","pd","","","","","MS 51 flyleave","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153csb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153ctv","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153ctv-1-master.tif","7","","","","","","","","text","","pd","","","","","MS 51 flyleave","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153ctv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153cvc","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153cvc-1-master.tif","8","","","","","","","","text","","pd","","","","","MS 51 flyleave","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153cvc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153cww","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153cww-1-master.tif","9","","","","","","","","text","","pd","","","","","MS 51 flyleave","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153cww",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153cxd","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153cxd-1-master.tif","10","","","","","","","","text","","pd","","","","","MS 51 flyleave","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153cxd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153czx","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153czx-1-master.tif","11","","","","","","","","text","","pd","","","","","MS 51 folio 1 Pseudo-ARISTOTLE, SCIENTIA OCCULTA and RASIS BUBACER, LIBER SECRETORUM. England, s. XIIImed.","r","","","","","","","","Paper (indeterminate watermark), ff. iv (modern) + 2; 210 x 151 (151 x 101) mm. Written in two similar hands, the first in brown-black ink and the second in a light brown ink. Both write a semi-cursive late Elizabethan hand, with right-angled ""c"", bucket-shaped ""r"", and ""h"" on the line; the ""e"" in the first hand is looped and in the second is r-like. The whole contents list has been boxed in brown ink. Offsets from an earlier binding appear on the bottom and right edges of f. 1 (88); the missing offset at the top margin suggests that the page has been cropped since that binding.Written in England, in the mid-seventeenth century. The second inscription, in light brown ink, is signed by James Cobbe, 5 January 1650.|~|I. f. 1 (88) Tables of Contents","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153czx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153d0x","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153d0x-1-master.tif","12","","","","","","","","text","","pd","","","","","MS 51 folio 1v","v","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153d0x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153d1f","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153d1f-1-master.tif","13","","","","","","","","text","","pd","","","","","MS 51 folio 2 blank","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153d1f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153d2z","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153d2z-1-master.tif","14","","","","","","","","text","","pd","","","","","MS 51 folio 2v blank","v","","","","","","","","II. ff. 3-10 (90-97), the end of the Scientia occulta, a work attributed to Aristotle in the Middle Ages, followed by a longer fragment of the Liber Secretorum, an alchemical treatise attributed to Rasis Bubacar (also called Abu Bakr Muhammed ibn Zakariya al-Razi or al-Razis).|~|This fragment of the text is concerned with the properties and interactions of various chemicals, and with the preparation of reagents needed for transmutation. It is not known who translated Rasis's work from Arabic into Latin; Gerald of Cremona (1114-1187) is a possibility (see Thorndike, II. 89). The version of the text in Rouse ms 51 (55) apparently exists in four other manuscripts dating from s. XIII-s. XV: Paris, BNF 6514 ff. 101v-112v (s. XIII); Vatican, Palatine 1339 ff. 114r-131 (s. XIV); Oxford, Bodleian Library Digby 119 ff. 111-128 (s. XIV); and Cambridge, Trinity College 1120 ff. 77-107v (s. XV). Parchment, ff. 8; 210 x 157 (177 x 121) mm. 1^8. The parchment is full of small holes, most of which were present when the text was copied. There is also a long diagonal slash (95 mm.) in the center of f. 7, and a tear in the bottom margin of f. 8 has been stitched. The top margins are much narrower than the bottom ones, suggesting that the leaves have been cropped; marginalia on the outer edge of f. 4r-v also shows cropping. Bounded and ruled in brown ink, with flesh side outside; two columns of 50 lines. Written below the top line in a gothic bookhand; black ink. Horizontal catchword in a rough box (the box perhaps later) in lower right-hand corner on f 10v (97v). Space has been left for 2-line capitals which were never filled in; a number of guide letters (some later) remain. There is extensive rubrication in red throughout the text, as well as line-fillers in red ink. The text is heavily abbreviated with regular abbreviations. The scribe expounded errors throughout with dots beneath the letters, and made corrections in margins of ff. 8r and 10v. A few additional notes have been made by later hands, for example on f. 4va, in an English cursive hand distinguished by tall carrot-topped ascenders (s. XIIIex), and on. f. 10v (probably s. XIV). Nota marks in the form of ""mouse feet"" are found at ff. 4r-v and 10v; other marks appear at ff. 6, 7, and 9. All of these nota marks appear to be highlighting recipes and fine points of procedure, indicating that this text was probably used as a laboratory manual. Written in England, s. XIIImed. Characteristic English features include English pendule abbreviation, double-bowed ""a"", frequent arabic numerals, and the crossed tironian 7. The hand also shows possible Italian influence, however, in the higher frequency of teardrop to double-bowed ""a"" and in the form of the line fillers. Int he lower margin of f. 3 (90) is written, in a 15th century hand, ""quaternus 12"" on the bottom left and ""folio 1"" on the bottom right, suggesting that the surviving fragment was once preceded by 96 leaves (12 x 8), though the original 13th century quire structure remains uncertain. Three sets of foliation are present: ff. 90-97 (s. XVII), ff. 1-8 (possibly in the hand of James Cobbe,); and the current ff. 3-10 (modern). A masterly understatement on f. 3 top, ""Multa desiderantur,"" is perhaps in Cobbe's hand. The ownership of this fragment before 1650 is unknown, as is the location of the missing quires of the original text, if indeed they survive.","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153d2z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz00153d3g","ark:/21198/zz00153cmr","2","Completed","Page","medren/masters/21198-zz00153d3g-1-master.tif","15","","","","","","","","text","","pd","","","","","MS 51 folio 3","r","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00153d3g",""
